gene	shared_direction	common_effect	common_se	common_q_value	posterior_mean_ABS	lfsr_ABS	posterior_mean_GOB	lfsr_GOB	posterior_mean_TAC	lfsr_TAC	absolute_rank	signed_rank
AOPEP	up	0.634384853332773	0.0875616430517434	2.4859148379765396e-11	0.47717448751313	2.94317688634235e-06	0.6111553053985	7.27338305435144e-09	0.737223055312633	1.12191225915928e-08	143	77
ZNRF3	up	0.750120270654409	0.103754887100499	2.7527291451046002e-11	0.373367799922834	0.0021071607704681	0.986009575669988	1.91735570584224e-12	0.851640808182308	5.04238868832706e-08	144	78
CCL15	down	-0.659507627791031	0.0912271433785158	2.7527291451046002e-11	-0.445253398578851	0.0001201396196444	-0.679906215296993	9.37483424223728e-12	-0.683230005526452	3.76417091695336e-05	145	8155
EID1	down	-0.640042626509583	0.0886257665943748	2.88761653659939e-11	-0.461505376131537	5.59462373239672e-06	-0.598739612959883	8.67239881130466e-07	-0.762127902272032	4.48150405674141e-11	146	8154
TWSG1	up	0.829676017827197	0.115640658859715	4.02808964207765e-11	0.727894304252429	3.23610831062688e-08	0.743020678131943	8.94332580883491e-07	0.686270766538449	8.4540916431152e-07	148	80
TMC7	up	0.763760627520156	0.106851361483421	4.8624616961794594e-11	0.579841871340944	2.72955762572256e-07	0.962198205975843	2.14020332843266e-10	0.889138468186987	1.25901159907832e-06	149	81
NARS1	down	-0.662088187298242	0.0926802317313342	4.9759818693972496e-11	-0.452986479529744	0.0001016447940309	-0.612960791800476	1.74613366765719e-07	-0.656414100239454	1.92052185266078e-09	150	8153
BAIAP2	up	0.861487507511833	0.120874533509196	5.5799079019738e-11	0.673407043973165	1.31390840908956e-08	0.79866681575759	9.24267122242536e-05	1.00222318462503	1.7716731992329202e-09	151	82
ZNFX1	up	0.571060400815994	0.0803517629530179	6.413890554235629e-11	0.281247459705499	0.004199892330103	0.390207325710336	0.0011867809055984	0.871718583244644	1.61299477844785e-16	152	83
DAZAP2	down	-0.649735657596179	0.0915018389801308	6.665063532920949e-11	-0.439451925416034	0.0002999442410588	-0.578288240860324	7.08214031863719e-08	-0.695337968478012	2.88916490731594e-09	153	8152
TGFBR2	up	0.876668514350101	0.123493376669177	6.712583706108969e-11	0.637489191888203	4.72530682463037e-06	0.88993116813048	4.47313097620978e-08	1.05267821260927	5.54611694460824e-10	154	84
PTP4A1	down	-1.08187381956527	0.152605079895678	7.145600021702679e-11	-0.62114014382344	0.0021876898224285	-1.13201277424325	5.97435989568851e-10	-1.14840476894838	1.20017784710491e-07	155	8151
PDZD11	down	-0.740524207937462	0.104619116420434	7.69119144243692e-11	-0.721562798821311	1.88966023939585e-08	-0.782254343513554	8.824423969322481e-09	-0.439643163492061	0.0023959682240684	156	8150
HADHA	down	-0.324254017607147	0.0458830356775473	8.252898028131189e-11	-0.269673330892875	1.53024799098844e-06	-0.299149547616653	3.05961453883619e-06	-0.377934234639306	5.96825699972214e-10	157	8149
HMGB2	down	-0.677467559309494	0.0958670241240968	8.252898028131189e-11	-0.468323024970294	0.0001939886393826	-0.464708598629053	0.003117043666496	-0.659639374963627	3.6624370203242097e-11	158	8148
ZHX2	up	0.606903841172351	0.0861713620861033	9.728745754119829e-11	0.579253458841222	2.55798560566026e-10	0.493165033761458	1.82837688150885e-05	0.505050317503886	0.0002298711811161	159	85
SMIM15	down	-0.914835590875844	0.129959880434074	9.92233301985879e-11	-0.66907026930436	8.12450728826519e-06	-0.840299818914641	1.4179792895419e-09	-0.917528425930574	3.01525556654081e-05	160	8147
CHASERR	down	-0.93154870633285	0.132741785946251	1.15129251774711e-10	-0.665584589055494	2.61779172694432e-06	-0.806970885066266	9.10318855273928e-06	-1.02299840523604	5.52534240583213e-10	161	8146
TEAD1	up	0.554483119610202	0.0790874228196294	1.20064716051527e-10	0.423593154567059	3.00189796464209e-06	0.598098264141958	3.9756810812173004e-10	0.473686278444811	0.0001043806239709	162	86
GLTP	down	-0.438154039065401	0.0625985851302058	1.29627999018355e-10	-0.247568924610248	0.0002198980544358	-0.666113675477619	2.40376245574936e-08	-0.650293357318169	5.04041253179821e-14	163	8145
RPL5	down	-0.748335275846332	0.107300298122427	1.5418629773226201e-10	-0.609208445223147	1.07901961091672e-05	-0.303667870927874	0.0334008180472934	-0.931434386508153	1.7650325645490698e-12	164	8144
NPRL3	up	0.701192138590691	0.100596777873542	1.57550138554788e-10	0.461252196898394	0.0001994792650729	0.692898823113418	1.2712069392666302e-09	0.694561264685335	8.4863467755565e-07	165	87
EPCAM	down	-0.68005935447924	0.0977240755748562	1.69748014625824e-10	-0.472638731672858	3.77741445153346e-05	-0.565031480914863	1.74785959866641e-05	-0.811620230472631	3.50967033213578e-11	166	8143
LGALS4	down	-0.647796070773914	0.0934799733443366	2.07485322747022e-10	-0.459441047044782	1.26955671158058e-05	-0.757251414993	1.4592768105004e-09	-0.572253204376891	3.104374146079e-06	167	8142
SPATS2	up	0.500546641034162	0.0722804963966378	2.12758986013205e-10	0.347500395005197	0.0020856160125823	0.462760935123541	2.11934282753061e-09	0.500949286337189	9.21682226317899e-07	168	88
SF3B6	down	-0.688199562697392	0.0993854910333388	2.12758986013205e-10	-0.563418079268496	2.1947259309929e-07	-0.621733279933487	3.20697406408499e-08	-0.643270651487987	4.39431867294005e-05	169	8141
PDE4A	up	0.747235897660671	0.107935101692326	2.13815337620387e-10	0.550434740419815	9.89779012736438e-06	0.704028466889224	2.1465782053855903e-09	0.706151850552806	3.2052680953207e-05	170	89
NDUFB5	down	-0.844998374745798	0.122140262969913	2.19811850425273e-10	-0.654744599007943	3.4574924768771e-06	-0.692387953587693	1.0966776843313e-06	-0.869335911442791	2.87995819414633e-08	171	8140
PBX4	up	0.829949547338738	0.119995356906748	2.21246801952008e-10	0.603727462927614	3.60467938263246e-06	0.785138109202958	2.21064472150456e-06	0.98617727108227	4.20726061527455e-10	172	90
MRPL34	down	-0.505577706441846	0.0731323036436025	2.25182028208453e-10	-0.51477474323907	2.54684495715196e-10	-0.503844355501215	2.42141790673944e-06	-0.31341217379624	0.00286088577397	173	8139
SPCS1	down	-0.672460277008639	0.0973035566496465	2.27452195558283e-10	-0.516904177053764	2.3871471600434e-05	-0.551295257959617	4.14931938474972e-06	-0.661477338653473	3.9369315585347e-09	174	8138
MRPS6	down	-0.909901669565879	0.131849602052438	2.41103600405681e-10	-0.562022763150948	0.0005211473133848	-0.883515459165372	3.93555987798777e-08	-0.898264874288024	3.99484098023706e-08	176	8137
ITM2B	down	-0.938377236224654	0.136148861904435	2.54999077945643e-10	-0.653026567075805	2.66322019749632e-05	-0.817207286921851	7.57453792021856e-07	-1.02298228329029	3.97713362243479e-09	177	8136
EVPL	up	0.739286448179666	0.107330240189854	2.6139983462316e-10	0.520918189142041	6.39959922444417e-06	0.913400773869006	5.87104881839094e-08	0.820983838343599	4.91367612770707e-09	178	92
SEZ6L2	up	0.794468833566284	0.11563540227945	2.92616498075052e-10	0.54733250493891	6.44772495174143e-05	0.666875199063352	3.54206187034386e-06	0.786587827772364	3.84765882348288e-09	179	93
CALM1	down	-0.58868349685245	0.0856853175476214	2.92616498075052e-10	-0.456515622239961	3.49897187001957e-06	-0.555611212082622	2.00932957050703e-07	-0.577977869800971	1.08404944909601e-07	180	8135
GOT1	down	-0.36703423832006	0.0534735414296567	3.04450186047852e-10	-0.311125002892229	3.16022514823544e-08	-0.490355455605593	4.3815366890243e-09	-0.291311623501509	0.0012875532970888	181	8134
HSBP1	down	-0.538846505442927	0.0787707444637866	3.55991043378399e-10	-0.422816229478907	1.28981200691047e-05	-0.518213932747205	1.11116185141924e-08	-0.505626777628245	2.09624901847949e-06	182	8133
URAD	down	-0.851496764348345	0.124491818849054	3.56307995845385e-10	-0.548881884629441	0.002737970319282	-0.814835682556059	1.6727705887120702e-09	-0.641025663796303	8.66864610636897e-05	183	8132
CD44	up	0.836506251577996	0.122327150003609	3.58124802604109e-10	0.535615324074814	0.0010586103705626	0.899032469624747	1.25932551339001e-07	0.713905416272801	1.0468983285555e-07	184	94
MAP3K5	up	0.60661616538827	0.0888232084410256	3.78717240749474e-10	0.467585718289171	3.84451236033121e-07	0.643608571129359	7.87673741260253e-07	0.67470609978166	3.47820498705674e-08	185	95
IDH1	down	-0.643818361628117	0.0943267092744401	3.87515048737751e-10	-0.455175260952057	0.0002795898512762	-0.593577300201785	5.856562679262821e-09	-0.76391816460442	2.11595288179822e-07	186	8131
PGM1	down	-0.53843070797695	0.0790255632768706	4.19121293781589e-10	-0.358739733666419	0.0001285684179943	-0.577881594387952	6.8580601197965e-09	-0.638549879217471	1.76804647589179e-08	187	8130
SRP9	down	-0.886189066772532	0.130121766148542	4.25424716351815e-10	-0.656542675578468	2.569329991986e-06	-0.731494588212362	7.75121175777826e-06	-0.925600471053924	1.24997190376064e-08	188	8129
LAMTOR3	down	-1.12062707788061	0.165138726008609	4.98910982036803e-10	-0.773840465555722	4.63242240500428e-06	-1.01716532176427	4.52109603865658e-07	-1.07691553497023	2.49335980750942e-07	190	8128
CALM2	down	-0.980109498274215	0.144509569807409	5.09034119606585e-10	-0.657457858401281	6.85243979161587e-05	-0.896449067987073	5.45661977380263e-07	-1.06136075455272	5.29949006899955e-09	191	8127
ATP11A	up	0.838698261451638	0.123798166357958	5.3370134005844e-10	0.55111635430075	0.0002124898295891	1.23308465449373	7.99721699082261e-10	0.710271444817143	1.81892267469639e-06	192	97
TMEM238L	down	-0.71125287812099	0.105452265905199	6.52796896188025e-10	-0.424908261556322	0.0007237300752643	-0.784734600574065	1.9589665445352e-09	-0.72596057643594	3.98011933411269e-07	193	8126
ZKSCAN1	up	0.447043307538611	0.0662876106877743	6.529760808484951e-10	0.301972304099499	0.000149026541623	0.538758464686764	2.8062476255290697e-11	0.29870861718846	0.0037274844881894	194	98
APLP2	down	-0.543508439804108	0.0806366521310249	6.66750587523504e-10	-0.422717125795984	6.83687365288232e-06	-0.519110466274611	3.36647104859367e-07	-0.533687849361233	1.26741198092084e-07	195	8125
PGK1	down	-0.668035626028536	0.09928811660256	7.20224561577858e-10	-0.46802156808291	3.38209257534361e-05	-0.596795106916848	5.70739361716033e-06	-0.721851735553761	2.08683303970503e-09	196	8124
ATP5PF	down	-0.514895250526144	0.0765827315151517	7.40931751835386e-10	-0.44463454633921	1.36689086371877e-06	-0.469064868382649	1.10427751054409e-07	-0.477884165606253	3.55866589640819e-06	197	8123
GXYLT2	down	-1.00845488872788	0.150526285890598	8.681687309438111e-10	-0.563771812201991	0.0042415125118779	-1.10121246060655	1.02293240544782e-09	-1.19158597843054	3.82735762416431e-07	198	8122
MGST1	down	-0.70387987049198	0.105231443934924	9.29073137265283e-10	-0.567782236999462	1.23573806690702e-05	-0.450497629070517	0.0004200404296088	-0.979272823480521	2.3744561872263096e-11	199	8121
HMGN2	down	-0.664073842948169	0.0993745127257488	9.65313464492134e-10	-0.517439850190535	1.42325780139174e-06	-0.561157850875053	1.44644057041843e-05	-0.69698668249009	2.30779013676852e-08	200	8120
LRP1	up	0.76204073576223	0.114048096111478	9.65691051109025e-10	0.429604235453155	0.0007842658154697	0.915282624723118	4.74702195757024e-07	1.15795984074289	1.88482025283054e-12	201	99
PTGDR	down	-1.12440088775266	0.168815855457134	1.1105100292111202e-09	-0.470810343351211	0.0338654503362672	-1.23526255778917	8.4131157929157e-08	-1.18923303195244	2.34991737180223e-08	202	8119
ATP5F1A	down	-0.638284960440851	0.0959819188472638	1.18651770178821e-09	-0.503903141157269	3.41984212315349e-06	-0.541885658673499	4.10485803037375e-06	-0.644402675844163	6.67827744216254e-08	203	8118
MCUR1	down	-0.49784591708728	0.0750404678668023	1.3133474613556101e-09	-0.266298448985476	0.003089840737283	-0.747378411948861	1.40554234917545e-13	-0.296928554455137	0.0064826149360007	204	8117
RASSF1	up	0.726460658460741	0.109523072831204	1.31957714782502e-09	0.535471542066856	3.38577946242564e-05	0.652408790497739	2.45337900389229e-07	0.646142066331173	8.72516410820224e-07	205	100
ENSG00000271254	down	-0.681908216175817	0.102843440054599	1.3347000589546102e-09	-0.352813872242796	0.004273263112186	-0.805988664656903	4.67497818235074e-10	-0.786263955341399	1.89872716105377e-07	206	8116
PLD3	up	0.467344660716226	0.0706197985886308	1.44836564408654e-09	0.305130862992895	0.0002557356172926	0.470613832693821	7.95218084310688e-07	0.575406862172947	7.419335386413701e-10	207	101
PTMA	down	-0.439963545655781	0.0665531001721719	1.5116736615708402e-09	-0.401611703670677	1.18955154282396e-07	-0.390242624741748	1.21228024908548e-05	-0.420320804784069	5.32641848183246e-07	208	8115
TNK2	up	0.686979595983357	0.104050740658834	1.5867423209748301e-09	0.400588273143564	0.0001792732877531	1.29671130516965	5.7998446940749e-11	1.07003921098922	1.3741344499890301e-10	209	102
HMGCS2	down	-0.754153391439125	0.114228996486231	1.5867423209748301e-09	-0.531958506599782	1.25325341053806e-05	-0.811633646562062	1.69904648128494e-08	-0.746570933786325	4.88577260737699e-06	210	8114
BEX4	down	-1.31509796570858	0.199223749948513	1.5900019009714102e-09	-0.665821740529012	0.0046073255371028	-1.60072917060046	1.8525432299298903e-09	-1.93058940272912	5.14994691336312e-08	211	8113
CNN3	down	-0.903009386895731	0.136897913687524	1.6355129669771502e-09	-0.66122733136622	5.84059411179449e-06	-0.707950891814345	0.0002147168660031	-1.02951030591994	2.1929330573655602e-09	212	8112
GABPB1-AS1	up	0.795758150481102	0.12091766293463	1.8036808501405301e-09	0.474037674030807	0.0010871807537304	0.834823204267832	7.61572774150121e-10	0.596393391996561	0.0012633571405533	213	103
STX3	down	-0.536485469650153	0.0816526828617867	1.9285632198365604e-09	-0.479733808212587	1.46862011607407e-06	-0.466422396192074	1.45315167232596e-07	-0.53980971605459	1.34261947378755e-05	214	8111
RNF5	down	-0.592363020883998	0.0901762694018739	1.93758428122468e-09	-0.409021044621171	0.0001312094306923	-0.597073332742992	1.93119824576371e-08	-0.566392072718791	2.2564588125773e-06	215	8110
TMEM230	down	-0.591547201266225	0.0900959456374454	1.9704744426964802e-09	-0.448733844547183	8.49425307392071e-06	-0.397299107908508	0.0025371166007732	-0.677427991605783	4.41728542632802e-10	216	8109
DHRS9	down	-1.36528002697708	0.208093689252278	2.0263509154019e-09	-0.722678334195649	0.0095048869415037	-1.74285785139013	1.55554014114045e-10	-0.719570657000327	0.0171641780437898	217	8108
CACNA1C	up	0.93776585642188	0.142966366467394	2.03806481774795e-09	0.400867286606499	0.0218523629501389	1.11044275572305	2.08452693225339e-10	1.02805039626205	4.04403948540595e-06	218	104
SNTB1	up	0.746881194928586	0.113891076875114	2.0491371861213103e-09	0.561484089666873	2.03819530540202e-06	0.693536460532107	3.66172313716751e-06	0.6969613284324	4.4457662477717e-07	219	105
MAGOH	down	-0.576866370882464	0.0882066037744701	2.2996866662476604e-09	-0.444184657886742	3.55555913612582e-05	-0.539426077962514	1.32021119592096e-08	-0.534756453949905	4.1279578986142e-05	220	8107
CITED2	down	-0.859085906099898	0.131417214548535	2.33342901943176e-09	-0.606750347226457	1.39088037128809e-05	-0.803933594784015	3.8878823460653e-07	-0.922088017854939	1.98860580225002e-07	221	8106
CA2	down	-1.035634153287	0.158525844361485	2.3887712140060903e-09	-0.709511316249021	2.32863974948261e-05	-1.24270491172927	5.34177411193326e-08	-1.11213222995024	1.71714352847907e-07	222	8105
DYNLL1	down	-0.670252262998922	0.10261367566322	2.3956220129976704e-09	-0.498514199902294	2.05407598733442e-05	-0.810895422376969	4.87548434957574e-09	-0.501501403282131	0.0001149699281831	223	8104
TSPAN3	down	-0.799654948565316	0.122559617127573	2.5020495537320403e-09	-0.47799261793584	0.0010382015503521	-0.861978243426466	1.17885488037928e-08	-0.695920465936896	5.90326624683168e-06	224	8103
NDRG2	down	-0.449737563905649	0.068970252994935	2.55611511115556e-09	-0.322997187195939	3.84505205585084e-05	-0.334612184180451	0.0006381361835383	-0.603292582614792	3.37518901716294e-11	225	8102
CISD1	down	-0.464013747621455	0.0712159723025662	2.63387474174629e-09	-0.43968022324948	4.73472273609943e-08	-0.370323296962888	8.54274026194091e-05	-0.467053489266535	6.46906201384745e-07	226	8101
TMEM59	down	-0.677038644342163	0.104091527910383	2.82756570532559e-09	-0.422192610177262	0.0009292293311149	-0.557602010067037	4.43314744204004e-05	-0.769528802829382	5.43825984244961e-10	227	8100
GLRX2	down	-0.62115164069821	0.0955611391520755	2.89524678833609e-09	-0.685617512658141	7.9587843093698e-08	-0.590193246337322	0.0004218438833909	-0.50592594864745	4.4959475287154e-07	228	8099
NDUFA6	down	-0.56139189028646	0.0864242514465204	2.9656938252212703e-09	-0.456172375156999	6.18146466502267e-06	-0.535082058848513	1.62851905405326e-07	-0.490823918557193	9.42916126422944e-06	229	8098
COX7C	down	-0.540441107212094	0.0832372388824164	3.0119784725798603e-09	-0.439326540205842	1.27622636795222e-05	-0.443212177938891	1.64532435669162e-05	-0.564029438464855	2.62681078000426e-08	230	8097
NET1	down	-0.821881345654135	0.126596707938555	3.0120658690520605e-09	-0.547324744471915	0.0001200828400721	-0.704887230998217	2.35917556611343e-05	-0.888448159357825	3.82361042827739e-09	231	8096
RHOA	down	-0.607384332485806	0.0936380189134961	3.1096158690345804e-09	-0.444572061084366	6.54098492981481e-05	-0.521881997106321	3.12922899319279e-05	-0.587987024179102	1.29956123640085e-08	232	8095
HSPA1B	down	-0.722247646029275	0.111354503280394	3.1096158690345804e-09	-0.530374898287754	7.37101175318777e-06	-0.718469354453248	5.18517913938865e-07	-0.831987696002703	9.18587343967658e-08	233	8094
COX6A1	down	-0.595609682971969	0.0918761629999306	3.16434732029663e-09	-0.474835627925255	5.19244254992834e-06	-0.583795907834646	8.60288209558746e-08	-0.502228880464692	3.87794816539833e-05	234	8093
S100A10	down	-0.655946970244849	0.101413868128953	3.47363769155769e-09	-0.425689248263986	0.0003056710574087	-0.74571092402362	5.2714509424234304e-09	-0.543722742163625	2.30194956729601e-05	235	8092
SH3PXD2B	up	0.759908624121097	0.117588426687261	3.5888590376899904e-09	0.421894249998125	0.0027960561467986	1.00934080300123	2.0562011607586e-08	0.697535218756073	6.23313892729081e-07	236	106
TRIP6	up	0.841155733859609	0.130504663584088	3.9991608112397905e-09	0.481626076446906	0.0028544670253994	0.887788600418596	1.87710920259092e-07	0.929955643795352	2.1673176680826e-08	237	107
TMEM14B	down	-0.640058365505814	0.0993211960670899	4.01080222792539e-09	-0.446952072253488	6.42780028786705e-05	-0.54016320056464	5.1714646188028e-05	-0.706473074977281	3.1881995932181402e-09	238	8091
