gene	module	module_color	module_numeric	strict_state_shared	programme_direction	discovery_common_z	heldout_common_z	heldout_common_fdr	kme_discovery_ABS	abs_kme_discovery_ABS	kme_heldout_ABS	abs_kme_heldout_ABS	kme_discovery_GOB	abs_kme_discovery_GOB	kme_heldout_GOB	abs_kme_heldout_GOB	kme_discovery_TAC	abs_kme_discovery_TAC	kme_heldout_TAC	abs_kme_heldout_TAC	module_size	bootstrap_abs_kme_ci_low_ABS	bootstrap_abs_kme_median_ABS	bootstrap_abs_kme_ci_high_ABS	bootstrap_abs_kme_ci_low_GOB	bootstrap_abs_kme_median_GOB	bootstrap_abs_kme_ci_high_GOB	bootstrap_abs_kme_ci_low_TAC	bootstrap_abs_kme_median_TAC	bootstrap_abs_kme_ci_high_TAC
PRKAB1	M02	blue	2	FALSE	not_shared	1.2821317784254	0.437275462423426	0.752917817903966	0.545808893758207	0.545808893758207	0.149107880671008	0.149107880671008	0.259583667544064	0.259583667544064	0.219989530604552	0.219989530604552	0.423245715121665	0.423245715121665	0.503867182393002	0.503867182393002	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARMH3	M03	brown	3	FALSE	not_shared	1.28207883781624	0.394720293889395	0.777333601166235	0.898107215511377	0.898107215511377	0.835508145911614	0.835508145911614	0.656237163496595	0.656237163496595	0.701366851406329	0.701366851406329	0.827298178877235	0.827298178877235	0.695292747905256	0.695292747905256	993	0.743695561476329	0.881517060097062	0.943142472357924	0.425262327303961	0.648042962067456	0.806383498816249	0.623699021740422	0.831060452407065	0.915415346415432
NPRL2	M02	blue	2	FALSE	not_shared	1.2785546795875	0.699602542517438	0.599740436772372	0.862271258008086	0.862271258008086	0.63269531255001	0.63269531255001	0.724683760806649	0.724683760806649	0.435225946344556	0.435225946344556	0.74457862642612	0.74457862642612	0.787525369332197	0.787525369332197	2184	0.669709945494552	0.860663701434903	0.94250021233453	0.482357045269174	0.708540387304003	0.866443216162239	0.448384814890235	0.718682013117989	0.874440152902826
SERINC3	M05	green	5	FALSE	not_shared	-1.27853465773038	-2.56348365664319	0.0281631103310506	0.72245071404614	0.72245071404614	0.865284459071091	0.865284459071091	0.694337258613857	0.694337258613857	0.748222147191249	0.748222147191249	0.708263476451724	0.708263476451724	0.530334796106821	0.530334796106821	512	0.394078549101596	0.712730583875714	0.897405767657957	0.359332479343076	0.677120557689202	0.858894161544379	0.489943717026621	0.754995236547068	0.898280419051059
LINC02614	M03	brown	3	FALSE	not_shared	1.27829591250784	4.18107625689225	0.000201985613925443	0.759729673690375	0.759729673690375	0.687398301973405	0.687398301973405	0.413181580133201	0.413181580133201	0.371788696607923	0.371788696607923	0.77625691248716	0.77625691248716	0.39122998589606	0.39122998589606	993	0.493762939625389	0.751154707421005	0.890278260489982	0.0350134647114832	0.420253229080739	0.71051214264948	0.531604121232459	0.76150116234553	0.892493977577819
POP7	M04	yellow	4	FALSE	not_shared	1.27781395564782	0.751465218726918	0.57098313658367	0.846091489135137	0.846091489135137	0.16532099876811	0.16532099876811	0.689362428042458	0.689362428042458	0.253331970719935	0.253331970719935	0.698207809597238	0.698207809597238	0.243546964985225	0.243546964985225	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
SCRN3	M01	turquoise	1	FALSE	not_shared	1.27728626532544	NA	NA	0.666870195600862	0.666870195600862	0.233471430825174	0.233471430825174	0.357316677147941	0.357316677147941	0.100604313868322	0.100604313868322	0.514356301906648	0.514356301906648	-0.117198605753177	0.117198605753177	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RAPGEF2	M01	turquoise	1	FALSE	not_shared	1.27724443400828	0.670217276319097	0.6169106181551	0.738775517387342	0.738775517387342	0.559101201246908	0.559101201246908	0.781108702318135	0.781108702318135	0.570868116946064	0.570868116946064	0.641971879378659	0.641971879378659	0.334724515278698	0.334724515278698	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLOCK	M01	turquoise	1	FALSE	not_shared	1.27672177507243	-0.568696905429334	0.676420055146592	0.70592973456314	0.70592973456314	0.645780930499636	0.645780930499636	0.533273240083812	0.533273240083812	0.558622499465486	0.558622499465486	0.531515950409577	0.531515950409577	0.708037383642228	0.708037383642228	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSME3IP1	grey	grey	0	FALSE	not_shared	-1.27664447213995	-4.30017506153818	0.000128903285516276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCSK5	M03	brown	3	FALSE	not_shared	-1.27562631972402	-5.84634752622902	1.21192259106576e-07	0.850018247834402	0.850018247834402	0.110130915386283	0.110130915386283	0.495042179506843	0.495042179506843	0.168717271672132	0.168717271672132	0.713327688771415	0.713327688771415	0.0706871661180381	0.0706871661180381	993	0.707998567390437	0.840861860969626	0.919095921122614	0.0924864495353481	0.484965897748145	0.777198014654868	0.475394178845663	0.688447361929531	0.821532926041722
NCKAP1	M01	turquoise	1	FALSE	not_shared	-1.27482328019865	-0.814941000644489	0.537093976639356	0.870611214673045	0.870611214673045	0.797428206136382	0.797428206136382	0.676447314629373	0.676447314629373	0.341099176619105	0.341099176619105	0.6770339844825	0.6770339844825	0.752335746272712	0.752335746272712	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RABL2A	M01	turquoise	1	FALSE	not_shared	1.27413803491145	-0.157987555956697	0.913363166591839	0.525038408281935	0.525038408281935	0.387323972190118	0.387323972190118	0.414189696719425	0.414189696719425	0.162703310353359	0.162703310353359	0.348556201275747	0.348556201275747	-0.281843546214604	0.281843546214604	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCB10	M01	turquoise	1	FALSE	not_shared	-1.2740247382417	-1.93814126967505	0.105881645345926	0.650708174791356	0.650708174791356	0.322711379176052	0.322711379176052	0.260420597886499	0.260420597886499	0.210621434119614	0.210621434119614	0.658529046376608	0.658529046376608	0.43121938408194	0.43121938408194	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM260	M01	turquoise	1	FALSE	not_shared	1.27390069757492	0.84359535595384	0.52104679849184	0.760736737659439	0.760736737659439	0.774606681898102	0.774606681898102	0.677793142135623	0.677793142135623	0.275306606472282	0.275306606472282	0.684615177944659	0.684615177944659	0.607682683594653	0.607682683594653	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
NR1I2	M07	black	7	FALSE	not_shared	1.27380277024852	-0.421674560769984	0.761267106121454	0.433113850244167	0.433113850244167	0.535661664249405	0.535661664249405	0.45629705329584	0.45629705329584	0.196533136780435	0.196533136780435	-0.00917386335379335	0.00917386335379335	0.0645676783910708	0.0645676783910708	151	NA	NA	NA	NA	NA	NA	NA	NA	NA
CTSZ	M07	black	7	FALSE	not_shared	-1.27368782791514	-4.67754373408483	2.81431853224798e-05	0.607692331022523	0.607692331022523	0.889376340345771	0.889376340345771	0.414187563215663	0.414187563215663	0.0740177078144431	0.0740177078144431	0.100635481599455	0.100635481599455	-0.0129153277544544	0.0129153277544544	151	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZSWIM6	M03	brown	3	FALSE	not_shared	1.27357086904776	-2.94203316507669	0.010800523759389	0.84082694216983	0.84082694216983	0.434774595047207	0.434774595047207	0.702257945379892	0.702257945379892	0.840715372807953	0.840715372807953	0.813147111529841	0.813147111529841	0.596055766016699	0.596055766016699	993	0.584935133289519	0.838358730147709	0.957830208872732	0.378685779790776	0.695870134901079	0.893726038033129	0.663359815212166	0.844866119068236	0.943766858128148
RCOR1	M03	brown	3	FALSE	not_shared	1.27180022068286	0.401082143396375	0.773602730992414	0.874486706968695	0.874486706968695	0.556057884646204	0.556057884646204	0.514124504607589	0.514124504607589	0.579153491620635	0.579153491620635	0.625687290551365	0.625687290551365	0.399286064821472	0.399286064821472	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF618	grey	grey	0	FALSE	not_shared	-1.27133303503858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RASAL2	M01	turquoise	1	FALSE	not_shared	1.2708001506748	0.681324747030514	0.610354810877646	0.679104230362909	0.679104230362909	0.521515919623167	0.521515919623167	0.610027551795029	0.610027551795029	0.0917294621542636	0.0917294621542636	0.588292195086427	0.588292195086427	0.712257655136954	0.712257655136954	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
CKAP4	M04	yellow	4	FALSE	not_shared	-1.27012627284976	1.61000217890632	0.187180600848481	0.397023987465616	0.397023987465616	-0.0608503382643363	0.0608503382643363	0.60498199764146	0.60498199764146	0.613422608806536	0.613422608806536	0.370559288990641	0.370559288990641	0.0268059858767642	0.0268059858767642	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLK	M01	turquoise	1	FALSE	not_shared	-1.26929216326798	-3.42614280031983	0.00266907724930264	0.894458337804836	0.894458337804836	0.783734554134812	0.783734554134812	0.741891596595022	0.741891596595022	0.705185464229995	0.705185464229995	0.871370914107814	0.871370914107814	0.740502031903282	0.740502031903282	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
TOX4	M04	yellow	4	FALSE	not_shared	-1.26928001985285	-1.46522965190654	0.234634489090587	0.476155999358329	0.476155999358329	0.512932280488694	0.512932280488694	0.236881321017879	0.236881321017879	0.122161972091766	0.122161972091766	0.427150476790761	0.427150476790761	0.242960885152926	0.242960885152926	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTUS1	M01	turquoise	1	FALSE	not_shared	1.26824735090708	-1.65202916761214	0.175257756161122	0.814445160044907	0.814445160044907	0.816626521887574	0.816626521887574	0.776581238084907	0.776581238084907	0.409660320636959	0.409660320636959	0.84654898651536	0.84654898651536	0.504388808790685	0.504388808790685	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
YBEY	grey	grey	0	FALSE	not_shared	1.2674487805598	-0.561762417769669	0.680204305950329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLXNC1	M01	turquoise	1	FALSE	not_shared	-1.26672372051428	NA	NA	0.124797240505571	0.124797240505571	0.288724974439938	0.288724974439938	0.0629059917870693	0.0629059917870693	0.14786030907197	0.14786030907197	0.452640548574076	0.452640548574076	0.510017109138185	0.510017109138185	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
PEX13	grey	grey	0	FALSE	not_shared	1.26654319861333	-1.65181141266037	0.175292903055493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASB8	grey	grey	0	FALSE	not_shared	-1.26556264875542	-4.07872775022859	0.000292984441295269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARSD	grey	grey	0	FALSE	not_shared	1.26486536611671	4.21611416931374	0.000176452577006696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCZ1	M03	brown	3	FALSE	not_shared	1.2633736004217	0.921021496575104	0.478766290255208	0.799080200288698	0.799080200288698	0.777696634274118	0.777696634274118	0.19016616523708	0.19016616523708	0.443670158615645	0.443670158615645	0.595838356722346	0.595838356722346	0.63051381509976	0.63051381509976	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
LRRFIP2	M01	turquoise	1	FALSE	not_shared	-1.26292289443142	-5.85472489693001	1.16025555410951e-07	0.542443031908304	0.542443031908304	0.596684667683192	0.596684667683192	0.213226988285654	0.213226988285654	0.415580966639795	0.415580966639795	0.753096384523396	0.753096384523396	0.857161217353769	0.857161217353769	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARHGEF35	M05	green	5	FALSE	not_shared	-1.26251452263557	-0.593548791419613	0.661387453109161	0.318585984102704	0.318585984102704	0.74094884213501	0.74094884213501	0.176043282490709	0.176043282490709	0.34140548282923	0.34140548282923	0.15274512012316	0.15274512012316	0.21882641324884	0.21882641324884	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPL37A	M02	blue	2	FALSE	not_shared	-1.26202649640762	1.6644056254754	0.171674217862568	0.785428999934793	0.785428999934793	0.629776133794505	0.629776133794505	0.806169617190263	0.806169617190263	0.811078656080255	0.811078656080255	0.779948809922858	0.779948809922858	0.888570157727543	0.888570157727543	2184	0.527779054729988	0.763940464865609	0.889704550724128	0.599099538933473	0.803756370088454	0.902073388845863	0.503725001149757	0.793440685390164	0.922674450988722
GHR	M01	turquoise	1	FALSE	not_shared	-1.261989972306	0.0399099644893671	0.978996876103971	0.24237753851817	0.24237753851817	-0.103073207406867	0.103073207406867	0.338533688921265	0.338533688921265	0.238611414185941	0.238611414185941	0.441792040131348	0.441792040131348	-0.0420199191347163	0.0420199191347163	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHACTR4	M03	brown	3	FALSE	not_shared	1.26150388385505	0.222496489471268	0.876085200713947	0.866270484057241	0.866270484057241	0.935251594185985	0.935251594185985	0.709220672542682	0.709220672542682	0.660061385668701	0.660061385668701	0.513672966123991	0.513672966123991	0.786656974864177	0.786656974864177	993	0.706014457059562	0.847430043889721	0.929699845072489	0.461519969561047	0.69971490005134	0.857071935000793	0.0666047154871928	0.494834525240214	0.802027443728878
RTKN	M02	blue	2	FALSE	not_shared	1.26126645609358	NA	NA	0.363623051604651	0.363623051604651	-0.0444833494695504	0.0444833494695504	0.371141081641128	0.371141081641128	0.174607237923895	0.174607237923895	0.553492943922114	0.553492943922114	0.404622653313815	0.404622653313815	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
EPHA10	M02	blue	2	FALSE	not_shared	-1.26053886876349	-3.03084908334718	0.0084106372128145	0.61299102179617	0.61299102179617	0.138132911736708	0.138132911736708	0.421130442281447	0.421130442281447	0.13198977067531	0.13198977067531	0.362146660446469	0.362146660446469	-0.00588584265541703	0.00588584265541703	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRMD4A	grey	grey	0	FALSE	not_shared	1.25951967582276	4.52809121446104	5.15178714587946e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLDN4	M07	black	7	FALSE	not_shared	-1.25936277129668	-3.44570969106764	0.00250674773758608	0.850126385787769	0.850126385787769	0.641973039664679	0.641973039664679	0.656520945128954	0.656520945128954	0.831493766212023	0.831493766212023	0.798813453982294	0.798813453982294	0.779963369367201	0.779963369367201	151	NA	NA	NA	NA	NA	NA	NA	NA	NA
TEF	M02	blue	2	FALSE	not_shared	1.25927719774279	-1.28883436550595	0.30173907528879	0.422780622388162	0.422780622388162	0.306701195306685	0.306701195306685	0.26858940221296	0.26858940221296	0.133315445392337	0.133315445392337	0.327568874589913	0.327568874589913	0.31091906494538	0.31091906494538	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
SACM1L	M01	turquoise	1	FALSE	not_shared	-1.25922679724966	-2.65789397499988	0.0224056677473378	0.801830669651158	0.801830669651158	0.703476148521506	0.703476148521506	0.69453491219687	0.69453491219687	0.249417630583196	0.249417630583196	0.5170733020973	0.5170733020973	0.628299501567392	0.628299501567392	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCK1	M01	turquoise	1	FALSE	not_shared	1.25867691964023	-0.347373932314417	0.806274871471206	0.608887201473807	0.608887201473807	0.646953261643057	0.646953261643057	0.5556471140943	0.5556471140943	0.58888096084974	0.58888096084974	0.372081529720331	0.372081529720331	0.33492202160276	0.33492202160276	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIP10	M02	blue	2	FALSE	not_shared	-1.25806354648655	0.844794966675434	0.520518434476313	0.414190133510673	0.414190133510673	0.225093088999682	0.225093088999682	0.422977771827647	0.422977771827647	0.283795224977402	0.283795224977402	0.202218553957911	0.202218553957911	0.461544033157311	0.461544033157311	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
MLLT1	M08	pink	8	FALSE	not_shared	-1.25803748830147	1.27282550997003	0.308940338609988	0.800393253794064	0.800393253794064	0.113037843595721	0.113037843595721	0.615033852760187	0.615033852760187	-0.0518682678238533	0.0518682678238533	0.509279331042339	0.509279331042339	0.0133244422583461	0.0133244422583461	89	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIM11	M02	blue	2	FALSE	not_shared	1.25780983950216	0.282314437512009	0.842469832100249	0.800109319209578	0.800109319209578	0.500752339597941	0.500752339597941	0.422049573860361	0.422049573860361	0.363454029336325	0.363454029336325	0.448568029014926	0.448568029014926	0.519813794433378	0.519813794433378	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
NELFA	grey	grey	0	FALSE	not_shared	1.25758568053625	2.32142530945812	0.0486922170737132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARHGEF12	M01	turquoise	1	FALSE	not_shared	1.2565241005762	-2.88340853653546	0.0127054867881583	0.799340999621844	0.799340999621844	0.491245885314434	0.491245885314434	0.525743012796129	0.525743012796129	0.210665123707517	0.210665123707517	0.373050077413556	0.373050077413556	0.323663431612227	0.323663431612227	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
MIR29B2CHG	M03	brown	3	FALSE	not_shared	1.25644390302911	1.86727439171194	0.120955546722941	0.401299976893121	0.401299976893121	0.241214820068283	0.241214820068283	0.642491851986421	0.642491851986421	0.26624521218147	0.26624521218147	0.469287237021987	0.469287237021987	0.55660982492304	0.55660982492304	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC26A3	grey	grey	0	FALSE	not_shared	-1.25626777310824	-6.00426337439791	5.32109235856654e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TUBB4B	M02	blue	2	FALSE	not_shared	-1.25490678325709	0.755480881630304	0.568889956895656	0.749796001461071	0.749796001461071	0.291600367294033	0.291600367294033	0.604533216018304	0.604533216018304	0.591531291269656	0.591531291269656	0.752378474022959	0.752378474022959	0.526766549876012	0.526766549876012	2184	0.482031970171943	0.746315889150297	0.880323222067145	0.35180635585559	0.642826648409987	0.830634220378551	0.499652942021154	0.734509599502355	0.872746117001874
ATP6V0D1	M02	blue	2	FALSE	not_shared	-1.25325432535974	-1.65848836507455	0.173318144700641	0.697859526941884	0.697859526941884	0.255200077785644	0.255200077785644	0.467884599795432	0.467884599795432	0.51433595453827	0.51433595453827	0.700326666179062	0.700326666179062	0.818598712308787	0.818598712308787	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTERF1	M01	turquoise	1	FALSE	not_shared	-1.25289376860784	NA	NA	0.68491488750498	0.68491488750498	0.383468942739523	0.383468942739523	0.419787997464487	0.419787997464487	0.532059472886796	0.532059472886796	0.196313578711878	0.196313578711878	0.45143553274406	0.45143553274406	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
EIF2B5	M02	blue	2	FALSE	not_shared	-1.25248183111854	-0.990187602586998	0.441799980076328	0.740715511759258	0.740715511759258	0.510561414928846	0.510561414928846	0.616380630663258	0.616380630663258	0.489471191922063	0.489471191922063	0.776310980181325	0.776310980181325	0.527070349576695	0.527070349576695	2184	0.521128770504313	0.746979035326411	0.876886251698329	0.224129811564155	0.629799663518188	0.872671707001909	0.529044012920148	0.775229478972937	0.904964346026993
ANKRD46	M01	turquoise	1	FALSE	not_shared	1.25236034244367	NA	NA	0.535953123235195	0.535953123235195	-0.120594822159291	0.120594822159291	0.448364833914952	0.448364833914952	0.372184778940637	0.372184778940637	0.235468101931511	0.235468101931511	0.347560140077433	0.347560140077433	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF592	M06	red	6	FALSE	not_shared	1.25195019899808	-0.824168414528277	0.532318208070357	0.645874537315499	0.645874537315499	0.0157476256239889	0.0157476256239889	0.369515973480511	0.369515973480511	0.0306845176808717	0.0306845176808717	0.535236223072156	0.535236223072156	0.400299802942043	0.400299802942043	231	NA	NA	NA	NA	NA	NA	NA	NA	NA
SDAD1	M01	turquoise	1	FALSE	not_shared	1.25079971083347	1.76253881066142	0.145391939342131	0.642534789924951	0.642534789924951	0.240368765924747	0.240368765924747	0.574825055244734	0.574825055244734	0.624794915017669	0.624794915017669	0.540308684811007	0.540308684811007	0.24890389957049	0.24890389957049	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RBBP4	M03	brown	3	FALSE	not_shared	1.25072872192254	0.745510870601995	0.574190501317827	0.83124434434191	0.83124434434191	0.261495169053051	0.261495169053051	0.690340916400866	0.690340916400866	0.137998529809032	0.137998529809032	0.744997708938783	0.744997708938783	0.120599722063175	0.120599722063175	993	0.584975561575392	0.825573093612094	0.935600421210472	0.456060617441882	0.718373847457214	0.857593909945782	0.533808813782789	0.730680535098147	0.873419739727138
MAGT1	M01	turquoise	1	FALSE	not_shared	-1.25035215818006	-2.36530519550378	0.0442451767560433	0.614311326807414	0.614311326807414	0.236040754277646	0.236040754277646	0.158378820354883	0.158378820354883	0.265500371432033	0.265500371432033	0.498533528327437	0.498533528327437	0.57915503640672	0.57915503640672	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
