collection	gene_set	description	context	n_genes	direction	direction_sign	p_value	fdr	replicated	community_id	community_label
Hallmark 2026.1.Hs	HALLMARK_E2F_TARGETS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_E2F_TARGETS	heldout_common	92	Down	-1	0.485628230075394	0.664233521091172	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_E2F_TARGETS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_E2F_TARGETS	discovery_ABS	117	Down	-1	0.000637692220338961	0.00398557637711851	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	discovery_common	48	Up	1	0.936429749338923	0.955540560549922	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	discovery_TAC	48	Up	1	0.0519272861818	0.173090953939333	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	heldout_ABS	43	Up	1	0.996809689100241	0.996809689100241	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	discovery_ABS	48	Down	-1	0.824765179817382	0.916405755352647	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	heldout_GOB	43	Down	-1	0.579648227859821	0.671470432388455	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	heldout_common	43	Up	1	0.77789331193832	0.889020927929508	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	discovery_GOB	48	Down	-1	0.320200681475091	0.533667802458486	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	heldout_TAC	43	Up	1	0.187561486728025	0.333442643072044	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_EARLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_EARLY	heldout_ABS	97	Down	-1	0.494550669625264	0.641579247081424	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_EARLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_EARLY	heldout_GOB	97	Down	-1	0.14656081576644	0.251247112742468	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_EARLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_EARLY	discovery_ABS	112	Down	-1	0.616064509996778	0.751203993445016	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_EARLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_EARLY	discovery_GOB	112	Down	-1	0.15808865163157	0.31617730326314	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_EARLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_EARLY	heldout_common	97	Down	-1	0.481741815960714	0.664233521091172	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_EARLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_EARLY	heldout_TAC	97	Up	1	0.0985335367951469	0.273975362285125	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_EARLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_EARLY	discovery_TAC	112	Up	1	0.223613496668264	0.360666930110104	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_EARLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_EARLY	discovery_common	112	Down	-1	0.798766876172336	0.887518751302596	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_LATE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_LATE	heldout_GOB	98	Down	-1	0.00342094113953855	0.0172582085165967	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_LATE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_LATE	discovery_GOB	111	Down	-1	0.00436604364078312	0.0272877727548945	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_LATE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_LATE	heldout_common	98	Down	-1	0.0184003977897725	0.0736015911590901	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_LATE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_LATE	heldout_TAC	98	Up	1	0.952882553315682	0.965090841413184	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_LATE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_LATE	discovery_ABS	111	Down	-1	0.0785227873846812	0.186959017582574	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_LATE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_LATE	discovery_TAC	111	Up	1	0.630663958696521	0.808543536790411	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_LATE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_LATE	discovery_common	111	Down	-1	0.145937536447478	0.317255514016257	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_ESTROGEN_RESPONSE_LATE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_ESTROGEN_RESPONSE_LATE	heldout_ABS	98	Down	-1	0.0130696929248535	0.0369026623760569	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_FATTY_ACID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_FATTY_ACID_METABOLISM	heldout_TAC	97	Down	-1	5.1933706141249e-09	8.30939298259984e-08	TRUE	3	HALLMARK_FATTY_ACID_METABOLISM
Hallmark 2026.1.Hs	HALLMARK_FATTY_ACID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_FATTY_ACID_METABOLISM	discovery_common	105	Down	-1	7.62596384952843e-10	1.90649096238211e-08	TRUE	3	HALLMARK_FATTY_ACID_METABOLISM
Hallmark 2026.1.Hs	HALLMARK_FATTY_ACID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_FATTY_ACID_METABOLISM	heldout_common	97	Down	-1	1.07289997700141e-09	2.57495994480338e-08	TRUE	3	HALLMARK_FATTY_ACID_METABOLISM
Hallmark 2026.1.Hs	HALLMARK_FATTY_ACID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_FATTY_ACID_METABOLISM	discovery_GOB	105	Down	-1	3.61615442781913e-06	9.04038606954783e-05	TRUE	3	HALLMARK_FATTY_ACID_METABOLISM
Hallmark 2026.1.Hs	HALLMARK_FATTY_ACID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_FATTY_ACID_METABOLISM	heldout_ABS	97	Down	-1	3.54004432108845e-10	8.49610637061227e-09	TRUE	3	HALLMARK_FATTY_ACID_METABOLISM
Hallmark 2026.1.Hs	HALLMARK_FATTY_ACID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_FATTY_ACID_METABOLISM	discovery_ABS	105	Down	-1	4.33605928922357e-11	7.22676548203928e-10	TRUE	3	HALLMARK_FATTY_ACID_METABOLISM
Hallmark 2026.1.Hs	HALLMARK_FATTY_ACID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_FATTY_ACID_METABOLISM	discovery_TAC	105	Down	-1	2.10560679655151e-07	3.50934466091919e-06	TRUE	3	HALLMARK_FATTY_ACID_METABOLISM
Hallmark 2026.1.Hs	HALLMARK_FATTY_ACID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_FATTY_ACID_METABOLISM	heldout_GOB	97	Down	-1	5.07210581514754e-06	0.000121730539563541	TRUE	3	HALLMARK_FATTY_ACID_METABOLISM
Hallmark 2026.1.Hs	HALLMARK_G2M_CHECKPOINT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_G2M_CHECKPOINT	discovery_common	121	Down	-1	0.137399644118618	0.317255514016257	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_G2M_CHECKPOINT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_G2M_CHECKPOINT	heldout_ABS	109	Down	-1	0.949971007434552	0.976803721868316	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_G2M_CHECKPOINT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_G2M_CHECKPOINT	discovery_ABS	121	Down	-1	0.052968340118276	0.147134278106322	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_G2M_CHECKPOINT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_G2M_CHECKPOINT	discovery_TAC	121	Down	-1	0.152079072358991	0.315289126071628	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_G2M_CHECKPOINT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_G2M_CHECKPOINT	heldout_GOB	109	Down	-1	0.612066541693335	0.683237069797211	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_G2M_CHECKPOINT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_G2M_CHECKPOINT	heldout_TAC	109	Down	-1	0.26627369711028	0.440728877975637	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_G2M_CHECKPOINT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_G2M_CHECKPOINT	discovery_GOB	121	Down	-1	0.478591989696877	0.646745932022807	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_G2M_CHECKPOINT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_G2M_CHECKPOINT	heldout_common	109	Down	-1	0.637230027392102	0.804922139863707	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_GLYCOLYSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_GLYCOLYSIS	discovery_common	119	Down	-1	0.0150905480873711	0.053894814597754	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_GLYCOLYSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_GLYCOLYSIS	heldout_GOB	110	Down	-1	0.052418998646086	0.132426943948007	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_GLYCOLYSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_GLYCOLYSIS	discovery_GOB	119	Down	-1	0.00956080275515241	0.047804013775762	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_GLYCOLYSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_GLYCOLYSIS	discovery_ABS	119	Down	-1	0.0132665618520956	0.0442218728403188	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_GLYCOLYSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_GLYCOLYSIS	discovery_TAC	119	Down	-1	0.441167694504493	0.612732909034018	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_GLYCOLYSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_GLYCOLYSIS	heldout_TAC	110	Down	-1	0.162333152334814	0.331769476520386	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_GLYCOLYSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_GLYCOLYSIS	heldout_common	110	Down	-1	0.0182775570978901	0.0736015911590901	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_GLYCOLYSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_GLYCOLYSIS	heldout_ABS	110	Down	-1	0.0141920708817597	0.0378455223513591	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEDGEHOG_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEDGEHOG_SIGNALING	heldout_GOB	11	Up	1	0.43791786204267	0.553159404685478	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEDGEHOG_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEDGEHOG_SIGNALING	discovery_ABS	11	Up	1	0.319917190919099	0.533195318198499	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEDGEHOG_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEDGEHOG_SIGNALING	discovery_common	11	Up	1	0.292205183823231	0.521794971112912	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEDGEHOG_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEDGEHOG_SIGNALING	discovery_GOB	11	Up	1	0.844050630480013	0.897926202638311	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEDGEHOG_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEDGEHOG_SIGNALING	discovery_TAC	11	Up	1	0.233352177334051	0.364612777084454	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEDGEHOG_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEDGEHOG_SIGNALING	heldout_ABS	11	Up	1	0.422412666563197	0.56321688875093	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEDGEHOG_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEDGEHOG_SIGNALING	heldout_common	11	Up	1	0.385047312902545	0.560068818767338	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEDGEHOG_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEDGEHOG_SIGNALING	heldout_TAC	11	Up	1	0.508498091882917	0.659673200280542	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEME_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEME_METABOLISM	discovery_GOB	125	Down	-1	0.075918861705367	0.172542867512198	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEME_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEME_METABOLISM	heldout_common	113	Down	-1	0.0238130413647329	0.0879250758082444	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEME_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEME_METABOLISM	heldout_GOB	113	Down	-1	0.00760701233432518	0.0331942356406917	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEME_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEME_METABOLISM	discovery_TAC	125	Down	-1	0.515852686868818	0.678753535353709	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEME_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEME_METABOLISM	heldout_TAC	113	Down	-1	0.54190535866903	0.684512032002986	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEME_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEME_METABOLISM	discovery_ABS	125	Down	-1	0.442557756906947	0.632225367009924	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEME_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEME_METABOLISM	discovery_common	125	Down	-1	0.204343322191894	0.425715254566447	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HEME_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HEME_METABOLISM	heldout_ABS	113	Down	-1	0.0406804643653995	0.0875041928005298	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_HYPOXIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HYPOXIA	discovery_GOB	98	Down	-1	0.000258985066663991	0.00215820888886659	TRUE	4	HALLMARK_HYPOXIA
Hallmark 2026.1.Hs	HALLMARK_HYPOXIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HYPOXIA	heldout_TAC	85	Down	-1	0.0250025640221313	0.109102097551118	TRUE	4	HALLMARK_HYPOXIA
Hallmark 2026.1.Hs	HALLMARK_HYPOXIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HYPOXIA	heldout_common	85	Down	-1	0.000368936270616882	0.00233924520042585	TRUE	4	HALLMARK_HYPOXIA
Hallmark 2026.1.Hs	HALLMARK_HYPOXIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HYPOXIA	heldout_GOB	85	Down	-1	9.83346357020888e-05	0.000786677085616711	TRUE	4	HALLMARK_HYPOXIA
Hallmark 2026.1.Hs	HALLMARK_HYPOXIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HYPOXIA	discovery_common	98	Down	-1	0.00279180169372406	0.0199414406694576	TRUE	4	HALLMARK_HYPOXIA
Hallmark 2026.1.Hs	HALLMARK_HYPOXIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HYPOXIA	heldout_ABS	85	Down	-1	0.00115985497329562	0.00618589319090995	TRUE	4	HALLMARK_HYPOXIA
Hallmark 2026.1.Hs	HALLMARK_HYPOXIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HYPOXIA	discovery_TAC	98	Down	-1	0.0730678793602225	0.206083503311686	TRUE	4	HALLMARK_HYPOXIA
Hallmark 2026.1.Hs	HALLMARK_HYPOXIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_HYPOXIA	discovery_ABS	98	Down	-1	0.0060967602891252	0.0277125467687509	TRUE	4	HALLMARK_HYPOXIA
Hallmark 2026.1.Hs	HALLMARK_IL2_STAT5_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL2_STAT5_SIGNALING	heldout_ABS	82	Down	-1	0.759832409864294	0.868379896987764	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL2_STAT5_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL2_STAT5_SIGNALING	heldout_GOB	82	Down	-1	0.222382058583637	0.323464812485291	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL2_STAT5_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL2_STAT5_SIGNALING	heldout_common	82	Down	-1	0.938202374170769	0.9581641268127	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL2_STAT5_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL2_STAT5_SIGNALING	discovery_GOB	92	Down	-1	0.460752999530625	0.646745932022807	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL2_STAT5_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL2_STAT5_SIGNALING	discovery_TAC	92	Up	1	0.283605603652631	0.417067064195045	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL2_STAT5_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL2_STAT5_SIGNALING	heldout_TAC	82	Up	1	0.122259766701763	0.281086526256185	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL2_STAT5_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL2_STAT5_SIGNALING	discovery_ABS	92	Up	1	0.671717055783541	0.76331483611766	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL2_STAT5_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL2_STAT5_SIGNALING	discovery_common	92	Up	1	0.966003947028711	0.966003947028711	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL6_JAK_STAT3_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL6_JAK_STAT3_SIGNALING	heldout_common	35	Down	-1	0.814385186352616	0.894614561068779	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL6_JAK_STAT3_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL6_JAK_STAT3_SIGNALING	heldout_GOB	35	Down	-1	0.260913913805751	0.36834905478459	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL6_JAK_STAT3_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL6_JAK_STAT3_SIGNALING	discovery_GOB	38	Down	-1	0.930244406407133	0.949228986129728	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL6_JAK_STAT3_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL6_JAK_STAT3_SIGNALING	discovery_TAC	38	Up	1	0.00536901531670456	0.0268450765835228	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL6_JAK_STAT3_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL6_JAK_STAT3_SIGNALING	discovery_ABS	38	Down	-1	0.90401113961119	0.961713978309776	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL6_JAK_STAT3_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL6_JAK_STAT3_SIGNALING	discovery_common	38	Up	1	0.399694175773643	0.624522149646317	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL6_JAK_STAT3_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL6_JAK_STAT3_SIGNALING	heldout_ABS	35	Down	-1	0.571120502073726	0.702917541013816	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_IL6_JAK_STAT3_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_IL6_JAK_STAT3_SIGNALING	heldout_TAC	35	Up	1	0.0684674853500386	0.252803022830912	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INFLAMMATORY_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INFLAMMATORY_RESPONSE	heldout_GOB	50	Down	-1	0.0308395507601651	0.0925186522804953	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INFLAMMATORY_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INFLAMMATORY_RESPONSE	discovery_TAC	56	Up	1	0.112003531643866	0.254553481008787	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INFLAMMATORY_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INFLAMMATORY_RESPONSE	discovery_GOB	56	Down	-1	0.276980528389324	0.477552635154007	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INFLAMMATORY_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INFLAMMATORY_RESPONSE	heldout_ABS	50	Down	-1	0.0479047892634868	0.0958095785269736	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INFLAMMATORY_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INFLAMMATORY_RESPONSE	heldout_common	50	Down	-1	0.10094612474382	0.193816559508135	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INFLAMMATORY_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INFLAMMATORY_RESPONSE	heldout_TAC	50	Up	1	0.436522192009453	0.582029589345938	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INFLAMMATORY_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INFLAMMATORY_RESPONSE	discovery_ABS	56	Down	-1	0.965056357507282	0.981630424515376	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INFLAMMATORY_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INFLAMMATORY_RESPONSE	discovery_common	56	Up	1	0.883420685098846	0.920229880311298	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INTERFERON_ALPHA_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INTERFERON_ALPHA_RESPONSE	heldout_GOB	49	Down	-1	0.0920620335155515	0.16366583736098	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INTERFERON_ALPHA_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INTERFERON_ALPHA_RESPONSE	discovery_GOB	52	Down	-1	0.908270229514529	0.946114822410967	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INTERFERON_ALPHA_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INTERFERON_ALPHA_RESPONSE	heldout_ABS	49	Down	-1	0.0165180203121131	0.0417297355253383	FALSE	NA	NA
Hallmark 2026.1.Hs	HALLMARK_INTERFERON_ALPHA_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HALLMARK_INTERFERON_ALPHA_RESPONSE	discovery_ABS	52	Down	-1	0.981630424515376	0.981630424515376	FALSE	NA	NA
