donor_id	carrier_group	sample_type	cell_type_coarse_crc_atlas	study_id	microsatellite_status	CMS_type	n_cells_sampled	score__ca_route_up	score__ca_route_down	score__ca_route_signature	score__ca_route_n_up_present	score__ca_route_n_down_present	score__wnt_stem	score__wnt_core_ihc	score__proliferation_control
Li_2023_Cancer_Cell.P27	tumor_cancer	tumor	Cancer cell	Li_2023_Cancer_Cell	missing	CMS2	198	0.0463323075810844	0.1936260856248349	-0.143179183947198	49.0	49.0	0.0564572360230474	0.3258401510115473	-0.1334644393544054
Li_2023_Cancer_Cell.P27	tumor_epithelial	tumor	Epithelial cell	Li_2023_Cancer_Cell	missing	CMS2	71	-0.0286757926129901	-0.1802123773583932	0.1004776453284302	49.0	49.0	0.1053941091648167	0.2379688908555319	-0.2884547048206696
Li_2023_Cancer_Cell.P28	normal_epithelial	normal	Epithelial cell	Li_2023_Cancer_Cell	missing	missing	24	-0.1572399848138078	0.2807787586126287	-0.5106311509542891	49.0	49.0	-0.2821308072356815	-0.3192605974109769	-0.1355108071615239
Li_2023_Cancer_Cell.P28	tumor_cancer	tumor	Cancer cell	Li_2023_Cancer_Cell	missing	CMS3	104	-0.0584358150388788	0.0675217329056514	-0.0975686933864037	49.0	49.0	-0.1245304338816393	0.0824861331997915	-0.1528726154522842
Li_2023_Cancer_Cell.P28	tumor_epithelial	tumor	Epithelial cell	Li_2023_Cancer_Cell	missing	CMS3	75	-0.1213161286289153	-0.2486904060621707	0.1041105689717094	49.0	49.0	-0.0021863043333286	0.095273330174408	-0.2884547048206696
Li_2023_Cancer_Cell.P29	normal_epithelial	normal	Epithelial cell	Li_2023_Cancer_Cell	missing	missing	16	-0.092101360996262	0.1483672078330429	-0.1665115157164632	49.0	49.0	-0.155342954018259	0.0528161451254677	-0.1278300798683609
Li_2023_Cancer_Cell.P29	tumor_cancer	tumor	Cancer cell	Li_2023_Cancer_Cell	missing	missing	34	-0.0145262099675052	0.0889519239861108	-0.065214316033088	49.0	49.0	-0.0401118002723799	0.1170624820759261	-0.2884547048206696
Li_2023_Cancer_Cell.P29	tumor_epithelial	tumor	Epithelial cell	Li_2023_Cancer_Cell	missing	missing	6	-0.0137961472778435	-0.6320295165032936	0.5988710146180064	49.0	49.0	-0.2858328326574046	-0.2220573429994001	-0.2884547048206696
Li_2023_Cancer_Cell.P30	normal_epithelial	normal	Epithelial cell	Li_2023_Cancer_Cell	MSI-H	missing	17	-0.2341745504271382	0.3182818202776567	-0.621661532782709	49.0	49.0	-0.3227116559745868	-0.5345122912646426	-0.2884547048206696
Li_2023_Cancer_Cell.P30	tumor_cancer	tumor	Cancer cell	Li_2023_Cancer_Cell	MSI-H	CMS1	68	-0.0178732734376082	-0.1709735894171286	0.1511266118657988	49.0	49.0	-0.1159268961869921	-0.0681612050076249	0.3221167910769985
Li_2023_Cancer_Cell.P30	tumor_epithelial	tumor	Epithelial cell	Li_2023_Cancer_Cell	MSI-H	CMS1	7	-0.0679351394803608	-0.2448426120646047	0.2230269966058548	49.0	49.0	0.0536461248133063	0.5659744919688842	-0.2884547048206696
Li_2023_Cancer_Cell.P31	normal_epithelial	normal	Epithelial cell	Li_2023_Cancer_Cell	MSI-H	missing	3	-0.230362842229266	0.3354810960871049	-0.5562157488943021	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Li_2023_Cancer_Cell.P31	tumor_cancer	tumor	Cancer cell	Li_2023_Cancer_Cell	MSI-H	missing	352	0.0287896768898398	-0.1121096913462409	0.1605680345508851	49.0	49.0	-0.1004006612701877	-0.1342667809533897	0.5301908534806159
Li_2023_Cancer_Cell.P31	tumor_epithelial	tumor	Epithelial cell	Li_2023_Cancer_Cell	MSI-H	missing	6	-0.0029761833189923	-0.2949313662573414	0.2333203412934648	49.0	49.0	-0.0635057885715446	0.1024146513120484	-0.2884547048206696
Li_2023_Cancer_Cell.P32	normal_epithelial	normal	Epithelial cell	Li_2023_Cancer_Cell	MSI-H	missing	20	0.0013989490734399	0.0993768004054412	-0.0738220997609675	49.0	49.0	0.1397865785419617	0.6240500452887219	-0.0662092038348565
Li_2023_Cancer_Cell.P32	tumor_cancer	tumor	Cancer cell	Li_2023_Cancer_Cell	MSI-H	CMS3	62	0.0272258933930744	0.0675771370544727	-0.073232736158362	49.0	49.0	0.1101588110892765	0.2316404800572774	-0.0772792470792335
Li_2023_Cancer_Cell.P32	tumor_epithelial	tumor	Epithelial cell	Li_2023_Cancer_Cell	MSI-H	CMS3	40	-0.2083393473316878	-0.1714483288510151	-0.0353353293373779	49.0	49.0	-0.1472044794451177	0.0581307003120155	-0.2884547048206696
Li_2023_Cancer_Cell.P33	tumor_cancer	tumor	Cancer cell	Li_2023_Cancer_Cell	MSI-H	CMS3	109	-0.0339175866183504	-0.0057315824022715	0.0209434466072702	49.0	49.0	0.142535786593469	0.7732204802381859	0.1726984487782568
Li_2023_Cancer_Cell.P33	tumor_epithelial	tumor	Epithelial cell	Li_2023_Cancer_Cell	MSI-H	CMS3	7	-0.1668011131148009	-0.2867106846216133	0.093872287946733	49.0	49.0	-0.252244257304715	-0.1894504375068229	-0.2884547048206696
Liu_2024_Cancer_Res.Pt01	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	412	0.5209245974448031	-0.120823191165716	0.6858450081201715	49.0	49.0	0.3703917919297854	0.1903986774055197	0.0013253448595025
Liu_2024_Cancer_Res.Pt01	metastasis_epithelial	metastasis	Epithelial cell	Liu_2024_Cancer_Res	MSS	missing	3	-0.0190208132799946	-0.6690624752958139	0.6500416620158191	49.0	49.0	0.0319480828530674	0.5194314598583679	-0.2884547048206696
Liu_2024_Cancer_Res.Pt01	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	90	0.6459913518933957	0.0405317944137753	0.6073632631721445	49.0	49.0	0.3749050323066459	0.3306904723971246	-0.0933476446180068
Liu_2024_Cancer_Res.Pt02	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	344	0.2355536745756574	0.2407432064384241	0.0226720008632234	49.0	49.0	0.5758904506036018	0.2712917124601832	-0.0716709234508401
Liu_2024_Cancer_Res.Pt02	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	55	0.3848866424222689	0.1334931931702503	0.2798130586866597	49.0	49.0	0.483763640607425	0.2490633073342651	0.4860239280779123
Liu_2024_Cancer_Res.Pt03	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	354	0.435000459403551	0.3629699513388572	0.0985499239283779	49.0	49.0	0.4577150765774197	0.0290597011444042	-0.2884547048206696
Liu_2024_Cancer_Res.Pt03	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	91	0.5969196020918993	0.2885243696601717	0.3020443091414704	49.0	49.0	0.5276478186357881	0.3680069032686053	-0.2884547048206696
Liu_2024_Cancer_Res.Pt04	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	435	0.2068390544396301	0.1614981804654198	0.0623268860968889	49.0	49.0	-0.0890077572667759	-0.2496846494717826	-0.2884547048206696
Liu_2024_Cancer_Res.Pt04	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	21	0.1906060770818037	0.2072230140288332	-0.0167340874451162	49.0	49.0	0.0088167510303265	0.0693393146432078	0.5698245940609238
Liu_2024_Cancer_Res.Pt05	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	52	0.0945873127708711	-0.0260469636114609	0.1099073214719582	49.0	49.0	0.1785612917867335	-0.5345122912646426	0.5985885775437716
Liu_2024_Cancer_Res.Pt05	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	42	0.4453750991822335	0.210127423685013	0.2256267522646442	49.0	49.0	0.7760032143043558	0.2272008988362208	0.9462409626121316
Liu_2024_Cancer_Res.Pt06	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	176	0.4389930935838724	0.0874367144813055	0.3812109014545643	49.0	49.0	0.2933058953137276	0.3385805209811884	-0.2884547048206696
Liu_2024_Cancer_Res.Pt06	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	29	0.6984036333203663	0.1136435764817843	0.6991204271825636	49.0	49.0	1.0602496826395085	1.3731949835648016	-0.0413656817137826
Liu_2024_Cancer_Res.Pt07	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	112	0.377484539526195	0.2396172557761907	0.1710280288129845	49.0	49.0	0.4161065307077516	0.4145151353831906	-0.1925092211218099
Liu_2024_Cancer_Res.Pt07	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	23	0.3836607322017654	0.0766997313274797	0.2042832462938477	49.0	49.0	0.2709553872784226	0.1294423885216697	-0.2884547048206696
Liu_2024_Cancer_Res.Pt07	tumor_epithelial	tumor	Epithelial cell	Liu_2024_Cancer_Res	MSS	missing	1	-0.1751549177381986	-0.7122442487225404	0.5370893309843418	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Liu_2024_Cancer_Res.Pt08	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	941	0.3214664129560269	0.1186631546877238	0.2410722869189195	49.0	49.0	0.5370405911094422	0.6113297223547102	-0.2884547048206696
Liu_2024_Cancer_Res.Pt08	metastasis_epithelial	metastasis	Epithelial cell	Liu_2024_Cancer_Res	MSS	missing	194	0.1164564925025801	-0.4150996620882015	0.52406287594921	49.0	49.0	0.1760696175097572	0.4729191016379228	-0.2884547048206696
Liu_2024_Cancer_Res.Pt08	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	53	0.372214281259042	0.1577509882059353	0.2985767515459286	49.0	49.0	0.5120530745112223	0.3096376498554696	-0.1752637661303698
Liu_2024_Cancer_Res.Pt08	tumor_epithelial	tumor	Epithelial cell	Liu_2024_Cancer_Res	MSS	missing	5	-0.0220067749034315	-0.2543341564516291	0.4750689102437005	49.0	49.0	-0.2034303482616935	-0.0297848794094076	-0.2884547048206696
Liu_2024_Cancer_Res.Pt09	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	12	0.3679965147315548	-0.1840445467058774	0.4309743190440988	49.0	49.0	0.3504174937563622	0.5177573403182274	0.0559518273635329
Liu_2024_Cancer_Res.Pt09	tumor_epithelial	tumor	Epithelial cell	Liu_2024_Cancer_Res	MSS	missing	2	-0.1584247939187347	-0.1222149614494528	-0.0362098324692818	49.0	49.0	-0.2752496598860369	-0.3346344194133364	-0.2884547048206696
Liu_2024_Cancer_Res.Pt10	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	67	0.3240744612869247	-0.3032813903714852	0.5987993578478773	49.0	49.0	0.1901273232725804	0.5298481312332579	-0.132399964326633
Liu_2024_Cancer_Res.Pt10	tumor_epithelial	tumor	Epithelial cell	Liu_2024_Cancer_Res	MSS	missing	1	0.0568322377197996	-0.6572462044821606	0.7140784422019603	49.0	49.0	0.1417027943250268	0.7755257866262731	-0.2884547048206696
Liu_2024_Cancer_Res.Pt11	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	86	0.2201183517656925	0.0778330567511472	0.1488614154347381	49.0	49.0	0.1453794335621978	0.3168648984409693	-0.2884547048206696
Liu_2024_Cancer_Res.Pt11	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	144	0.2835217261108607	0.2928043389701182	-0.0398137877482575	49.0	49.0	0.206064433201814	0.0850557482361016	0.3629403275638265
Liu_2024_Cancer_Res.Pt13	normal_epithelial	normal	Epithelial cell	Liu_2024_Cancer_Res	MSS	missing	85	-0.1761209495315259	-0.2940184576140174	0.1039231114159802	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Liu_2024_Cancer_Res.Pt13	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	55	0.5957808856040762	-0.5892560711941531	1.178197541699232	49.0	49.0	0.2164199284537698	-0.1027706715979668	-0.2884547048206696
Liu_2024_Cancer_Res.Pt15	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	769	0.3310857906396481	0.1452106163536905	0.1679968956110878	49.0	49.0	0.7911542514715973	0.8135741625699211	0.245336072210312
Liu_2024_Cancer_Res.Pt15	normal_epithelial	normal	Epithelial cell	Liu_2024_Cancer_Res	MSS	missing	235	-0.1573104871685733	0.4910202862372315	-0.6107554759205882	49.0	49.0	-0.260368637174102	-0.3457016688393161	-0.2884547048206696
Liu_2024_Cancer_Res.Pt15	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	31	0.201047282575029	0.264585538100986	-0.0912782018211082	49.0	49.0	0.7744805552890355	0.5348422187123091	0.3157255335667625
Liu_2024_Cancer_Res.Pt16	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	6	0.5123626919565505	-0.1194613572043833	0.6258333821218645	49.0	49.0	0.5755046131995676	0.2245687137572485	0.5409765886395731
Liu_2024_Cancer_Res.Pt17	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	28	0.4794380847252482	0.1851187364367566	0.2711382141978451	49.0	49.0	0.4394694859362464	0.3925509035304123	-0.1755715254024102
Liu_2024_Cancer_Res.Pt17	normal_epithelial	normal	Epithelial cell	Liu_2024_Cancer_Res	MSS	missing	26	-0.1401249877067336	0.5403418672201545	-0.684099561411077	49.0	49.0	-0.2687523725881433	-0.2348972907340283	-0.2884547048206696
Liu_2024_Cancer_Res.Pt18	metastasis_cancer	metastasis	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	776	0.2807339110810752	0.2154673846753704	0.0736453665597791	49.0	49.0	0.5121649151179412	0.2496052995091497	-0.2884547048206696
Liu_2024_Cancer_Res.Pt18	normal_epithelial	normal	Epithelial cell	Liu_2024_Cancer_Res	MSS	missing	28	-0.2597850882802227	0.2556569145821716	-0.4045197715081861	49.0	49.0	-0.3706925240163931	-0.5345122912646426	-0.2884547048206696
Liu_2024_Cancer_Res.Pt18	tumor_cancer	tumor	Cancer cell	Liu_2024_Cancer_Res	MSS	missing	112	0.559535947952023	0.168863360791561	0.3529809314361471	49.0	49.0	0.7658263692320053	0.3742657768944664	-0.0782646492017736
MUI_Innsbruck.P11	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSS	missing	104	-0.1631065850540152	0.1432425012939868	-0.2744976015133314	49.0	49.0	-0.121832606257068	0.098776336013698	-0.263262840395794
MUI_Innsbruck.P11	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSS	CMS3	63	0.1098218733728727	-0.0185167266755776	0.1807337646808985	49.0	49.0	0.2063614013476792	0.4724397499150055	-0.2884547048206696
MUI_Innsbruck.P11	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSS	CMS3	12	-0.1535729951744023	-0.7469679881072367	0.6105065416646724	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
MUI_Innsbruck.P12	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSS	missing	72	-0.2345868003660464	0.3160756762357904	-0.5675227059287342	49.0	49.0	-0.3453592671928009	-0.3713012580919687	-0.2884547048206696
MUI_Innsbruck.P12	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSS	CMS3	84	0.4065299329784758	-0.1627658468181025	0.5837609917106131	49.0	49.0	0.4441436227713917	0.5438009267877681	-0.2884547048206696
MUI_Innsbruck.P12	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSS	CMS3	4	-0.0121831052282577	-0.7754293884994113	0.6751014244878	49.0	49.0	-0.1006092246730556	0.2101310756307473	-0.2884547048206696
MUI_Innsbruck.P13	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSS	missing	28	-0.2076530239652177	-0.2832401682029581	0.1586775078096189	49.0	49.0	-0.2352935094653459	-0.1041322555512632	-0.2884547048206696
MUI_Innsbruck.P13	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSS	CMS2	88	0.1324044271072718	-0.1300593148300003	0.3111591063962711	49.0	49.0	0.3091421832045312	0.5874377706934072	-0.244981937442127
MUI_Innsbruck.P13	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSS	CMS2	15	-0.1112493634138106	-0.8230438755441991	0.710220096155943	49.0	49.0	-0.2118052336306415	-0.5345122912646426	-0.2884547048206696
MUI_Innsbruck.P14	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	missing	missing	43	-0.2228010123050222	0.2100048620702922	-0.3894317362287104	49.0	49.0	-0.3242639500487124	-0.3395647618467883	-0.2884547048206696
MUI_Innsbruck.P14	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	missing	CMS3	56	0.2858014218047026	-0.1559595915866826	0.4767065963129852	49.0	49.0	0.1616294060758751	0.278390481930988	-0.1920196896050147
MUI_Innsbruck.P14	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	missing	CMS3	21	-0.2331061663906249	-0.8542231721338938	0.5855179159752789	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
MUI_Innsbruck.P15	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSS	missing	33	-0.1139149209766144	-0.0742388294901753	0.0267825091423706	49.0	49.0	-0.0678259328158636	0.2329192470016611	-0.2884547048206696
MUI_Innsbruck.P15	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSS	CMS4	23	0.2435221758644687	-0.1274298426214851	0.3829422706456256	49.0	49.0	0.6710551042787907	0.5783066168407889	-0.2077150980656828
MUI_Innsbruck.P15	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSS	CMS4	16	-0.219552973754375	-0.7661334648001364	0.523859198763794	49.0	49.0	-0.1952295950036506	-0.0106497884739741	-0.2884547048206696
MUI_Innsbruck.P16	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSS	missing	44	-0.1786445373428956	0.0412622790188267	-0.1149690227458223	49.0	49.0	-0.2419273428701853	-0.119611200162555	-0.2406332513082767
MUI_Innsbruck.P16	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSS	CMS3	83	0.5576490306200607	-0.234393833593446	0.815519799504694	49.0	49.0	1.9445262191192123	1.0333171140649486	-0.2502689243428022
MUI_Innsbruck.P16	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSS	CMS3	34	-0.1823801523182531	-0.707134417961514	0.5107966528955847	49.0	49.0	-0.1284890521884732	0.1450781447614397	-0.2884547048206696
MUI_Innsbruck.P3	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSI-H	missing	61	-0.1010132831966485	-0.0436586439627534	0.0606140551399027	49.0	49.0	-0.1855869412674636	0.011849736910462	-0.2442415446206516
MUI_Innsbruck.P3	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSI-H	CMS3	64	0.1634752158987029	-0.5112550113671118	0.6299506615736586	49.0	49.0	0.2070290740226701	0.5930454066753659	-0.0212465757314062
MUI_Innsbruck.P3	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSI-H	CMS3	7	-0.0536128185210046	-0.6093917648273246	0.5595299032620403	49.0	49.0	0.0410914940685711	0.5081360104121794	-0.2884547048206696
MUI_Innsbruck.P4	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSS	missing	56	-0.0871906096324585	-0.0322101922513975	7.531358270861446e-05	49.0	49.0	-0.0939639750131588	0.1806544563445834	-0.2884547048206696
MUI_Innsbruck.P4	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSS	CMS3	35	0.4260878199718162	-0.5763965749127016	0.8268730873035135	49.0	49.0	0.5045011903314481	0.3924503397943836	-0.2884547048206696
MUI_Innsbruck.P4	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSS	CMS3	2	0.0412427182157346	-0.7903752248102837	0.8316179430260182	49.0	49.0	-0.0459150286943507	-0.2188803003145282	-0.112369298661583
MUI_Innsbruck.P5	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSS	missing	32	-0.1345278158873938	-0.1115490117413589	0.059961883850922	49.0	49.0	0.0137413433509729	0.2630925641064488	-0.2720075802190789
MUI_Innsbruck.P5	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSS	missing	17	0.1710513459653826	-0.0082494660027795	0.2686422699395849	49.0	49.0	0.2463363528596762	0.4068292147758749	-0.2884547048206696
MUI_Innsbruck.P5	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSS	missing	12	-0.0728124665508786	-0.2311055918780634	0.3758421567655101	49.0	49.0	0.1737005549856919	0.4435823913512774	-0.2884547048206696
MUI_Innsbruck.P7	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSS	missing	45	-0.2011942380122264	0.1618535381698848	-0.287890640605193	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
MUI_Innsbruck.P7	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSS	CMS3	133	0.1696932711125513	-0.3999122572970119	0.5698469857180819	49.0	49.0	0.2481956567886529	0.1925508253688697	-0.2884547048206696
MUI_Innsbruck.P7	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSS	CMS3	45	-0.061870879175683	-0.1735183429747069	0.1579903622239721	49.0	49.0	-0.1816125500245116	-0.0974926958158307	-0.2884547048206696
MUI_Innsbruck.P8	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSS	missing	48	-0.157887212232676	-0.0982505946191993	-0.0133186450327278	49.0	49.0	-0.3359776481610445	-0.3726155491937744	-0.2884547048206696
MUI_Innsbruck.P8	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSS	CMS2	109	0.1788840450958329	-0.0545523604945356	0.2781160031409562	49.0	49.0	0.12225402874423	0.2466079161010854	-0.2132622745096671
MUI_Innsbruck.P8	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSS	CMS2	30	-0.1072046313531543	-0.7646869777112402	0.6493153091145961	49.0	49.0	-0.114262556524442	0.1782733013108457	-0.2884547048206696
MUI_Innsbruck.P9	normal_epithelial	normal	Epithelial cell	MUI_Innsbruck	MSS	missing	32	-0.178167057097114	0.1368839175747323	-0.2638032772305778	49.0	49.0	-0.1714916329381078	0.0447387896789589	0.0878745525351165
MUI_Innsbruck.P9	tumor_cancer	tumor	Cancer cell	MUI_Innsbruck	MSS	CMS2	99	0.6006470765297373	-0.1560318356466965	0.7978973034354467	49.0	49.0	1.0418749468638109	0.6592588514445318	-0.1886972283017144
MUI_Innsbruck.P9	tumor_epithelial	tumor	Epithelial cell	MUI_Innsbruck	MSS	CMS2	8	-0.1023566929117359	-0.7805050946618998	0.6696915084223466	49.0	49.0	-0.0692538210105065	0.2832936841766954	-0.2884547048206696
Mazzurana_2021_Cell_Res.GNI2-smartseq-smartseq	normal_epithelial	normal	Epithelial cell	Mazzurana_2021_Cell_Res	missing	missing	5	-0.2211326982352967	-0.8280124200177004	0.6102222904303601	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Mazzurana_2021_Cell_Res.GNI3-smartseq-smartseq	normal_epithelial	normal	Epithelial cell	Mazzurana_2021_Cell_Res	missing	missing	1	-0.3327187774725345	-0.8590456124926292	0.5263268350200947	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Parikh_2019_Nature.A_healthy	normal_epithelial	normal	Epithelial cell	Parikh_2019_Nature	missing	missing	21	-0.2036852511153908	0.3714988795068072	-0.6218330908665316	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Parikh_2019_Nature.B_healthy	normal_epithelial	normal	Epithelial cell	Parikh_2019_Nature	missing	missing	80	-0.2280860723248472	0.7086720185604385	-0.9468740932640024	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Parikh_2019_Nature.C_healthy	normal_epithelial	normal	Epithelial cell	Parikh_2019_Nature	missing	missing	100	-0.2190832828706144	0.4396746319551735	-0.6700186009054134	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Pelka_2021_Cell.C103	tumor_cancer	tumor	Cancer cell	Pelka_2021_Cell	MSS	CMS2	220	0.0133376172851819	-0.1784560139560249	0.205053042256194	49.0	49.0	-0.1399775415594552	-0.3979080137242773	-0.0223786254767946
Pelka_2021_Cell.C104	tumor_cancer	tumor	Cancer cell	Pelka_2021_Cell	MSS	CMS2	66	-0.1106399579601322	-0.228633534988393	0.1403460544555658	49.0	49.0	-0.0801001046307674	-0.1674421939919165	-0.2884547048206696
