gene	discovery_effect_adenoma_minus_normal	bootstrap_effect_median	bootstrap_ci_low	bootstrap_ci_high	direction_stability	bootstrap_sign_p	mean_expression_discovery	bootstrap_sign_q	excluded_gene	ci_excludes_zero	eligible	selection_magnitude	selected
GINS1	0.02063724	0.014759013	-0.0514684884808957	0.1151627341285347	0.642	0.716	-0.0022326137	0.8729925464939576	False	False	False	0.02063724	False
INSIG2	0.02063509	0.017814338	-0.0448801232501864	0.0920039448887109	0.73	0.54	0.002625069	0.784552901612486	False	False	False	0.02063509	False
DSCAS	0.02063493	0.01961158	-0.0060455473954789	0.0493517524562776	0.935	0.13	-0.0024744344	0.3492299107142857	False	False	False	0.02063493	False
RN7SL246P	0.020633247	0.021134628	-0.0131957383360713	0.0584753333590924	0.892	0.216	-0.009047243	0.4744031806035325	False	False	False	0.020633247	False
PIK3CD-AS1	0.020632025	0.017897489	-0.0036625618347898	0.0699968582019209	0.69	0.62	0.003148058	0.838965586475525	False	False	False	0.020632025	False
ENSG00000279501	-0.020628843	-0.019420102	-0.0674696344882249	0.0076520784758031	0.843	0.314	0.001092813	0.5868322333758528	True	False	False	0.020628843	False
FXYD4	0.02062324	0.020918395	0.0001100256289646	0.0407613349147141	0.976	0.048	-0.0050744424	0.1826862435057601	False	True	False	0.02062324	False
ENSG00000225956	-0.020622741	-0.019036382	-0.0462364812381565	-0.0008830613500322	1.0	0.0009990009990009	0.004650896	0.0126510092688221	True	True	False	0.020622741	False
ENSG00000279977	0.02061977	0.021350741	-0.0189748012926429	0.0589019598439335	0.876	0.248	-0.013090243	0.5122029909291492	True	False	False	0.02061977	False
SGSM3-AS1	-0.020617053	-0.019588225	-0.0453480462543666	0.0053496581851504	0.94	0.12	0.003568337	0.3317276456111566	False	False	False	0.020617053	False
EVC	-0.02061628	-0.020789206	-0.0452221965417265	0.0027378825005143	0.956	0.088	-0.0038265078	0.2717331622835151	False	False	False	0.02061628	False
ENSG00000246316	-0.020608468	-0.020463701	-0.0712706660851836	0.0158802699297666	0.824	0.352	-0.0019575134	0.6244312486839334	True	False	False	0.020608468	False
ENSG00000230696	0.020607544	0.019291278	0.0016207027714699	0.04485923955217	0.982	0.036	-0.005185669	0.1493816032508311	True	True	False	0.020607544	False
ATG5	-0.020605577	-0.01919284	-0.0633617479354143	0.0169158237054944	0.819	0.362	0.00786725	0.6345215084525357	False	False	False	0.020605577	False
PACRG	0.020602038	0.019831704	-0.0316964409314095	0.0748008960857987	0.764	0.472	-0.013543957	0.7361592150328612	False	False	False	0.020602038	False
YTHDF3	0.020601321	0.020286378	-0.0837997063994407	0.132954579591751	0.672	0.656	-0.010346695	0.8596829742552696	False	False	False	0.020601321	False
CNGA2	0.020595308	0.017851282	-0.0102327035041525	0.068414950557053	0.762	0.476	0.005874833	0.7395909258576171	False	False	False	0.020595308	False
KL	-0.020595148	-0.021881368	-0.0560899916104972	0.0134277435252442	0.884	0.232	-0.0013218886	0.493587726497885	False	False	False	0.020595148	False
LINC01015	-0.02059504	-0.019452335	-0.0668928744271397	0.0064507698174565	0.835	0.33	0.01015947	0.6030226126565804	False	False	False	0.02059504	False
ENSG00000231039	0.020594757	0.021413116	-0.0023523911484517	0.0443930796347558	0.964	0.072	-0.0062283897	0.2391578117299162	True	False	False	0.020594757	False
ARL14EP	0.020593649	0.019297477	-0.0311966241337358	0.0802127769216895	0.783	0.434	0.0039108973	0.7035614566796556	False	False	False	0.020593649	False
ENSG00000258989	0.020593483	0.020511944	-0.0004732378656626	0.0433540718629956	0.972	0.056	-0.0044722725	0.2034376886589047	True	False	False	0.020593483	False
CYP3A7	0.020588703	0.02031416	-0.0092957507818937	0.0508186852559447	0.9	0.2	0.00992608	0.45390625	False	False	False	0.020588703	False
EMX1	-0.020587625	-0.020075178	-0.0376070097088813	-0.0036112857458647	0.993	0.014	-0.009008767	0.0762767987065481	False	True	False	0.020587625	False
RN7SL153P	0.020586913	0.01890285	-0.00630862332182	0.066098740696907	0.778	0.444	0.0024661229	0.7127095698566189	False	False	False	0.020586913	False
NKILA	0.020583784	0.02033699	-0.0019722586323041	0.043308803346008	0.965	0.07	-0.003676849	0.235110136549387	False	False	False	0.020583784	False
ENSG00000273314	-0.020583255	-0.020052496	-0.0551621282473206	0.0142046646215021	0.883	0.234	0.014272467	0.4954654099905749	True	False	False	0.020583255	False
ENSG00000253194	0.020582842	0.01926843	-0.0395752422511577	0.0893393944948911	0.734	0.532	-0.034231395	0.7787721980886185	True	False	False	0.020582842	False
ENSG00000279442	0.020582646	0.01933894	-0.0033638091350439	0.0716923251748084	0.651	0.698	0.0012801125	0.8714045071039848	True	False	False	0.020582646	False
IGFL3	0.02058243	0.019693304	-0.002359522844199	0.0697295289486646	0.755	0.49	0.0022081472	0.7488104847852706	False	False	False	0.02058243	False
FAM47E	0.020582313	0.024314608	-0.0547105028294026	0.0986689455807209	0.731	0.538	-0.011138171	0.7828284468241289	False	False	False	0.020582313	False
BFSP2	0.020573052	0.019657087	-0.0079020546050742	0.053484268952161	0.895	0.21	-0.009151569	0.4673477744023246	False	False	False	0.020573052	False
ZNF747-DT	0.020572465	0.020579308	-0.0113847384462133	0.0506740088574588	0.902	0.196	-0.0067297597	0.448848657832144	False	False	False	0.020572465	False
SLFN13	0.020570299	0.018497832	-0.0147407295182347	0.0636949304491281	0.853	0.294	0.0032096612	0.5661911075551491	False	False	False	0.020570299	False
NFYB	-0.02056799	-0.021205626	-0.075779421441257	0.034236716851592	0.78	0.44	0.014378649	0.7091940498397666	False	False	False	0.02056799	False
DOCK4	0.020567521	0.019755397	-0.0642060248181223	0.1090351054444909	0.682	0.636	-0.009805312	0.848553985033852	False	False	False	0.020567521	False
KRBOX1-AS1	0.020566888	0.019941237	-0.006385496049188	0.05106355343014	0.935	0.13	-0.007863191	0.3492299107142857	False	False	False	0.020566888	False
ODAD1	0.020563783	0.021091493	-0.0065494718379341	0.0457778523676097	0.942	0.116	-0.0023302154	0.3245572899368981	False	False	False	0.020563783	False
SENP8	0.0205637	0.021299556	-0.0178530925884842	0.0631536073982715	0.861	0.278	-0.002145456	0.5471668710939782	False	False	False	0.0205637	False
ENSG00000259200	-0.020563181	-0.023698412	-0.0765437429770827	0.0277581756934523	0.795	0.41	0.017824246	0.6815400552486187	True	False	False	0.020563181	False
ARNT	0.020562256	0.021808144	-0.0379481440410017	0.0792196257039904	0.746	0.508	0.0036195808	0.7622148804488178	False	False	False	0.020562256	False
ENSG00000259175	0.020558827	0.020320944	-0.0024723315378651	0.0479975143447518	0.959	0.082	-0.006530102	0.2598736010533246	True	False	False	0.020558827	False
SHISAL1	-0.02055794	-0.019726783	-0.0420396732166409	0.0013817963306792	0.965	0.07	-0.011431148	0.235110136549387	False	False	False	0.02055794	False
MPPED1	-0.020557078	-0.02068647	-0.0446163729764521	0.0021241962676867	0.962	0.076	0.008398023	0.2475159949743887	False	False	False	0.020557078	False
PLA1A	0.020553147	0.020472929	-0.006754286494106	0.0470697201788425	0.924	0.152	-0.0020372993	0.3850910457860311	False	False	False	0.020553147	False
GPR19	0.02055312	0.021131193	-0.004603109776508	0.0482681101188063	0.943	0.114	-0.006914048	0.321605023022185	False	False	False	0.02055312	False
ENSG00000253607	0.020546954	0.020975132	-0.0063575260341167	0.0478472475893795	0.936	0.128	-0.013601147	0.3461197239608409	True	False	False	0.020546954	False
RN7SL297P	0.020544415	0.020023521	-0.0003692156918987	0.04666019808501	0.971	0.058	-0.0015476893	0.2081674299712429	False	False	False	0.020544415	False
ENSG00000257891	-0.020543594	-0.019560596	-0.0778263110667467	0.0131735471310093	0.713	0.574	0.0020030777	0.8091128586965615	True	False	False	0.020543594	False
ESR2	0.02054101	0.020259544	-0.0175536304246634	0.0557147745043039	0.863	0.274	-0.009561192	0.5425579974145023	False	False	False	0.02054101	False
SRCAP	0.020539101	0.020545676	-0.0191355444490909	0.0659539762884378	0.838	0.324	-0.0124835735	0.5967833834380979	False	False	False	0.020539101	False
ENSG00000279879	0.020538613	0.019432293	-0.0001084119050574	0.0430670319125056	0.973	0.054	-0.006102751	0.1983964238988225	True	False	False	0.020538613	False
TBC1D3G	-0.02053607	-0.019852314	-0.0410940372385084	-0.004955549177248	1.0	0.0009990009990009	0.004127197	0.0126510092688221	False	True	True	0.02053607	False
TMEM213	0.020534337	0.019915575	-0.0013357081421418	0.0445734065957367	0.969	0.062	-0.028399004	0.2172256186317321	False	False	False	0.020534337	False
ENSG00000276724	-0.020532321	-0.020196576	-0.0444667030125856	0.0006890464443131	0.97	0.06	0.0059130588	0.2126280365969081	True	False	False	0.020532321	False
LINC02411	-0.020530768	-0.020724125	-0.0487932736054062	0.0040069629554636	0.941	0.118	0.007467142	0.328055770975992	False	False	False	0.020530768	False
ENSG00000267004	-0.020528581	-0.02135412	-0.0438677792437374	0.0034338459430728	0.945	0.11	0.0020988502	0.3142404204815192	True	False	False	0.020528581	False
RRAGD	0.020526588	0.020237101	-0.0104782627895474	0.0487505358643829	0.899	0.202	-0.0033614223	0.4565389671361502	False	False	False	0.020526588	False
CUX2	0.02052515	0.018484984	-0.0342958531342446	0.0716566607356071	0.743	0.514	-0.0056421016	0.7661007563359724	False	False	False	0.02052515	False
LINC03064	-0.020523787	-0.019581497	-0.0398746212944388	-0.0016952629113802	0.987	0.026	-0.010323288	0.1194801581890085	False	True	False	0.020523787	False
TRAIP	0.02052144	0.020387901	-0.0225448737852275	0.063323987647891	0.829	0.342	-0.0074431365	0.6139965903036761	False	False	False	0.02052144	False
ENSG00000257955	-0.020517372	-0.018813644	-0.0501820781268179	-0.0002457034021063	0.978	0.044	0.0056800446	0.1723081929110982	True	True	False	0.020517372	False
ENSG00000249359	-0.02051416	-0.021440003	-0.0472273076884448	0.0071957399020902	0.935	0.13	0.005311683	0.3492299107142857	True	False	False	0.02051416	False
CPN2	0.020513142	0.01959448	-0.0067736774450168	0.0499101961031556	0.915	0.17	0.005821623	0.4132635983263599	False	False	False	0.020513142	False
ENSG00000260573	0.020510852	0.017529054	-0.0842380793765187	0.1207987871021032	0.642	0.716	-0.00017998871	0.8729925464939576	True	False	False	0.020510852	False
DCN	-0.020509008	-0.020413848	-0.0450900841504335	0.0027519460825715	0.959	0.082	0.010236699	0.2598736010533246	False	False	False	0.020509008	False
SCGB1D4	0.020508904	0.018417224	0.0020692057732958	0.0472397742792963	0.989	0.022	-0.0022835517	0.106562598821331	False	True	False	0.020508904	False
ENSG00000261270	-0.02050677	-0.020506788	-0.0495080655440688	2.9413216529050584e-08	0.966	0.068	0.0045831194	0.2309245187947193	True	False	False	0.02050677	False
GFOD1	-0.020505367	-0.01946564	-0.0859671900048852	0.0478261690586805	0.714	0.572	-0.024217583	0.8078819732595666	False	False	False	0.020505367	False
IGLV3-9	-0.020505205	-0.0196804	-0.0461822377517819	5.2534148475835505e-09	0.964	0.07	0.007539598	0.235110136549387	False	False	False	0.020505205	False
IGKV1-5	0.020504322	0.01882916	-0.0016594036133028	0.0427696546539664	0.963	0.074	-0.0030940988	0.2429986357435198	False	False	False	0.020504322	False
ENSG00000277450	0.020499181	0.019446773	-0.0042353363009169	0.0521100865676999	0.953	0.094	-0.0023697983	0.2839125212870843	True	False	False	0.020499181	False
LINC00572	-0.020492023	-0.020007681	-0.0398315843194723	-0.0063488825690001	1.0	0.0009990009990009	0.00043788814	0.0126510092688221	False	True	False	0.020492023	False
ENSG00000260038	0.020487849	0.020111483	-0.008233184996061	0.050200424157083	0.922	0.156	0.0001014904	0.3911083996726434	True	False	False	0.020487849	False
ENSG00000223563	-0.020486362	-0.019337777	-0.0549583844840526	0.0068192144623026	0.912	0.176	0.004896983	0.4217641871710994	True	False	False	0.020486362	False
STK32C	0.020485017	0.020941142	-0.0162724497728049	0.0587713244371116	0.852	0.296	-0.015278765	0.5685157024793388	False	False	False	0.020485017	False
DSG1-AS1	0.020484757	0.02032125	-0.0171255392488092	0.0512028500437736	0.849	0.302	0.004586258	0.5747653902631876	False	False	False	0.020484757	False
RAB27B	0.020484677	0.021307984	-0.0469614934176206	0.097782901674509	0.738	0.524	-0.039428312	0.7727681400437637	False	False	False	0.020484677	False
C2CD5-AS1	-0.02048428	-0.020437269	-0.0324354500509798	-0.0083671652711927	0.999	0.002	-0.0013648944	0.015846696449565	False	True	False	0.02048428	False
TWF2-DT	0.02048093	0.020203143	-0.0014115334197413	0.0439209623262286	0.968	0.064	-0.008043043	0.2221540997115781	False	False	False	0.02048093	False
LINC01571	-0.020479504	-0.02100565	-0.0387494043447077	-0.000504898733925	0.976	0.048	-0.0031826065	0.1826862435057601	False	True	False	0.020479504	False
MTF2	0.020479178	0.020332165	-0.0809118440374732	0.1244421783834695	0.669	0.662	-0.016407544	0.8624291789586607	False	False	False	0.020479178	False
AGK-DT	0.020477794	0.018405672	-0.012898353789933	0.0583534728735685	0.858	0.284	0.0032220937	0.5545388805191795	False	False	False	0.020477794	False
ENSG00000230648	0.020475402	0.019937292	-0.0013783316913759	0.0457303549163043	0.967	0.066	-0.008185568	0.2267374859822612	True	False	False	0.020475402	False
ENSG00000260173	0.020472802	0.02117391	-0.0122586429817602	0.052382312901318	0.897	0.206	-0.009172101	0.4619543488387568	True	False	False	0.020472802	False
LINC02516	-0.020471472	-0.022393838	-0.0861481403931975	0.0418514560908079	0.775	0.45	0.00087524025	0.7173518141823171	False	False	False	0.020471472	False
AMBP	-0.020471267	-0.020523624	-0.0417062359862029	-0.0012682679065619	0.978	0.044	-0.008138457	0.1723081929110982	False	True	False	0.020471267	False
C19orf18	0.020468866	0.02068101	-0.0246772585902363	0.0670379213988781	0.823	0.354	-0.011482462	0.6265608487840747	False	False	False	0.020468866	False
GRIA3	-0.02046566	-0.017109104	-0.1077987598255276	0.0649825576692819	0.666	0.668	-0.015972786	0.8624291789586607	False	False	False	0.02046566	False
ANTKMT	-0.020463295	-0.018623916	-0.0856829287484288	0.0504778264090418	0.697	0.606	-0.044235136	0.8301552095613643	False	False	False	0.020463295	False
KITLG	-0.020463185	-0.020305261	-0.1006132196635007	0.0810965195298194	0.693	0.614	-0.028002584	0.834903236219837	False	False	False	0.020463185	False
FREM2	0.020452302	0.020857163	-0.0184450127650052	0.0555871564894914	0.861	0.278	0.002218719	0.5471668710939782	False	False	False	0.020452302	False
ENSG00000272509	-0.020450316	-0.020831272	-0.0516911903396248	0.0058960321708582	0.926	0.148	-0.002502304	0.3788305355108242	True	False	False	0.020450316	False
L3HYPDH	0.020449067	0.018608991	-0.021924052434042	0.0694554260000586	0.808	0.384	-0.0060956436	0.6564878494241795	False	False	False	0.020449067	False
CDH26	-0.020447053	-0.020836271	-0.0584768645465374	0.0099761067423969	0.895	0.21	0.0024626234	0.4673477744023246	False	False	False	0.020447053	False
RNU1-44P	-0.020445865	-0.019663874	-0.0486549698747694	-0.0025965612672735	0.99	0.02	0.005315307	0.0994334611979935	False	True	True	0.020445865	False
TUB-AS1	-0.020445306	-0.01793493	-0.0512673060409724	-7.817829106304756e-10	0.976	0.048	0.0067818915	0.1826862435057601	False	True	True	0.020445306	False
ENSG00000273076	0.020440582	0.020265073	-0.0093380263540893	0.0508276683278381	0.907	0.186	-0.0008666166	0.4354170197985411	True	False	False	0.020440582	False
ENSG00000269191	-0.020440003	-0.019305158	-0.0488227882422506	-0.0003393622260773	0.979	0.042	0.0041161655	0.1667824652368607	True	True	False	0.020440003	False
ENSG00000229275	-0.0204391	-0.01663262	-0.0566316447220742	2.176384983343382e-08	0.926	0.148	0.0077294097	0.3788305355108242	True	False	False	0.0204391	False
GAGE12F	-0.020437302	-0.019862026	-0.0472355379723012	0.0048962059663608	0.936	0.128	-0.0026839424	0.3461197239608409	False	False	False	0.020437302	False
MTM1	-0.020434879	-0.019625867	-0.1742703896015882	0.1513502530753612	0.589	0.822	-0.044864587	0.9168765019363808	False	False	False	0.020434879	False
ST3GAL1	0.020430338	0.02077732	-0.0123914035502821	0.0578648708760738	0.876	0.248	-0.057407334	0.5122029909291492	False	False	False	0.020430338	False
PTCSC3	0.020427376	0.020538945	-0.0057773272506892	0.0441828134469687	0.936	0.128	0.00064356986	0.3461197239608409	False	False	False	0.020427376	False
ENSG00000254467	0.020426933	0.019961197	7.522149180658746e-05	0.0460670914500951	0.979	0.042	-0.0030287427	0.1667824652368607	True	True	False	0.020426933	False
LINGO2	-0.020424072	-0.020284597	-0.0967023603618145	0.0426832480356097	0.704	0.592	-0.0051487857	0.8211919482978636	False	False	False	0.020424072	False
RHOB	0.02042213	0.01892284	-0.0693214112892746	0.1214899867773056	0.649	0.702	0.0043856953	0.8714045071039848	False	False	False	0.02042213	False
CFAP44-AS1	-0.020420726	-0.019725695	-0.0420619994401931	-0.0026604261191096	0.997	0.006	0.0033507724	0.0397382075471698	False	True	True	0.020420726	False
IFI35	0.020413416	0.02273985	-0.0331203984096646	0.0800366807729005	0.782	0.436	-0.03413782	0.7052430278884462	False	False	False	0.020413416	False
ENSG00000267026	-0.020411972	-0.020779163	-0.0541317050345242	0.0144726433325558	0.877	0.246	0.0047425227	0.5101044858777922	True	False	False	0.020411972	False
IFT57	-0.020408906	-0.019750543	-0.1200892819091677	0.0844734640792012	0.646	0.708	0.012249472	0.8714045071039848	False	False	False	0.020408906	False
ENSG00000277737	-0.020406175	-0.02219943	-0.0694388600066304	0.0281777629163116	0.805	0.39	-0.0015265536	0.6626774909237596	True	False	False	0.020406175	False
RASD2	0.02040607	0.022491356	-0.0530804093927145	0.0934503180906176	0.722	0.556	0.001790234	0.7958579559935436	False	False	False	0.02040607	False
CCDC17	-0.020406036	-0.02039577	-0.0533686213195323	0.0092519721249118	0.912	0.176	0.0008074741	0.4217641871710994	False	False	False	0.020406036	False
SLC26A10P	0.020403609	0.018612746	-0.0179265135433524	0.0607979354448616	0.826	0.348	0.010258251	0.6205039420075136	False	False	False	0.020403609	False
FYTTD1	-0.020401962	-0.020720918	-0.0929441848769783	0.0555638073012232	0.714	0.572	0.012666625	0.8078819732595666	False	False	False	0.020401962	False
