gene	module	expected_direction	protein_gene_present	n_normal	n_adenoma	normal_detection_fraction	adenoma_detection_fraction	median_log2_normal	median_log2_adenoma	adenoma_minus_normal_log2_median	standardized_mean_difference	auc_adenoma_greater_than_normal	mann_whitney_u	p_value	age_sex_adjusted_log2_effect	age_sex_adjusted_ci_low	age_sex_adjusted_ci_high	age_sex_adjusted_p	q_value_bh_candidates	age_sex_adjusted_q_bh_candidates	pxd017269_protein_group_present	protein_accessions	n_samples	n_detected	pxd017269_detection_fraction	median_log2_intensity_detected	archival_group_kruskal_p	archival_group_kruskal_q_bh_candidates	pxd046999_detected	enriched_in_metachronous_crc_group	enriched_in_metachronous_hda_group	enriched_in_non_metachronous_group	directionally_concordant_pxd002137
NDUFA12	M04	-1	True	8	16	1.0	1.0	17.27191069756177	16.882757273141813	-0.3891534244199555	-0.5505546863642053	0.359375	46.0	0.29074701789737456	-0.45650573495842317	-1.1122945018641432	0.1992830319472969	0.17245292960225966	0.4764238671257654	0.3766735041312514	True	Q9UI09	118	115	0.9745762711864406	15.5399599075317	0.05900905205570901	0.16064520031304452	True	False	False	False	False
GPX2	M02	1	True	8	16	1.0	1.0	17.66032993162585	18.996120918421628	1.3357909867957787	2.9334991186138795	1.0	128.0	2.719345834166133e-06	1.3734203895571468	0.9684971346548215	1.7783436444594722	2.974778057747776e-11	0.00022366619486016443	3.654217366137368e-09	True	A0A087WTS0;P18283	118	118	1.0	18.26819515228275	0.3158364664715713	0.4764785529687201	True	False	False	True	True
PLEKHB2	M04	-1	True	2	4	0.25	0.25	11.564172991445636	11.336039030811488	-0.22813396063414793	-0.0901449512327348	0.5	4.0	1.0					1.0		False		118	0	0.0				False	False	False	False	False
CCDC88B	M02	1	True	4	15	0.5	0.9375	9.36963223339631	7.855607967789713	-1.5140242656065963	-0.7911592764511453	0.25	15.0	0.152218782249742	-1.0185787009111822	-3.127793880279761	1.0906364784573968	0.34389231659293185	0.3105898832646362	0.576468134570144	True	A6NC98;A6NC98-4	118	57	0.4830508474576271	13.8833904266357	0.004281985554555577	0.027566965520858938	False	False	False	False	False
SPCS2	M05	-1	True	8	16	1.0	1.0	16.705421910524258	15.95697264543302	-0.7484492650912387	-0.9748876267273952	0.265625	34.0	0.07022982551317455	-0.4243842571158032	-1.171799576402134	0.32303106217052757	0.2657632471108362	0.17883601078819217	0.4982655261766654	True	A0A087WUC6;E9PI68;Q15005	118	118	1.0	15.93834972381595	0.2926157000051004	0.45241292624902046	True	False	False	False	False
MSI2	M03	1	True	8	16	1.0	1.0	15.293137592577985	15.956596998039497	0.6634594054615128	0.8088781529183885	0.7734375	99.0	0.032428199072431135	0.45851692270906186	-0.173434213108421	1.0904680585265447	0.15500689397857587	0.10378285500807241	0.35209036346760836	True	B4DHE8;Q96DH6;Q96DH6-2	118	117	0.9915254237288136	15.3715801239014	0.0007932667360474699	0.009064991653058586	True	True	False	False	False
SMAD9	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				True	False	False	False	False
RUNX1	M02	1	True	2	5	0.25	0.3125	11.28304727071404	11.373673817008834	0.09062654629479461	-0.07274459338713074	0.6	6.0	0.8571428571428571					0.9406467148262814		False		118	0	0.0				False	False	False	False	False
GRINA	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
STBD1	M04	-1	True	8	16	1.0	1.0	12.603270772039846	11.06544766808062	-1.5378231039592247	-0.879357441297491	0.2109375	27.0	0.022970314261201327	-1.5481932372647127	-2.612385996631131	-0.48400047789829403	0.004353183859751635	0.08152355331105973	0.027793404643029672	True	O95210	118	111	0.940677966101695	16.2086391448975	0.4681813607973152	0.6180631686332467	False	False	False	False	True
HM13	M02	1	True	8	16	1.0	1.0	17.044451265535315	17.11293780817095	0.06848654263563603	-0.28398577995016794	0.4609375	59.0	0.7874627279661603	-0.1826714062347472	-0.6774115139569514	0.31206870148745697	0.46926735789208196	0.889987074891332	0.6905223076600785	True	Q8TCT9;Q8TCT9-5	118	118	1.0	15.4064002037048	0.03544689526600027	0.11415511498164177	True	False	False	False	False
NR5A2	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
KLF4	M04	-1	True	8	14	1.0	0.875	11.140516257058739	11.655467147026371	0.5149508899676327	0.24767313315417977	0.5714285714285714	64.0	0.616342996528755	0.16355984398500523	-0.7907790238670027	1.1178987118370132	0.7369391827979248	0.7746981968435256	0.872100229967918	False		118	0	0.0				True	False	False	False	False
FOXA1	M05	-1	True	0	11	0.0	0.6875		9.307303595280432												False		118	0	0.0				False	False	False	False	False
PRDX6	M04	-1	True	8	16	1.0	1.0	20.873806925859235	19.929137103691666	-0.9446698221675689	-3.1281870243328895	0.0	0.0	2.719345834166133e-06	-1.004065825556002	-1.3731124502714986	-0.6350192008405052	9.688172845480763e-08	0.00022366619486016443	3.914786685325187e-06	True	P30041	118	118	1.0	19.7417392730713	0.08087015413290687	0.19488606871824662	True	False	False	False	True
RMND5A	M05	-1	True	6	13	0.75	0.8125	10.879879205624228	11.53178965280542	0.6519104471811925	0.6946944776276653	0.7051282051282052	55.0	0.17912428129146396	0.6231844346157613	-0.28359923364512296	1.5299681028766456	0.1779868225395812	0.3472709990859849	0.38574278900427234	False		118	0	0.0				False	False	False	False	False
TMED7	M05	-1	False	0	0	0.0	0.0														True	A0A0A6YYA0;Q86XR7-2;Q9Y3B3;Q9Y3B3-2	118	118	1.0	15.40054988861085	0.006336888183820845	0.03672544194876948	False	False	False	False	False
LRSAM1	M02	1	True	4	14	0.5	0.875	9.508428136958916	11.679407050922507	2.170978913963591	1.5324939469267922	0.9285714285714286	52.0	0.00784313725490196	2.06185952069423	0.5774544425834636	3.5462645988049966	0.006480620694434901	0.0387446269799211	0.03790854505258968	True	Q6UWE0;Q6UWE0-2	118	104	0.8813559322033898	13.560009956359849	0.7089130227712117	0.8120693235786637	True	False	False	False	True
TBC1D16	M06	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
SLC25A5	M04	-1	True	8	16	1.0	1.0	21.544967643720547	21.19773261746961	-0.34723502625093516	-1.3788438775793441	0.171875	22.0	0.008748135548512451	-0.34916974666217415	-0.5866131609387383	-0.11172633238561006	0.003949051891155385	0.040594310232166385	0.02580327310157061	True	P05141	118	118	1.0	18.42904472351075	7.336158745063849e-05	0.0017922994727164608	True	False	False	False	True
NXPE4	M09	-1	True	8	14	1.0	0.875	12.778636068429265	11.668309752295226	-1.1103263161340386	-0.6159308937971631	0.33035714285714285	37.0	0.21185226881821312	-1.2941548051198717	-3.805232886676782	1.2169232764370383	0.31243653897940393	0.3892680530413988	0.5433140493803791	True	Q6UWF7	118	12	0.1016949152542373	13.485904693603551	0.42333964158244053	0.5778611495902682	False	False	False	False	False
TUSC1	M04	-1	True	3	5	0.375	0.3125	12.404660332428483	10.35556665420093	-2.0490936782275533	-1.358581430944933	0.2	3.0	0.25	-2.4163348270243024	-10.716311911753792	5.883642257705187	0.5682738973003045	0.43564618644067793	0.7631038416767032	False		118	0	0.0				False	False	False	False	False
AOPEP	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
ZNRF3	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
CCL15	M02	1	False	0	0	0.0	0.0														True	A0A087X1J9;A0A0B4J2E2;Q16663	118	2	0.01694915254237288	11.2557148933411			False	False	False	False	False
EID1	M05	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
TMC7	M03	1	True	6	10	0.75	0.625	10.180421343426602	10.393869839610298	0.21344849618369643	-0.09609332429420439	0.48333333333333334	29.0	0.9577922077922078	-0.08432532963186068	-2.62226877106554	2.4536181118018185	0.948077285693161	1.0	0.9770957458413497	False		118	0	0.0				False	False	False	False	False
NARS1	M05	-1	True	8	16	1.0	1.0	17.78616223381877	18.145291128877155	0.3591288950583831	0.7981934821951425	0.75	96.0	0.052314775157688065	0.3956335318716988	-0.31276522167746	1.1040322854208577	0.27368313130229105	0.14598440226360793	0.5063568878794471	False		118	0	0.0				False	False	False	False	False
BAIAP2	M02	1	True	8	16	1.0	1.0	11.676361849282145	12.168214068381928	0.4918522190997834	0.5900793608163785	0.6328125	81.0	0.31962919000205303	0.7189543137771547	-0.8562921664279542	2.2942007939822635	0.37103182429688575	0.5067855590875925	0.5984447124032227	True	I3L4C2;Q9UQB8-5	118	60	0.5084745762711864	14.079995155334451	0.6449168535108268	0.7650457776683479	False	False	False	False	False
DAZAP2	M04	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
PTP4A1	M04	-1	True	8	16	1.0	1.0	15.94744438872753	14.83193200073313	-1.1155123879944	-1.0594313020712134	0.203125	26.0	0.019176826822539572	-1.3888834678865711	-2.42772587016302	-0.35004106561012227	0.008783190456964261	0.07293845115162449	0.04747544440354293	True	Q93096	118	115	0.9745762711864406	13.990909576416	0.008365809683994422	0.04448162222221424	False	False	False	False	True
PDZD11	M04	-1	True	6	12	0.75	0.75	12.698987929331398	13.17589685305549	0.4769089237240909	-0.08399456762171334	0.6388888888888888	46.0	0.3845076492135316	-0.42863824196166345	-3.518833058559744	2.661556574636417	0.7857258978386759	0.5693205067113046	0.9036890565759389	True	Q5EBL8;Q5EBL8-2	118	111	0.940677966101695	14.4468202590942	0.024363307873422897	0.08955332621696561	False	False	False	False	False
HMGB2	M02	1	True	8	16	1.0	1.0	18.88042485117711	19.68441397290217	0.8039891217250599	1.7887886893824565	0.8984375	115.0	0.0009436130044556481	0.8432184250181538	0.3928927961891563	1.2935440538471514	0.000242586952247961	0.008390504823402926	0.0028006937231334146	True	P26583	118	118	1.0	17.56833553314205	0.4253134442064589	0.5786549692180051	True	False	False	False	True
ZHX2	M03	1	True	4	15	0.5	0.9375	10.361774313810637	10.13882892362521	-0.22294539018542636	-0.2253282137974697	0.4666666666666667	28.0	0.8854489164086687	-0.5263464034424183	-3.0932591894213886	2.040566382536552	0.6877640035189039	0.9579503239015192	0.840478812099703	False		118	0	0.0				False	False	False	False	False
SMIM15	M05	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
CHASERR	M05	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
TEAD1	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
NPRL3	M06	1	True	5	12	0.625	0.75	8.135634017265918	8.390649955899764	0.2550159386338464	0.7148529269897856	0.6666666666666666	40.0	0.3283775048480931	0.7902937323763755	-0.15785685815097716	1.738444322903728	0.10233213212982606	0.5191552094907382	0.26497637248793915	False		118	0	0.0				False	False	False	False	False
EPCAM	M04	-1	True	8	16	1.0	1.0	17.938879325341336	18.071413285642542	0.13253396030120612	0.2559445958737937	0.5390625	69.0	0.7874627279661603	0.2501928954156245	-0.2687648665463621	0.7691506573776111	0.3447041514973702	0.889987074891332	0.5767207399724541	True	B5MCA4;P16422	118	118	1.0	16.89305973052975	0.030458160548354554	0.10422060100805092	True	False	False	False	False
LGALS4	M02	1	False	0	0	0.0	0.0														True	P56470	118	118	1.0	22.01066970825195	0.37185621043201245	0.5315930565161828	True	False	False	False	False
SPATS2	M03	1	True	5	15	0.625	0.9375	9.317229682456404	11.112947817351921	1.7957181348955178	1.2952743303062264	0.76	57.0	0.09829721362229103	1.8886865022049026	-1.2431419546001894	5.0205149590099944	0.2372137731601106	0.2305045137685941	0.46311729013013325	True	Q86XZ4	118	108	0.9152542372881356	13.380625247955301	0.8473900652827933	0.9055442854492595	True	False	False	False	False
SF3B6	M04	-1	True	8	16	1.0	1.0	15.339326478692604	16.30039673085509	0.9610702521624876	0.8152555663250592	0.7578125	97.0	0.04482297738456037	1.1595798474875187	0.03401370648416613	2.2851459884908714	0.04346721295762049	0.13059490214343772	0.14848477307325086	True	Q9Y3B4	118	118	1.0	16.9487247467041	5.69985968452656e-05	0.00154522158702259	True	False	False	False	False
PDE4A	M06	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
NDUFB5	M05	-1	True	8	16	1.0	1.0	17.600986783250377	17.08607260790111	-0.5149141753492685	-0.8352106615485456	0.28125	36.0	0.09260188369085934	-0.5116668853169897	-1.1931557760719809	0.16982200543800152	0.14114097287701133	0.21839440669743887	0.331977512869655	True	E7EWP0;H0Y886;O43674;O43674-2	118	113	0.9576271186440678	15.7766599655151	0.9717897064714279	0.9891264324645114	True	False	False	False	False
MRPL34	M04	-1	True	7	14	0.875	0.875	14.648124251601258	15.112662062892415	0.4645378112911569	0.8622393277954479	0.7040816326530612	69.0	0.14895080839353286	0.7324231479037022	-0.09089288884522573	1.55573918465263	0.08123116297729556	0.3105898832646362	0.2271957208590844	True	M0R226;Q9BQ48	118	118	1.0	16.261894226074197	0.0031004395460262615	0.022076999179493528	True	False	True	True	False
SPCS1	M04	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
ABCC1	M03	1	False	0	0	0.0	0.0														True	A0A0A0MS99;I3L4X2;P33527;P33527-2;P33527-9	118	115	0.9745762711864406	13.779990196228	0.48115530760487235	0.6310014538418363	True	False	False	False	False
MRPS6	M04	-1	True	8	16	1.0	1.0	16.896146404125844	16.61287553222362	-0.283270871902225	-0.18298769944419763	0.4609375	59.0	0.7874627279661603	-0.1502565979189554	-0.9705348353356676	0.6700216394977568	0.719579008001819	0.889987074891332	0.8594018475085434	True	P82932	118	118	1.0	14.030385017395	0.0009685163237278857	0.01047624145589629	True	False	False	False	False
ITM2B	M04	-1	True	6	7	0.75	0.4375	10.417603061611796	10.547396316668175	0.12979325505637895	0.3765777480242119	0.5238095238095238	22.0	0.9452214452214451	0.3376676928149679	-1.1827765604680431	1.8581119460979791	0.66336037343887	0.9913224592854811	0.8261069370765489	True	Q9Y287;Q9Y287-2	118	60	0.5084745762711864	15.20041513442995	0.19630802039421028	0.34857736256981325	False	False	False	False	False
EVPL	M06	1	True	7	16	0.875	1.0	9.375365807004306	11.986539047337331	2.6111732403330254	2.333705968503058	0.9553571428571429	107.0	0.0001550027125474696	2.5105636670529035	1.1814244917326864	3.8397028423731205	0.00021381708634269842	0.0024054666239678064	0.0025158324603771144	True	K7EKI0;Q92817	118	92	0.7796610169491526	12.5069150924683	0.03019807022858446	0.10387233791532229	True	False	False	False	True
SEZ6L2	M02	1	True	0	9	0.0	0.5625		8.808257359157171												False		118	0	0.0				False	False	False	False	False
CALM1	M04	-1	False	0	0	0.0	0.0														True	H0Y7A7;P0DP23;P0DP24;P0DP25	118	118	1.0	19.84436511993405	0.8416854307157293	0.9014877213334758	True	False	False	False	False
HSBP1	M04	-1	True	8	15	1.0	0.9375	14.73415432535884	14.0158556648342	-0.7182986605246402	-0.27173044612123526	0.2833333333333333	34.0	0.10055597025579527	-0.5681921895962194	-1.69617595221839	0.5597915730259511	0.3235052105726255	0.2347971200436951	0.5547093811661267	True	O75506	118	96	0.8135593220338984	14.3476800918579	0.37057849638186324	0.5310207176400563	True	False	False	False	False
URAD	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
IDH1	M05	-1	True	8	16	1.0	1.0	19.822911335507747	19.843117964147112	0.02020662863936451	0.6422534734275236	0.5546875	71.0	0.6967970185092274	0.2386960157239646	-0.18536003575682364	0.6627520672047529	0.2699229591431116	0.829038839851248	0.5023838833506035	True	O75874	118	118	1.0	20.257399559021	0.0013706913828944887	0.012948464597076603	True	False	False	False	False
PGM1	M04	-1	True	8	16	1.0	1.0	18.743733213360937	17.96252859396258	-0.7812046193983555	-2.121335715072081	0.0546875	7.0	0.000122370562537476	-0.5874923823351923	-0.855333139857562	-0.3196516248128226	1.715228134839551e-05	0.001926311726068402	0.00033230946319185177	True	P36871	118	118	1.0	16.766340255737298	0.04122142654319655	0.1257497554611615	True	False	False	False	True
SRP9	M05	-1	True	8	16	1.0	1.0	19.6607348811894	20.260262307504586	0.5995274263151877	1.5970974009669952	0.890625	114.0	0.0012590571212189195	0.6057253572637948	0.17376074843050215	1.0376899660970875	0.005989182491596712	0.010127867796602066	0.03550729620018051	True	P49458	118	118	1.0	15.4322347640991	0.7427722504647392	0.8363196495101592	True	False	False	False	False
LAMTOR3	M04	-1	True	6	9	0.75	0.5625	13.03194138639421	12.999909026685703	-0.032032359708507485	0.24247166762297323	0.5555555555555556	30.0	0.7756243756243756	0.6160346995894228	-1.5356357315696596	2.767705130748505	0.5746965643328513	0.889987074891332	0.7683470392103554	True	Q9UHA4;Q9UHA4-2	118	112	0.9491525423728814	14.24120473861695	0.18435057535661817	0.33683983182789645	True	False	False	False	False
CALM2	M04	-1	False	0	0	0.0	0.0														True	H0Y7A7;P0DP23;P0DP24;P0DP25	118	118	1.0	19.84436511993405	0.8416854307157293	0.9014877213334758	True	False	False	False	False
TMEM238L	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
APLP2	M04	-1	True	2	10	0.25	0.625	9.846199481861456	9.946612773046008	0.10041329118455167	-0.08703901315368047	0.45	9.0	0.9090909090909091					0.9758267833308617		False		118	0	0.0				True	False	False	False	False
PGK1	M04	-1	True	8	16	1.0	1.0	21.15566903487248	21.5851862457625	0.42951721089001893	0.890280333347965	0.828125	106.0	0.008748135548512451	0.22941317160186725	-0.26290002638263155	0.721726369586366	0.3610720623793885	0.040594310232166385	0.590242408049332	True	P00558	118	118	1.0	19.64668464660645	0.17451472761781928	0.3243113036517376	False	False	False	False	False
ATP5PF	M04	-1	True	8	16	1.0	1.0	18.02311718658683	18.351369339116758	0.32825215252992734	0.17786302895134484	0.546875	70.0	0.741723331035486	-0.023363633231789027	-0.8918251131980148	0.8450978467344368	0.9579489570242499	0.8595525745356637	0.9817583487418364	False		118	0	0.0				False	False	False	False	False
MGST1	M05	-1	True	8	16	1.0	1.0	19.78416373618061	19.781739546405248	-0.002424189775361185	-0.12047490083601439	0.5078125	65.0	0.976103748482265	-0.10015134007539622	-1.1001543145115584	0.8998516343607661	0.8443812816682431	1.0	0.9279033574295411	True	P10620	118	118	1.0	16.945095062255852	0.07395540314529307	0.18398087523747764	True	False	False	False	False
HMGN2	M04	-1	True	8	16	1.0	1.0	17.390747134999827	19.04853257423612	1.6577854392362923	0.9530032264909447	0.703125	90.0	0.12004008315759561	2.050910640911469	-0.7788045735426263	4.8806258553655635	0.1554518334590591	0.26311250738740144	0.35231924764042105	True	P05204	118	118	1.0	17.182409286499002	0.3253205072754945	0.4875506703430732	False	False	False	False	False
LRP1	M02	1	True	8	16	1.0	1.0	12.978456886562673	13.361761142314663	0.38330425575198923	0.617205188725453	0.6875	88.0	0.15312364457606076	0.4923291393331245	-0.34800069416054913	1.3326589728267981	0.25084639222244653	0.3105898832646362	0.4796695333220008	True	Q07954	118	118	1.0	15.470495223999	0.22698205375974762	0.38495938979959593	True	False	True	True	False
ATP5F1A	M04	-1	True	8	16	1.0	1.0	21.755609542287452	21.77018740755863	0.014577865271178325	-0.050425319674148504	0.484375	62.0	0.928439054701001	-0.03284179526763109	-0.3683896203251784	0.30270602978991623	0.8478739779107751	0.9777735243169952	0.9279347112743553	False		118	0	0.0				False	False	False	False	False
MCUR1	M04	-1	True	8	16	1.0	1.0	12.34300298213224	13.63290256812264	1.2898995859903994	1.7683006655714255	0.890625	114.0	0.0012590571212189195	0.9307514143809398	0.4071981436254116	1.454304685136468	0.0004933465353808552	0.010127867796602066	0.004919049383618851	True	Q96AQ8;U3KQP8	118	15	0.1271186440677966	12.4691095352173	0.07884449549980324	0.191963316362923	False	False	False	False	False
RASSF1	M02	1	True	0	1	0.0	0.0625		10.981771194790221												False		118	0	0.0				False	False	False	False	False
ENSG00000271254	M05	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
PLD3	M06	1	True	7	15	0.875	0.9375	15.599906569598987	13.894757479899997	-1.70514908969899	-1.2277671820651868	0.1619047619047619	17.0	0.010859367670513181	-1.8761913451245134	-3.7375813058378586	-0.01480138441116785	0.04820585601702707	0.047636426181317824	0.1595260601597954	True	Q8IV08	118	118	1.0	15.8769402503967	0.021168055242371846	0.08217845007792028	False	False	False	False	False
PTMA	M04	-1	True	8	16	1.0	1.0	21.437860020653666	20.846015100798617	-0.5918449198550491	-0.9460000306327823	0.2421875	31.0	0.04482297738456037	-0.6158940589237993	-1.2254437100000608	-0.00634440784753787	0.04766264419616973	0.13059490214343772	0.1587548593562226	True	B8ZZQ6;P06454;P06454-2	118	118	1.0	17.6524896621704	0.09213353300854218	0.21419723752765263	True	False	False	False	True
TNK2	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
HMGCS2	M04	-1	True	8	16	1.0	1.0	20.41415692779273	20.515702303408126	0.10154537561539456	0.017210946251511674	0.515625	66.0	0.928439054701001	0.0025330759475461484	-0.7841469974596985	0.7892131493547908	0.9949645842829641	0.9777735243169952	0.9978898061481297	True	P54868	118	118	1.0	19.59619998931885	0.1547436057241531	0.29964899508953463	True	False	False	False	False
BEX4	M05	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
CNN3	M05	-1	True	8	16	1.0	1.0	15.409786196830265	14.139474760800427	-1.2703114360298375	-0.9872307455470678	0.21875	28.0	0.027375654512550463	-1.188045491801107	-2.276078285222134	-0.1000126983800802	0.032344651808171025	0.09218618561544628	0.11953119819842745	True	Q15417;Q15417-3	118	118	1.0	15.536974906921351	0.3864196190915407	0.545558443175386	True	False	False	False	True
GABPB1-AS1	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
STX3	M04	-1	True	8	16	1.0	1.0	12.461431988654665	13.097967976611352	0.6365359879566874	0.7500469222847933	0.703125	90.0	0.12004008315759561	0.9520783579633483	-0.0511915734373376	1.9553482893640342	0.06289155906943732	0.26311250738740144	0.19229800695741553	True	A0A0C4DGE4;A0A0J9YW33;A0A286YF28;Q13277;Q13277-2;Q13277-3	118	66	0.559322033898305	12.27687978744505	0.7921689796459382	0.8700843202723886	False	False	False	False	False
