group_id	donor_id	carrier_group	study_id	n_cells_sampled	M02	M03	M04	M05	M06	M09	M10
Qi_2022_Nat_Commun.P4__tumor_epithelial	Qi_2022_Nat_Commun.P4	tumor_epithelial	Qi_2022_Nat_Commun	9	-0.27330168412406025	-0.10996200328001869	0.28472904574308167	0.13986777852698654	-0.1903152238361551	0.32757806548657004	0.1487564605981044
Qi_2022_Nat_Commun.P5__tumor_cancer	Qi_2022_Nat_Commun.P5	tumor_cancer	Qi_2022_Nat_Commun	37	-0.14736511392041782	-0.3391172618248649	0.10820775361451163	-0.020682047989098163	-0.284313688981986	0.009885655653439771	0.04299384505433862
Qian_2020_Cell_Res.P31__tumor_cancer	Qian_2020_Cell_Res.P31	tumor_cancer	Qian_2020_Cell_Res	164	-0.013294813243277236	-0.4437506118217576	-0.09579198028262113	-0.01017618128756012	-0.3531324916468165	0.017109155364862124	-0.09493244259573129
Qian_2020_Cell_Res.P31__tumor_epithelial	Qian_2020_Cell_Res.P31	tumor_epithelial	Qian_2020_Cell_Res	1	0.17326497396420723	-0.31598570665249304	-0.43042116808156405	-0.5004166322360117	-0.23017693222321167	-0.734576239288147	-0.6762039632471468
Qian_2020_Cell_Res.P31__normal_epithelial	Qian_2020_Cell_Res.P31	normal_epithelial	Qian_2020_Cell_Res	19	-0.27690448888291563	-0.5371750438120909	0.2442960288501525	0.36171890564077597	-0.4990087398870234	0.39377495241725946	0.09538235028904328
Qian_2020_Cell_Res.P32__tumor_cancer	Qian_2020_Cell_Res.P32	tumor_cancer	Qian_2020_Cell_Res	105	-0.3628419263750375	-0.6377096295238187	0.38327739726028554	0.4267223927084761	-0.5985143878068747	0.23873676618059927	0.35552685624358493
Qian_2020_Cell_Res.P32__tumor_epithelial	Qian_2020_Cell_Res.P32	tumor_epithelial	Qian_2020_Cell_Res	1	0.3194099121273602	-0.32625697637483253	-0.4159968163980152	-0.215323902136485	-0.19287345146833648	-0.23805569794477782	-0.5782814689459117
Qian_2020_Cell_Res.P32__normal_epithelial	Qian_2020_Cell_Res.P32	normal_epithelial	Qian_2020_Cell_Res	30	-0.05731812892144154	-0.4251211865127426	0.009957867097559935	0.10023242694992249	-0.30794798626554354	0.16223271583222496	0.0265462456847048
Qian_2020_Cell_Res.P33__tumor_cancer	Qian_2020_Cell_Res.P33	tumor_cancer	Qian_2020_Cell_Res	120	0.008597493330793928	-0.3477621113870323	0.07767446589977547	0.04024955221765223	-0.2679189182872782	0.07777056949464044	-0.047288511987347494
Qian_2020_Cell_Res.P33__tumor_epithelial	Qian_2020_Cell_Res.P33	tumor_epithelial	Qian_2020_Cell_Res	5	0.027651057679146124	-0.3188587171006924	-0.13892009825193474	-0.08017701800087469	-0.3431487678858852	-0.1124378104338884	-0.2313320675616633
Qian_2020_Cell_Res.P33__normal_epithelial	Qian_2020_Cell_Res.P33	normal_epithelial	Qian_2020_Cell_Res	32	-0.2716011809472472	-0.5714507421390285	0.18244745138215882	0.3344575607145789	-0.5261672009123519	0.31629999539329356	0.021338143552247203
Qian_2020_Cell_Res.P35__tumor_cancer	Qian_2020_Cell_Res.P35	tumor_cancer	Qian_2020_Cell_Res	86	-0.3416903597626425	-0.510660968326189	0.2648739055449203	0.19626074095800358	-0.47297264474627293	0.22993569078435633	0.054737121130534444
Qian_2020_Cell_Res.P35__normal_epithelial	Qian_2020_Cell_Res.P35	normal_epithelial	Qian_2020_Cell_Res	22	-0.1598533252944641	-0.3251070551934773	0.21105075491157385	0.15768708480478644	-0.27231837840160683	0.153669684142664	0.16731405189524695
Qian_2020_Cell_Res.P36__tumor_cancer	Qian_2020_Cell_Res.P36	tumor_cancer	Qian_2020_Cell_Res	8	-0.21183811626428647	-0.4212264225127457	0.021201665665613243	0.003658142283237457	-0.38134282811285747	-0.14790949097540554	-0.17532116650478355
Qian_2020_Cell_Res.P36__normal_epithelial	Qian_2020_Cell_Res.P36	normal_epithelial	Qian_2020_Cell_Res	4	-0.3903725888383421	-0.6022832907465265	0.4651269154075932	0.5002946211388773	-0.5526491422665031	0.5999280739621243	-0.24671820824988214
Qian_2020_Cell_Res.P37__tumor_cancer	Qian_2020_Cell_Res.P37	tumor_cancer	Qian_2020_Cell_Res	9	-0.023283600415282445	-0.22177672429658823	-0.1788593244068401	-0.36789319385696095	-0.2612054723417677	-0.34935027167504346	-0.5957276878161261
Qian_2020_Cell_Res.P37__normal_epithelial	Qian_2020_Cell_Res.P37	normal_epithelial	Qian_2020_Cell_Res	2	-0.3565755423034419	-0.48966921150267306	0.2035057345843487	0.1210831374727974	-0.5586625425376233	0.17126654707258404	-0.4010487151871324
Qian_2020_Cell_Res.P38__tumor_cancer	Qian_2020_Cell_Res.P38	tumor_cancer	Qian_2020_Cell_Res	24	-0.13811641871892116	-0.3976216703139965	0.05664364666277478	0.03951318020564097	-0.4099068526594596	-0.041637111281814285	-0.10648012331004776
Qian_2020_Cell_Res.P38__normal_epithelial	Qian_2020_Cell_Res.P38	normal_epithelial	Qian_2020_Cell_Res	24	-0.10158218165930273	-0.38892618728327955	0.03598550163159924	0.03375920181831166	-0.36817083595317246	-0.11252159816691733	-0.13100792038424527
Sathe_2023_Clin_Cancer_Res.P5915__metastasis_cancer	Sathe_2023_Clin_Cancer_Res.P5915	metastasis_cancer	Sathe_2023_Clin_Cancer_Res	159	-0.4798362142494265	-0.7015740360149563	0.4874181706403814	0.5374569498569635	-0.70258879522099	0.31594026312098566	0.32110004538445946
Sathe_2023_Clin_Cancer_Res.P6198__metastasis_cancer	Sathe_2023_Clin_Cancer_Res.P6198	metastasis_cancer	Sathe_2023_Clin_Cancer_Res	749	-0.18470204005035962	-0.465905320723283	0.20242263739543126	0.18071304945163297	-0.4440158808905337	-0.1083737525189596	0.23497235942893754
Sathe_2023_Clin_Cancer_Res.P6198__metastasis_epithelial	Sathe_2023_Clin_Cancer_Res.P6198	metastasis_epithelial	Sathe_2023_Clin_Cancer_Res	23	-0.08046516490574072	-0.4916748868103245	0.12019110789466582	0.13081617078654606	-0.43078287148826183	-0.08420930736993816	0.15371725045159032
Sathe_2023_Clin_Cancer_Res.P6335__metastasis_epithelial	Sathe_2023_Clin_Cancer_Res.P6335	metastasis_epithelial	Sathe_2023_Clin_Cancer_Res	1	-0.08654801118510508	-0.2099045503759211	-0.4442234348622129	-0.6639573062491522	-0.34295297799288676	-0.724612761788414	-0.5620912379440496
Sathe_2023_Clin_Cancer_Res.P6335__metastasis_cancer	Sathe_2023_Clin_Cancer_Res.P6335	metastasis_cancer	Sathe_2023_Clin_Cancer_Res	37	-0.3015171671744067	-0.5335342236163099	0.1927333979464619	0.19413873697726328	-0.5255896099266818	-0.004022084355885791	0.15832392126543207
Sathe_2023_Clin_Cancer_Res.P8640__metastasis_cancer	Sathe_2023_Clin_Cancer_Res.P8640	metastasis_cancer	Sathe_2023_Clin_Cancer_Res	1	-0.38563278307292675	-0.6190584950735438	0.25842995334553814	0.09135004321084966	-0.3099599393397917	0.5169243301087858	0.5221528135152782
Smillie_2019_Cell.N10__normal_epithelial	Smillie_2019_Cell.N10	normal_epithelial	Smillie_2019_Cell	225	-0.004934940878598509	-0.5391437013434727	-0.12900665976211623	0.23810358846096105	-0.40312884960075135	0.034531728356174386	0.2754860052766487
Smillie_2019_Cell.N11__normal_epithelial	Smillie_2019_Cell.N11	normal_epithelial	Smillie_2019_Cell	180	-0.058183303724951695	-0.5441399601199965	0.04414227444365039	0.34480674647927034	-0.3687811500276401	0.27254691977075507	0.4559540441328192
Smillie_2019_Cell.N13__normal_epithelial	Smillie_2019_Cell.N13	normal_epithelial	Smillie_2019_Cell	54	-0.2984274274439779	-0.54513963322689	0.17388726394706222	0.3013670255789969	-0.4988757677218048	0.32051367642494594	0.15071728449488164
Smillie_2019_Cell.N15__normal_epithelial	Smillie_2019_Cell.N15	normal_epithelial	Smillie_2019_Cell	199	0.04962599484887685	-0.5434262328557117	-0.17669914681764368	0.1918275612279528	-0.38352948490529415	0.10429747536088822	0.23530646755140663
Smillie_2019_Cell.N16__normal_epithelial	Smillie_2019_Cell.N16	normal_epithelial	Smillie_2019_Cell	112	0.007636867535230589	-0.5061014374220304	-0.01879202360137301	0.312400339482053	-0.315143766535491	0.18858160430047272	0.4241385745720794
Smillie_2019_Cell.N17__normal_epithelial	Smillie_2019_Cell.N17	normal_epithelial	Smillie_2019_Cell	113	-0.14949681862653294	-0.5665546905763568	0.10705770792294543	0.38599007191860746	-0.4254629440334555	0.3687932868203517	0.48635706914941096
Smillie_2019_Cell.N18__normal_epithelial	Smillie_2019_Cell.N18	normal_epithelial	Smillie_2019_Cell	101	0.04679920845992122	-0.5113502089108862	-0.055107078097488174	0.323470845832285	-0.3461443567128234	0.15375206691465151	0.39553587842549043
Smillie_2019_Cell.N20__normal_epithelial	Smillie_2019_Cell.N20	normal_epithelial	Smillie_2019_Cell	68	-0.013508846165295718	-0.5728552331596904	-0.05738438929616539	0.29141840073629993	-0.43629051130054763	0.11393597766449017	0.37936492900062074
Smillie_2019_Cell.N21__normal_epithelial	Smillie_2019_Cell.N21	normal_epithelial	Smillie_2019_Cell	169	-0.028391904297935106	-0.5324052090375578	-0.057814568759750364	0.3254151632335894	-0.35758386881784165	0.2953372460170221	0.38504383007351617
Smillie_2019_Cell.N8__normal_epithelial	Smillie_2019_Cell.N8	normal_epithelial	Smillie_2019_Cell	41	-0.18786422735664732	-0.6038442519710036	0.035816484213626154	0.3173660166389611	-0.4746965330469571	0.22937440600561543	0.33033396239889257
Smillie_2019_Cell.N46__normal_epithelial	Smillie_2019_Cell.N46	normal_epithelial	Smillie_2019_Cell	104	-0.1965695701812149	-0.4910869667051587	0.03237619317453075	0.15079018961440052	-0.4544382226961804	0.13551628998666937	-0.007324011515500024
Smillie_2019_Cell.N51__normal_epithelial	Smillie_2019_Cell.N51	normal_epithelial	Smillie_2019_Cell	112	-0.05089944121297383	-0.3975363347261563	-0.2656712007231528	-0.1083756989278199	-0.3768165572367058	-0.0664572159926751	-0.2856377331004017
Thomas_2024_Nat_Med.MC_1__normal_epithelial	Thomas_2024_Nat_Med.MC_1	normal_epithelial	Thomas_2024_Nat_Med	1	-0.4451952892643575	-0.613995422105935	0.13476318400655202	0.5054713655997298	-0.6504594814771651	-0.26063362810913904	0.8340038528698044
Thomas_2024_Nat_Med.MC_2__normal_epithelial	Thomas_2024_Nat_Med.MC_2	normal_epithelial	Thomas_2024_Nat_Med	1	-0.41526096984567235	0.06052006970719746	0.26598953895923616	0.2607661879144531	0.049519717666998454	0.22668634774836494	-0.15807325731902877
Thomas_2024_Nat_Med.SIC_13__normal_epithelial	Thomas_2024_Nat_Med.SIC_13	normal_epithelial	Thomas_2024_Nat_Med	1	-0.14694009610462055	-0.4068183531634159	0.23164932928652468	0.19752895709304613	-0.4281506905624711	0.09657520133524765	0.19946435088824682
Thomas_2024_Nat_Med.SIC_188__normal_epithelial	Thomas_2024_Nat_Med.SIC_188	normal_epithelial	Thomas_2024_Nat_Med	2	-0.06404148773694837	-0.2789008036821142	-0.15019618693004191	-0.06896829463009282	-0.2599701825810589	-0.07245559271712529	-0.22287736755804707
Thomas_2024_Nat_Med.SIC_196__normal_epithelial	Thomas_2024_Nat_Med.SIC_196	normal_epithelial	Thomas_2024_Nat_Med	1	-0.07557507832679493	-0.37933780826769803	0.01974200329719598	-0.004656100255607933	-0.3510746616925462	0.0036671501877637742	-0.11183842503872922
Tian_2023_Nat_Med.P02__metastasis_cancer	Tian_2023_Nat_Med.P02	metastasis_cancer	Tian_2023_Nat_Med	135	-0.31551901861319886	-0.5630182336276379	0.32944205953867617	0.396099992807541	-0.5052225811912036	0.34452143966045895	0.3286833631798883
Tian_2023_Nat_Med.P03__metastasis_cancer	Tian_2023_Nat_Med.P03	metastasis_cancer	Tian_2023_Nat_Med	52	-0.22402587798797344	-0.37875789755223827	0.18399642811355627	0.16308527877758766	-0.3433642073535523	0.21143082428056253	0.11206119958324344
Tian_2023_Nat_Med.P07__metastasis_cancer	Tian_2023_Nat_Med.P07	metastasis_cancer	Tian_2023_Nat_Med	65	-0.21800590561813296	-0.3655077524879745	0.12951892951038158	0.15040102804383904	-0.2581737960207976	0.297789609584293	0.11929400167428589
Tian_2023_Nat_Med.P10__metastasis_cancer	Tian_2023_Nat_Med.P10	metastasis_cancer	Tian_2023_Nat_Med	444	-0.3543869693119053	-0.5185095010189608	0.4148626763334146	0.44752137797969865	-0.46082930194212296	0.37020022352453164	0.362981750805571
Tian_2023_Nat_Med.P10__metastasis_epithelial	Tian_2023_Nat_Med.P10	metastasis_epithelial	Tian_2023_Nat_Med	22	-0.27929482926756116	-0.5037456767499352	0.2412554440817398	0.301632513383636	-0.42687103589071845	0.3110277576094007	0.2017835594977878
Tian_2023_Nat_Med.P11__metastasis_cancer	Tian_2023_Nat_Med.P11	metastasis_cancer	Tian_2023_Nat_Med	735	-0.37129582803269484	-0.6068636743672048	0.3965042382943509	0.4280254535382104	-0.5480661126162248	0.427266319308428	0.3915414561307591
Tian_2023_Nat_Med.P11__metastasis_epithelial	Tian_2023_Nat_Med.P11	metastasis_epithelial	Tian_2023_Nat_Med	1	-0.3244951619115483	-0.5594278534004458	0.10656705743258682	0.3314747087273764	-0.579955292424447	0.36129639244289247	0.29936774601294364
Tian_2023_Nat_Med.P12__metastasis_cancer	Tian_2023_Nat_Med.P12	metastasis_cancer	Tian_2023_Nat_Med	366	-0.3376749619214043	-0.545584097357848	0.32727648743284654	0.3477109635267485	-0.5130315125619976	0.32824641297775065	0.2957904519505864
Tian_2023_Nat_Med.P14__metastasis_cancer	Tian_2023_Nat_Med.P14	metastasis_cancer	Tian_2023_Nat_Med	8	-0.16625926452416415	-0.2691015719913069	0.08759884461183372	-0.032506821195101	-0.2943213828903706	0.23076037001401883	0.044170737711901435
Tian_2023_Nat_Med.P15__metastasis_cancer	Tian_2023_Nat_Med.P15	metastasis_cancer	Tian_2023_Nat_Med	11	-0.2343928128780363	-0.47924395143990295	0.2025323549748023	0.30032672049097175	-0.42076011969842186	0.23899629330212865	0.24161429840486356
Tian_2023_Nat_Med.P18__metastasis_cancer	Tian_2023_Nat_Med.P18	metastasis_cancer	Tian_2023_Nat_Med	305	-0.22656481753821106	-0.4399666906759251	0.18926676586091298	0.15956774785725722	-0.36012736868986334	0.17402723904165515	0.13228131366155885
Tian_2023_Nat_Med.P19__metastasis_cancer	Tian_2023_Nat_Med.P19	metastasis_cancer	Tian_2023_Nat_Med	121	-0.29229120846269596	-0.5312754122618799	0.3734738316687083	0.382523261100328	-0.491260976444476	0.30027796138489227	0.3306687269281119
Tian_2023_Nat_Med.P20__metastasis_cancer	Tian_2023_Nat_Med.P20	metastasis_cancer	Tian_2023_Nat_Med	749	-0.3459330633328805	-0.5708013618367125	0.38697083637728596	0.43061532069052744	-0.5115685852737473	0.30267529290078854	0.3322523391211082
Tian_2023_Nat_Med.P21__metastasis_cancer	Tian_2023_Nat_Med.P21	metastasis_cancer	Tian_2023_Nat_Med	731	-0.2894920600139755	-0.47298909977074177	0.2617899908130734	0.25805739486178164	-0.43584603580095416	0.2538974677826454	0.13232711910815373
Tian_2023_Nat_Med.P23__metastasis_cancer	Tian_2023_Nat_Med.P23	metastasis_cancer	Tian_2023_Nat_Med	71	-0.24516181564066405	-0.5265079499859415	0.34174974883287823	0.3702044691109822	-0.44507142263965815	0.32856815361532304	0.41823473740043443
Tian_2023_Nat_Med.P24__metastasis_cancer	Tian_2023_Nat_Med.P24	metastasis_cancer	Tian_2023_Nat_Med	2456	-0.29694537660544656	-0.5873017130486838	0.32250502328930675	0.3922674633593617	-0.5531240476874952	0.3040975376789713	0.3135696178956083
Tian_2023_Nat_Med.P25__metastasis_cancer	Tian_2023_Nat_Med.P25	metastasis_cancer	Tian_2023_Nat_Med	57	-0.22136517687997825	-0.44231108253424734	0.24270371239364377	0.2779187020193601	-0.3502006950754895	0.38038826181215474	0.2814189376732504
Tian_2023_Nat_Med.P26__metastasis_epithelial	Tian_2023_Nat_Med.P26	metastasis_epithelial	Tian_2023_Nat_Med	1	-0.2298008949775983	-0.5629242681210602	0.21018659542093493	0.2860419744022148	-0.4497421222642871	0.31630222078598175	0.3396011956896553
Tian_2023_Nat_Med.P27__metastasis_cancer	Tian_2023_Nat_Med.P27	metastasis_cancer	Tian_2023_Nat_Med	1189	-0.37429163704811447	-0.5525625563247462	0.36612071737514157	0.3675605067783233	-0.5417013701661116	0.24195161310937147	0.2916617196673935
Tian_2023_Nat_Med.P27__metastasis_epithelial	Tian_2023_Nat_Med.P27	metastasis_epithelial	Tian_2023_Nat_Med	2	-0.3631227273472296	-0.4230312733844032	0.4010911676289302	0.31815483308352166	-0.47275051260106865	0.23581420584027954	0.25427751026676254
Tian_2023_Nat_Med.P28__metastasis_cancer	Tian_2023_Nat_Med.P28	metastasis_cancer	Tian_2023_Nat_Med	1047	-0.24256591529053426	-0.4937292537669194	0.25588032519218135	0.3305703462380583	-0.42860756704609015	0.2151418371558778	0.17468961539852557
Tian_2023_Nat_Med.P28__metastasis_epithelial	Tian_2023_Nat_Med.P28	metastasis_epithelial	Tian_2023_Nat_Med	1	-0.2998892523407115	-0.5955870868939668	0.35739622390657444	0.3716573981847457	-0.525383830535177	0.4635337939997327	0.46403742306352186
Tian_2023_Nat_Med.P29__metastasis_cancer	Tian_2023_Nat_Med.P29	metastasis_cancer	Tian_2023_Nat_Med	174	-0.2636469476320617	-0.4645223788319596	0.18552434834911238	0.18310315703798558	-0.46051790073261195	0.05976375642381028	0.20492413490616188
Tian_2023_Nat_Med.P29__metastasis_epithelial	Tian_2023_Nat_Med.P29	metastasis_epithelial	Tian_2023_Nat_Med	2	-0.22723713486591018	-0.502870304274145	0.047075734954699404	0.042265442325842825	-0.4745887263825231	-0.10040641937045823	0.05439830355576792
Tian_2023_Nat_Med.P30__metastasis_cancer	Tian_2023_Nat_Med.P30	metastasis_cancer	Tian_2023_Nat_Med	62	-0.28630172784742486	-0.487727504134514	0.3055653900149886	0.32254830210813407	-0.43043006011394747	0.2882574411542809	0.2472530905140202
Tian_2023_Nat_Med.P32__metastasis_cancer	Tian_2023_Nat_Med.P32	metastasis_cancer	Tian_2023_Nat_Med	47	-0.34532279365867513	-0.5521240594707222	0.37149562752292753	0.4400371708153641	-0.48851221688028157	0.42539261351128116	0.3165927826558023
Tian_2023_Nat_Med.P33__metastasis_cancer	Tian_2023_Nat_Med.P33	metastasis_cancer	Tian_2023_Nat_Med	1498	-0.3356634975964616	-0.5866375521044097	0.31393121501515464	0.3758568824553768	-0.5361745576582916	0.22690409430287042	0.34063975044076605
Tian_2023_Nat_Med.P34__metastasis_cancer	Tian_2023_Nat_Med.P34	metastasis_cancer	Tian_2023_Nat_Med	547	-0.3758984871750576	-0.594358630876141	0.4493984331693177	0.5183282718273404	-0.5128689711272518	0.43090676960209184	0.47711399276854516
Tian_2023_Nat_Med.P34__metastasis_epithelial	Tian_2023_Nat_Med.P34	metastasis_epithelial	Tian_2023_Nat_Med	1	-0.4450094077216793	-0.4542894244094899	0.4379412414490348	0.3735380052816775	-0.5426529747165034	0.15856591088206717	0.3595084092677534
Tian_2023_Nat_Med.P35__metastasis_cancer	Tian_2023_Nat_Med.P35	metastasis_cancer	Tian_2023_Nat_Med	60	-0.2917376478233816	-0.5461821963520651	0.34492443099872616	0.41370681676095583	-0.4774916984421692	0.31538400833998215	0.340966755092902
Tian_2023_Nat_Med.P36__metastasis_cancer	Tian_2023_Nat_Med.P36	metastasis_cancer	Tian_2023_Nat_Med	216	-0.3781440940303446	-0.5476469249205993	0.420863770379092	0.4155712125670995	-0.5164024323744689	0.3029169296542081	0.39504125985525046
Uhlitz_2021_EMBO_Mol_Med.P007__normal_epithelial	Uhlitz_2021_EMBO_Mol_Med.P007	normal_epithelial	Uhlitz_2021_EMBO_Mol_Med	28	-0.015176054517952153	-0.09706224449976938	0.20007408009658542	0.18820197299599997	0.06411516880523074	0.2821108855184585	0.3330612592617645
Uhlitz_2021_EMBO_Mol_Med.P007__tumor_cancer	Uhlitz_2021_EMBO_Mol_Med.P007	tumor_cancer	Uhlitz_2021_EMBO_Mol_Med	52	0.10299885200024377	0.0031867395794442028	-0.01215341388406658	-0.16554003731308473	0.07913188752008793	-0.10275130164778803	-0.04377465947801529
Uhlitz_2021_EMBO_Mol_Med.P007__tumor_epithelial	Uhlitz_2021_EMBO_Mol_Med.P007	tumor_epithelial	Uhlitz_2021_EMBO_Mol_Med	1	-0.2827799511143225	-0.19495983302356384	0.5313497918989473	0.2704104224091844	-0.2500711799985877	0.1819947708647898	0.6609907098442647
Uhlitz_2021_EMBO_Mol_Med.P008__normal_epithelial	Uhlitz_2021_EMBO_Mol_Med.P008	normal_epithelial	Uhlitz_2021_EMBO_Mol_Med	46	0.18662647953351527	-0.19263588930789882	0.1281730332498231	0.22742759658557307	0.049907343007202405	0.1509480408917104	0.2822127493247189
Uhlitz_2021_EMBO_Mol_Med.P008__tumor_cancer	Uhlitz_2021_EMBO_Mol_Med.P008	tumor_cancer	Uhlitz_2021_EMBO_Mol_Med	25	0.26667644233785676	0.025772328920376744	-0.24391172045362725	-0.3411768632093684	0.14417485363343738	-0.4332268492542921	-0.06700766329245804
Uhlitz_2021_EMBO_Mol_Med.P008__tumor_epithelial	Uhlitz_2021_EMBO_Mol_Med.P008	tumor_epithelial	Uhlitz_2021_EMBO_Mol_Med	12	0.2558776847095088	-0.10863140464677222	-0.2838394610656661	-0.350163131404875	0.050177470986687726	-0.28879566109167004	0.14152604949206005
Uhlitz_2021_EMBO_Mol_Med.P009__normal_epithelial	Uhlitz_2021_EMBO_Mol_Med.P009	normal_epithelial	Uhlitz_2021_EMBO_Mol_Med	307	0.10957649449195855	0.0038076521408576328	-0.04192875099054142	-0.08355103213882967	0.1185394257505941	0.13217642236768143	-0.053875350053080306
