gene	module	module_color	module_numeric	strict_state_shared	programme_direction	discovery_common_z	heldout_common_z	heldout_common_fdr	kme_discovery_ABS	abs_kme_discovery_ABS	kme_heldout_ABS	abs_kme_heldout_ABS	kme_discovery_GOB	abs_kme_discovery_GOB	kme_heldout_GOB	abs_kme_heldout_GOB	kme_discovery_TAC	abs_kme_discovery_TAC	kme_heldout_TAC	abs_kme_heldout_TAC	module_size	observed_kme_states_0.70	bootstrap_kme_states_ci_low_gt_0.40	minimum_bootstrap_kme_ci_low	discovery_detection_fraction	heldout_detection_fraction	external_cohorts_measurable	ffpe_measurable	protein_coding	heldout_gene_direction_concordant	kme_gate_pass	detection_gate_pass	heldout_gene_gate_pass	platform_gate_pass	pre_orthogonal_gate_pass	expected_direction	protein_gene_present	n_normal	n_adenoma	normal_detection_fraction	adenoma_detection_fraction	median_log2_normal	median_log2_adenoma	adenoma_minus_normal_log2_median	standardized_mean_difference	auc_adenoma_greater_than_normal	mann_whitney_u	p_value	age_sex_adjusted_log2_effect	age_sex_adjusted_ci_low	age_sex_adjusted_ci_high	age_sex_adjusted_p	q_value_bh_candidates	age_sex_adjusted_q_bh_candidates	protein_group_present	protein_accessions	n_samples	n_detected	detection_fraction	median_log2_intensity_detected	archival_group_kruskal_p	archival_group_kruskal_q_bh_candidates	detected_in_nine_patient_dvp	enriched_in_metachronous_crc_group	enriched_in_metachronous_hda_group	enriched_in_non_metachronous_group	n_informative_sections	median_direction_oriented_difference	direction_concordant_fraction	p_paired_wilcoxon	spatial_directional_support	protein_directional_support	orthogonal_evidence_count	orthogonal_gate_pass
PRPF31	M02	blue	2	False	not_shared	2.16546696910997	1.98496981517838	0.0968129321043711	0.870396135533877	0.870396135533877	0.577372196592287	0.577372196592287	0.80064282356865	0.80064282356865	0.244164163250825	0.244164163250825	0.766280786308169	0.766280786308169	0.620611639857157	0.620611639857157	2184	3	3	0.498421330632736	1.0	1.0	5	True	True	True	True	True	True	True	True	1	False	0	0	0.0	0.0														True	E7EVX8;Q8WWY3	118	118	1.0	14.913434982299801	0.11559313983900751	0.24100791901074115	True	False	False	False	6	5.470896577178721	0.8333333333333334	0.0625	True	False	1	True
PRPF6	M02	blue	2	False	not_shared	1.51571850437668	2.32465882270869	0.0484056381530744	0.804891172022466	0.804891172022466	0.498198886652192	0.498198886652192	0.685200242240876	0.685200242240876	0.428215901010832	0.428215901010832	0.765874064106639	0.765874064106639	0.722765702177467	0.722765702177467	2184	2	3	0.445247534788849	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	13.375855619376772	15.243817427222453	1.8679618078456812	3.3221028422957004	1.0	128.0	2.719345834166133e-06	2.169992844983759	1.3236082794451027	3.0163774105224155	5.033538778958284e-07	0.00013519033575568775	1.0444592966338439e-05	True	O94906	118	118	1.0	15.38554525375365	0.26904525279072017	0.418660661659706	True	False	False	False	6	6.306529237589205	1.0	0.03125	True	True	2	True
PRPF8	M02	blue	2	False	not_shared	2.06107409287463	2.78747031796224	0.0162074697562615	0.783621108739526	0.783621108739526	0.639926109865093	0.639926109865093	0.673185697688472	0.673185697688472	0.694730140829591	0.694730140829591	0.73791262412138	0.73791262412138	0.825036006224148	0.825036006224148	2184	2	3	0.402525223197837	1.0	1.0	5	True	True	True	True	True	True	True	True	1	False	0	0	0.0	0.0														True	Q6P2Q9	118	118	1.0	16.3789300918579	0.0504339790267512	0.13080031958970434	True	False	False	False	6	0.4085801039424566	0.8333333333333334	0.0625	True	False	1	True
PRRC2A	M02	blue	2	False	up	2.98762305676924	4.48839496709874	6.10018083189236e-05	0.811190626790742	0.811190626790742	0.466817774132395	0.466817774132395	0.802665290769943	0.802665290769943	0.525281501183382	0.525281501183382	0.878879226246326	0.878879226246326	0.78689264359076	0.78689264359076	2184	3	3	0.617902639702725	1.0	1.0	4	True	True	True	True	True	True	True	True	1	False	0	0	0.0	0.0														True	P48634	118	118	1.0	14.7936501502991	0.03284130636381335	0.09993824484237858	True	False	False	False	6	3.6023035115810114	0.8333333333333334	0.0625	True	False	1	True
PSMA5	M04	yellow	4	True	down	-4.47617112303672	-2.31297114338476	0.0495806544013559	0.769402264220921	0.769402264220921	0.493289586432613	0.493289586432613	0.723774939022874	0.723774939022874	0.4835685136036	0.4835685136036	0.842222516040091	0.842222516040091	0.388108315847354	0.388108315847354	812	3	3	0.524576209937336	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	18.980667422396987	19.062396689432568	0.08172926703558048	-0.10576654425310658	0.5	64.0	1.0	-0.09010222912770005	-0.2801773891776334	0.0999729309222333	0.3528419187324293	1.0	0.5714317903373977	True	P28066	118	118	1.0	17.52769470214845	0.0037366462893142255	0.022384289447308213	True	False	False	False	6	-0.5155789358314866	0.0	0.03125	False	False	0	False
PSMB1	M04	yellow	4	False	not_shared	-0.870100769243561	-2.12259669241076	0.0735840886944913	0.831193028293863	0.831193028293863	0.698543183870793	0.698543183870793	0.671337509892303	0.671337509892303	0.607482994975398	0.607482994975398	0.831930541369226	0.831930541369226	0.796571147353573	0.796571147353573	812	2	2	0.353930747556836	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	False	0	0	0.0	0.0														True	P20618	118	118	1.0	17.470755577087402	0.07720481804802438	0.17222613256866978	True	False	False	False	6	-1.0373496994238698	0.0	0.03125	False	False	0	False
PSMB2	M04	yellow	4	True	down	-3.77829828495813	-2.16943925284923	0.0669174136656386	0.816193264243704	0.816193264243704	0.739519266349107	0.739519266349107	0.680752116085273	0.680752116085273	0.600283086112321	0.600283086112321	0.802879319725997	0.802879319725997	0.903892608052529	0.903892608052529	812	2	3	0.417599845729619	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	17.80936702408534	17.87888877076071	0.06952174667537037	-0.0035945268986270584	0.5859375	75.0	0.5283308247368013	0.05059707680333547	-0.7110297221477441	0.812223875754415	0.8964033757223916	0.6911997255955145	0.9535766199257887	True	P49721	118	118	1.0	17.617395401000998	0.2258282049460506	0.36568120496340173	True	False	False	False	6	-0.7580971038434265	0.0	0.03125	False	False	0	False
PSME3	M04	yellow	4	True	down	-3.20877219692909	-2.39726425985533	0.0411814535755782	0.797151678210086	0.797151678210086	0.494285338275351	0.494285338275351	0.674694068529894	0.674694068529894	0.639155422980976	0.639155422980976	0.847740633870216	0.847740633870216	0.542057973008708	0.542057973008708	812	2	2	0.301307265659726	0.992537313432836	0.991803278688525	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	16.250288593198714	16.8810775732157	0.6307889800169839	1.639366856354457	0.8984375	115.0	0.0009436130044556481	0.504485518884243	0.12550172197981835	0.8834693157886676	0.00908039363193718	0.005863880813402956	0.03915182708835252	True	P61289;P61289-2;P61289-3	118	118	1.0	14.900599956512451	0.13309293940557954	0.26075127222817307	True	False	False	False	6	-5.5729892766896185	0.0	0.0625	False	False	0	False
PTK2	M03	brown	3	True	up	4.91956700297942	2.42664593060076	0.0386039659245374	0.884019334256352	0.884019334256352	0.823748701919716	0.823748701919716	0.702396644960389	0.702396644960389	0.81533928733341	0.81533928733341	0.711328128417849	0.711328128417849	0.771813700327331	0.771813700327331	993	3	3	0.45790962651375	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	12.961985651568085	14.150237138447622	1.1882514868795369	1.355203331277345	0.8359375	107.0	0.007064860477163614	1.669906587967777	-0.08047487057738101	3.420288046512935	0.061504174655231725	0.026436252108096105	0.1620586189328328	True	E7ESA6;H0YBP1;Q05397;Q05397-5;Q05397-7	118	118	1.0	15.04970502853395	0.0013104562040233533	0.010596971120167794	True	False	False	False	6	5.502549476787438	1.0	0.03125	True	True	2	True
PTP4A2	M10	purple	10	False	down	-3.62588240443297	-3.75404831906055	0.000910308267324	0.929227684306302	0.929227684306302	0.824166579585231	0.824166579585231	0.760684539913822	0.760684539913822	0.540363265251797	0.540363265251797	0.847239178473498	0.847239178473498	0.898902260822111	0.898902260822111	47	3	3	0.415569989769246	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	True	7	15	0.875	0.9375	12.256827760572484	13.123253097634658	0.8664253370621733	1.1374385237879188	0.780952380952381	82.0	0.03867623604465709	0.7676546462967133	-0.3416982771720585	1.877007569765485	0.17501517792835364	0.10353330879646669	0.3654404973095183	False		118	0	0.0				False	False	False	False	6	-0.12957949024631255	0.3333333333333333	0.6875	False	False	0	False
PURB	M05	green	5	False	not_shared	-2.83084941949171	-2.28812015058637	0.0523466375994602	0.765682558688348	0.765682558688348	0.743949104379439	0.743949104379439	0.562106700622128	0.562106700622128	0.777194714114971	0.777194714114971	0.810468157882744	0.810468157882744	0.474317960052474	0.474317960052474	512	2	2	0.236993796729886	0.992537313432836	0.983606557377049	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	15.543203056137061	16.00650021444599	0.4632971583089276	-0.02287697901651152	0.6328125	81.0	0.31962919000205303	0.12688897296866997	-0.8377247734912074	1.0915027194285474	0.7965449475232438	0.5033075028086627	0.9182393145059615	True	Q96QR8	118	118	1.0	14.9326500892639	7.43477756999675e-05	0.0012482600235941912	True	False	False	False	6	-5.512845883971427	0.0	0.0625	False	False	0	False
QTRT1	M02	blue	2	False	not_shared	1.05038416564775	1.97072975174025	0.0993670497080052	0.80271822589209	0.80271822589209	0.71785112579489	0.71785112579489	0.76568477610045	0.76568477610045	0.740445474604085	0.740445474604085	0.853226654476502	0.853226654476502	0.906224015665044	0.906224015665044	2184	3	3	0.497044754418182	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	13.254946777664838	14.502746982679163	1.2478002050143253	1.188309894037885	0.828125	106.0	0.008748135548512451	1.9424873080888934	0.6964938908429739	3.188480725334813	0.0022464214310635227	0.03106480786614626	0.0122264248379195	True	Q9BXR0	118	117	0.9915254237288136	15.0862398147583	0.5586281006998078	0.7099695781802339	True	False	False	True	6	-0.18396999160085103	0.3333333333333333	0.3125	False	True	1	True
RAB11A	M04	yellow	4	True	down	-5.88074420229963	-4.25715036569004	0.0001517151784445	0.719628085432564	0.719628085432564	0.923682652047087	0.923682652047087	0.705046214421394	0.705046214421394	0.793083343023619	0.793083343023619	0.600416212234065	0.600416212234065	0.813149081376798	0.813149081376798	812	2	2	0.339226399651556	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	True	2	2	0.25	0.125	11.49144365113372	11.38254471406135	-0.10889893707236986	-0.13480944014916904	0.5	2.0	1.0					1.0		False		118	0	0.0				False	False	False	False	6	0.13301471120500663	0.6666666666666666	0.15625	False	False	0	False
RAB40C	M06	red	6	False	up	2.95414366133737	3.57365405089571	0.0016489280596608	0.800506781411164	0.800506781411164	0.832539129649036	0.832539129649036	0.720019449743123	0.720019449743123	0.766800297278767	0.766800297278767	0.916814648204179	0.916814648204179	0.811742193230672	0.811742193230672	231	3	2	0.307454622844679	1.0	1.0	5	True	True	True	True	True	True	True	True	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	6	2.6009178430554405	0.5	0.25	False	False	0	False
RABEP2	M06	red	6	True	up	3.49182646196656	3.57899733955842	0.0016219894744736	0.86818558657308	0.86818558657308	0.773815386776128	0.773815386776128	0.524816461798372	0.524816461798372	0.53068291054934	0.53068291054934	0.860279336927029	0.860279336927029	0.83629025997611	0.83629025997611	231	2	2	0.0993393215811411	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	13.681893407940422	14.616065258177473	0.9341718502370515	1.4969503006468041	0.8515625	109.0	0.004508675393047449	0.9985708632730723	0.39143176514208033	1.6057099614040644	0.0012659785754833357	0.019462401299346607	0.007505444411794062	True	Q9H5N1	118	118	1.0	13.98925495147705	0.6656484250522062	0.7906578682338488	True	False	False	False	6	0.0	0.3333333333333333	0.5	False	True	1	True
RABGGTB	M05	green	5	True	down	-4.40618652942554	-2.74495211740093	0.0180037361069984	0.826285092926321	0.826285092926321	0.742751518090019	0.742751518090019	0.751394884144877	0.751394884144877	0.161844142889281	0.161844142889281	0.648870708264497	0.648870708264497	0.748941498204854	0.748941498204854	512	2	3	0.433106806544861	0.985074626865672	0.983606557377049	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	14.803109861719655	14.547258011608784	-0.2558518501108704	-0.1499422704498385	0.46875	60.0	0.833960822384567	-0.4113425414161198	-1.4996939296722458	0.6770088468400062	0.45883373897389546	0.9301422817778071	0.6951304536789142	True	P53611	118	98	0.8305084745762712	14.597189903259249	0.005389113170505854	0.02821744689423193	True	False	False	False	6	-5.460403642405858	0.0	0.03125	False	False	0	False
RAD23B	M05	green	5	False	down	-3.32164126501846	-3.32611345667005	0.0035857435036138	0.727877514318583	0.727877514318583	0.808570023377617	0.808570023377617	0.364130865648196	0.364130865648196	0.524575206482998	0.524575206482998	0.772481288916757	0.772481288916757	0.642124812829919	0.642124812829919	512	2	2	0.0194100246980481	0.992537313432836	1.0	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	18.249859761039858	18.185095570669134	-0.0647641903707239	0.27984342201559365	0.5703125	73.0	0.6100933959326744	-0.04894298588437018	-0.40361504848837126	0.3057290767196309	0.7868023007541443	0.7748631451991631	0.9182393145059615	True	P54727	118	118	1.0	17.87057495117185	0.00041115183058119915	0.0054648930814751055	True	False	False	False	6	-1.0778818964848478	0.0	0.03125	False	False	0	False
RALGPS1	M03	brown	3	False	not_shared	1.72818334111412	2.11062365323854	0.0753377693809182	0.876610862765762	0.876610862765762	0.430496218748772	0.430496218748772	0.738457117976698	0.738457117976698	0.747991733815837	0.747991733815837	0.695113922352746	0.695113922352746	0.374559863341362	0.374559863341362	993	2	3	0.419203987582839	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	1	2	0.125	0.125	10.696703460196318	8.252256301930924	-2.444447158265394		0.0	0.0	0.6666666666666666					0.8140350877192982		False		118	0	0.0				False	False	False	False	6	0.0	0.0		False	False	0	False
RBM6	M03	brown	3	True	up	4.52338763777367	4.31496206219388	0.0001214755544062	0.91564489563689	0.91564489563689	0.604511119930899	0.604511119930899	0.657092140736306	0.657092140736306	0.613088563257265	0.613088563257265	0.842983134902703	0.842983134902703	0.758706832341354	0.758706832341354	993	2	2	0.299312252972828	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	7	16	0.875	1.0	8.483254129534817	12.011567915074226	3.5283137855394084	2.6145233850058105	1.0	112.0	8.1580375024984e-06	3.4032865187258636	1.9594220416756172	4.84715099577611	3.8416923995943826e-06	0.00023658308757245358	6.073532746025405e-05	True	P78332	118	111	0.940677966101695	12.2283897399902	0.641387576138079	0.775009987833512	False	False	False	False	6	0.22882570074243969	0.6666666666666666	0.21875	False	True	1	True
RHBDD2	M02	blue	2	False	not_shared	1.32683198651685	2.6462928807347	0.0229661489436779	0.821917594463466	0.821917594463466	0.68841582885461	0.68841582885461	0.732712912303978	0.732712912303978	0.64926689906735	0.64926689906735	0.763135009229411	0.763135009229411	0.498217663238853	0.498217663238853	2184	3	3	0.456108748752346	1.0	1.0	5	True	True	True	True	True	True	True	True	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	6	0.5037535184956932	0.8333333333333334	0.09375	True	False	1	True
RHOA	M04	yellow	4	True	down	-6.48651412677702	-5.3561046803088	1.39086399659249e-06	0.730835075601834	0.730835075601834	0.796890569700837	0.796890569700837	0.576108003891868	0.576108003891868	0.741348137290657	0.741348137290657	0.779263945305333	0.779263945305333	0.80795732502973	0.80795732502973	812	2	2	0.208738036298617	1.0	1.0	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	19.894836565277185	19.98449254722129	0.08965598194410518	0.15594305216120247	0.640625	82.0	0.29074701789737456	0.3677404754040976	-0.21507569254485148	0.9505566433530467	0.21620527643048115	0.4772639727749356	0.4265152577803619	True	P61586	118	118	1.0	16.2869653701782	0.3181944092292164	0.4765446786108921	True	False	True	False	6	-0.11710579503546992	0.5	0.4375	False	False	0	False
RNASET2	M02	blue	2	False	not_shared	1.03603394718147	2.55487195351215	0.0286616018294378	0.709219587694662	0.709219587694662	0.49349973493882	0.49349973493882	0.783265722657344	0.783265722657344	0.648284483756607	0.648284483756607	0.582978858559457	0.582978858559457	0.600146875088902	0.600146875088902	2184	2	2	0.265830353023716	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	16.40605067039883	15.949422065431001	-0.456628604967829	-0.9968682166918225	0.2734375	35.0	0.08080808080808081	-0.881847559753282	-1.6375227764825382	-0.1261723430240258	0.022183449373494143	0.19130076272933416	0.07544931324453713	True	A0A087WZM2;D6RHI9;O00584	118	118	1.0	16.4678201675415	0.01706067979412646	0.06402772769795695	True	False	False	True	6	0.8895012621989622	1.0	0.03125	True	False	1	True
RNPS1	M02	blue	2	False	not_shared	-0.298379273215036	2.43133292129336	0.0382352217646882	0.75172648241836	0.75172648241836	0.236328034405205	0.236328034405205	0.751872732538845	0.751872732538845	0.48765838927576	0.48765838927576	0.694587377980943	0.694587377980943	0.547543762565229	0.547543762565229	2184	2	2	0.384892479603019	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	12.36593740670589	16.313051426529068	3.9471140198231787	2.4423963500560224	0.953125	122.0	8.1580375024984e-05	3.6835203235541942	1.4542535228541587	5.91278712425423	0.001201436514344252	0.0008349991326086596	0.007252307686587121	True	H3BMM9;H3BMS0;H3BTC0;H3BV80;Q15287;Q15287-2;Q15287-3	118	118	1.0	15.249454975128149	0.0007694231440766448	0.007437757059407566	True	False	False	False	6	0.9264488598416558	1.0	0.03125	True	True	2	True
RPA3	M04	yellow	4	True	down	-4.4589899876549	-3.33326156123249	0.0035098298192959	0.852153777676297	0.852153777676297	0.556551113176505	0.556551113176505	0.399096772728419	0.399096772728419	0.606037938200064	0.606037938200064	0.840456190691914	0.840456190691914	0.576330561457868	0.576330561457868	812	2	2	0.0770053917651817	0.985074626865672	0.991803278688525	5	True	True	True	True	True	True	True	True	-1	True	8	16	1.0	1.0	14.6513846764989	15.995308118123823	1.3439234416249235	1.533174905204937	0.8515625	109.0	0.004508675393047449	0.9668636482443191	0.14804974761773004	1.7856775488709082	0.020648800438405397	0.019462401299346607	0.07216212363737465	True	P35244	118	118	1.0	15.072849750518799	0.00047427970922426637	0.005829695550973718	True	False	True	True	6	-6.22710578621237	0.0	0.03125	False	False	0	False
RPAP2	M03	brown	3	True	up	3.7432835234968	2.54484927117751	0.0293195170898405	0.857698847327598	0.857698847327598	0.674732173460099	0.674732173460099	0.8131281012403	0.8131281012403	0.749085513075607	0.749085513075607	0.859438147239838	0.859438147239838	0.548236643948752	0.548236643948752	993	3	3	0.62399586957421	1.0	0.991803278688525	5	True	True	True	True	True	True	True	True	1	True	5	15	0.625	0.9375	8.542110547943311	10.640218516401514	2.098107968458203	0.9291536046814909	0.8533333333333334	64.0	0.01934984520123839	1.4579553725858823	0.6065448816572567	2.3093658635145076	0.0007900927550179754	0.05906794850904351	0.005353281523795262	False		118	0	0.0				False	False	False	False	6	0.0	0.0		False	True	1	True
RPH3AL	M06	red	6	False	up	3.0389908149835	6.61377889674092	1.5866076079826102e-09	0.809905223432931	0.809905223432931	0.813761932495847	0.813761932495847	0.417178678128341	0.417178678128341	0.605117489774493	0.605117489774493	0.747165383111875	0.747165383111875	0.568865857075267	0.568865857075267	231	2	2	0.0935305094890877	1.0	1.0	5	True	True	True	True	True	True	True	True	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	6	0.0	0.0		False	False	0	False
RPL13	M02	blue	2	False	not_shared	-1.42906456651265	2.6158920495648	0.0247149574820609	0.841363705577379	0.841363705577379	0.477644528002379	0.477644528002379	0.853411695450408	0.853411695450408	0.738512402358731	0.738512402358731	0.950366709151305	0.950366709151305	0.916653990186524	0.916653990186524	2184	3	3	0.647268673086164	1.0	1.0	5	True	True	True	True	True	True	True	True	1	True	8	16	1.0	1.0	20.069431208678616	20.052266023321835	-0.01716518535678091	-0.06109493376998274	0.4609375	59.0	0.7874627279661603	-0.11546165077645787	-0.6360199088986156	0.40509660734569986	0.6637606714242548	0.9014375964875783	0.845428939232268	True	P26373	118	118	1.0	19.66191005706785	0.07491450256840063	0.16829384731915353	True	False	False	True	6	0.4759358560071325	1.0	0.03125	True	False	1	True
