gene	full_common_effect	full_common_z	shared_direction	state_sign_stability_ABS	state_sign_stability_GOB	state_sign_stability_TAC	common_sign_stability	leaveout_common_effect_min	leaveout_common_effect_median	leaveout_common_effect_max	minimum_state_sign_stability
EDEM1	-0.444793900487486	-3.20172422662317	down	1	1	1	1	-0.58547308429532	-0.452026394801956	-0.312547273293015	1
MAP2K7	0.287813915018742	3.20118330063866	up	1	1	1	1	0.19879801771987	0.277217517995894	0.350097903811059	1
HNRNPR	-0.302387187579126	-3.19972528161061	down	1	1	1	1	-0.339591014350982	-0.304815531866639	-0.225409635003031	1
UNC45A	0.293069799833449	3.19857300485997	up	1	1	1	1	0.150265389720431	0.251642771684972	0.328618052531842	1
NUP98	0.179229747255026	3.19591165532068	up	1	1	1	1	0.16408267511263	0.183018467663737	0.206472026050266	1
TRAM1	-0.417070372703366	-3.19295399719581	down	1	1	1	1	-0.537165772811606	-0.441025761121914	-0.341752410421907	1
TTF1	0.29950612345432	3.18957789051576	up	1	1	1	1	0.227329560420232	0.291045053905651	0.352695739557555	1
BID	0.229084788717842	3.18777275477013	up	1	1	1	1	0.186974588357158	0.230896856415672	0.257898557597521	1
VOPP1	0.150148196423102	3.1869896994073	up	1	1	1	1	0.13621429399962	0.15742845934861	0.176904509113879	1
POFUT1	0.251319093501512	3.18654533996121	up	1	1	1	1	0.212870518475254	0.240883037859258	0.320258429058183	1
ERCC3	0.215059969194698	3.18639613541065	up	1	1	1	1	0.182717479300282	0.211040576795196	0.250347191260917	1
SLTM	-0.317467165573794	-3.18481208220867	down	1	1	1	1	-0.309519684863696	-0.262745426588466	-0.188712752032307	1
MAN1B1	0.308902017141512	3.18362318462367	up	1	1	1	1	0.210199903227386	0.292400589095272	0.338615304460039	1
HNRNPL	-0.175858132242638	-3.18318894772091	down	1	1	1	1	-0.218210952611435	-0.18428576705523	-0.143125195119041	1
GRAMD2B	-0.264048281921342	-3.18313546871605	down	1	1	1	1	-0.324252231797434	-0.267906281574288	-0.211965110672013	1
ADCY6	0.243785224007652	3.18304886262461	up	1	1	1	1	0.159727509057445	0.240466810257185	0.288219228082263	1
ACAD9	0.192388697343719	3.17613445844731	up	1	1	1	1	0.154397401580537	0.19116503326903	0.224109665502053	1
GTF3C6	-0.324716105123868	-3.17293511614746	down	1	1	1	1	-0.333691395393762	-0.290511391159421	-0.246246859760618	1
INO80	0.228394438485124	3.17156084785152	up	1	1	1	1	0.200307238368315	0.238735516633663	0.27015223206348	1
DDRGK1	0.308931957434651	3.17049195566926	up	1	1	1	1	0.192983866346498	0.303682815715847	0.382424596231253	1
EZR	-0.130148622227273	-3.17039888324422	down	1	1	1	1	-0.180858888067859	-0.152615738606006	-0.133680308103225	1
E2F4	-0.308534196277231	-3.16904822971366	down	1	1	1	1	-0.396129298109942	-0.339356417588235	-0.286148448240074	1
ATF7IP	0.244826274966107	3.16882957332892	up	1	1	1	1	0.19856606640576	0.245130305910912	0.313643077959556	1
VAMP8	-0.275317428073681	-3.16841340695825	down	1	1	1	1	-0.358986967616938	-0.2867626238069	-0.241566884876067	1
CKMT1B	-0.239269629025815	-3.16193461876319	down	1	1	1	1	-0.334900423855291	-0.272807827274251	-0.2083302624493	1
SAMD4B	0.218573935922963	3.15319740031435	up	1	1	1	1	0.159862970652495	0.197977537286157	0.237801989725858	1
C6orf62	-0.334230149548576	-3.14957219890418	down	1	1	1	1	-0.415177473335069	-0.3300395940787	-0.224064528007301	1
SGSM2	0.312344764101137	3.14864029362787	up	1	1	1	1	0.237905329243997	0.287429687087498	0.346186326628303	1
WWTR1	-0.271776815244973	-3.14818021851759	down	1	1	1	1	-0.301273293166835	-0.235978930951968	-0.175429237711825	1
NAT8L	0.53541787557178	3.14428557550221	up	1	1	1	1	0.237704176639744	0.370671072496791	0.507586435066369	1
C2orf69	-0.44620324557449	-3.14428121128159	down	1	1	1	1	-0.584251356326346	-0.454508906199877	-0.300029235456829	1
SNX14	0.234246745140836	3.1434638185128	up	1	1	1	1	0.229279518247987	0.263145102991766	0.311788022042293	1
PEX16	0.294577610114765	3.14219949547709	up	1	1	1	1	0.142383716691631	0.243597097770561	0.303883452261454	1
AIMP2	0.335783363891148	3.13993046748202	up	1	1	1	1	0.25708675224486	0.342004647054697	0.385238050287514	1
SETX	0.210418688196569	3.13505236564422	up	1	1	1	1	0.19179889640481	0.22243840789129	0.255195807982856	1
FAM89B	0.280746858841342	3.13311825819573	up	1	1	1	1	0.192194142846072	0.277822042645409	0.351476906777589	1
GUSBP11	0.395680718558106	3.13167700990223	up	1	1	1	1	0.334281949564215	0.417578557514816	0.508037132115144	1
INPP5A	0.295280308306026	3.13120327537519	up	1	1	1	1	0.251604920488619	0.307445890623073	0.348182294735928	1
EIF4A1	0.498621110826379	3.13040334520537	up	1	1	1	1	0.440584709026369	0.492015435198866	0.579902609696797	1
LETMD1	0.201311935514143	3.12896777052637	up	1	1	1	1	0.154874490784758	0.218874551471083	0.247250317371612	1
SLC25A25-AS1	-0.264756360268972	-3.12818977887801	down	1	1	1	1	-0.350572760686032	-0.297113204840192	-0.227667953588631	1
DEPDC5	0.277605049233656	3.12654519834384	up	1	1	1	1	0.217523842323888	0.270273771392565	0.32029353070612	1
NRF1	0.247309474594071	3.12588607960598	up	1	1	1	1	0.200762516640599	0.243434980829256	0.275452049923534	1
PLEKHM1	0.212908368614045	3.11970729319074	up	1	1	1	1	0.145985540829748	0.206327973192805	0.234010129967184	1
MNT	0.272340284320757	3.11885409791453	up	1	1	1	1	0.181261573202864	0.267326661260066	0.310348526853678	1
KNOP1	0.380525877062847	3.11724814000603	up	1	1	1	1	0.343075682342955	0.404064118191388	0.557301799307341	1
ARL5A	-0.335018503153597	-3.11634770788117	down	1	1	1	1	-0.401455375372739	-0.343417512973079	-0.232107747232447	1
CEP68	0.346688826941407	3.11379558066353	up	1	1	1	1	0.259572583646426	0.34368845823043	0.438355986783494	1
VRK2	0.251554418102872	3.11246928537409	up	1	1	1	1	0.201794808116061	0.242138006232696	0.283902903502071	1
KMT2B	0.371972617077293	3.1107581372441	up	1	1	1	1	0.306959318726983	0.351831850004505	0.4352711857592	1
TFAP4	0.37766451624236	3.1094034555197	up	1	1	1	1	0.295909848907487	0.32727737935424	0.367823883713231	1
TARS2	0.324369687698871	3.10577526633804	up	1	1	1	1	0.259230380248481	0.341287134901189	0.390933179856728	1
ASXL1	0.208346964115501	3.10468961596009	up	1	1	1	1	0.189967250350654	0.210521228222832	0.242893387230543	1
XPO7	-0.25645047625766	-3.10161797646272	down	1	1	1	1	-0.294315009289415	-0.26517834248523	-0.159175945131217	1
P4HB	0.313209110146679	3.10149399858424	up	1	1	1	1	0.222939501863188	0.307161329166705	0.400490950526966	1
RAB21	-0.245655744121594	-3.10103023618023	down	1	1	1	1	-0.275332593283486	-0.233503041558449	-0.158152756602479	1
EFNA1	-0.41138129411738	-3.09889347063822	down	1	1	1	1	-0.646105726938829	-0.528435380606323	-0.493133281136472	1
ATAD3B	0.40806322208192	3.09748634676019	up	1	1	1	1	0.249323375718214	0.383999069953208	0.471921416276416	1
RPAP1	0.311945271841518	3.09686033979979	up	1	1	1	1	0.212816287352864	0.307019190480711	0.365408650685534	1
PAN2	0.279167680740597	3.09504839321345	up	1	1	1	1	0.249928095944751	0.298190908222472	0.338797517362203	1
RSRC2	-0.281865565892269	-3.09437416792393	down	1	1	1	1	-0.343557156454353	-0.289645120400576	-0.212430826145033	1
UQCRC1	-0.248177978970683	-3.09323875081777	down	1	1	1	1	-0.341454927547027	-0.272142869187672	-0.21357046546865	1
HOXB5	0.317393075062663	3.09300909747459	up	1	1	1	1	0.23736506212152	0.294374139611053	0.348675276665807	1
SESN2	0.278282801382171	3.08935461637431	up	1	1	1	1	0.21033344926297	0.27489865720819	0.313456072945512	1
MSH5	0.402927829355958	3.08639583931254	up	1	1	1	1	0.34459883289822	0.398529879117936	0.453564154679588	1
ENGASE	0.314415091811937	3.08335923368031	up	1	1	1	1	0.321012573870589	0.392057564309505	0.471562239495901	1
TCF12	0.248205031132504	3.08314991217617	up	1	1	1	1	0.197854747976046	0.256412829072361	0.31482357765186	1
INO80D	0.273420601847677	3.08111319206236	up	1	1	1	1	0.150144957780752	0.23288896674551	0.266632242209228	1
SATB1	-0.407431403405256	-3.07961600832826	down	1	1	1	1	-0.549855507222958	-0.463069105630016	-0.336872712975992	1
YAP1	0.199530239661617	3.07841221385803	up	1	1	1	1	0.180244974001041	0.218835782629547	0.261090547392536	1
NAGLU	0.333502444113799	3.07808070814229	up	1	1	1	1	0.16676934857106	0.321839851147074	0.383324496268023	1
JAGN1	-0.29861801192371	-3.07783897408999	down	1	1	1	1	-0.365878375124515	-0.301062940475524	-0.253714701810833	1
NOL10	0.203799485186995	3.07325140962841	up	1	1	1	1	0.182974109411839	0.212968912925588	0.258146299238927	1
ARID4B	0.167182180343751	3.07298119227511	up	1	1	1	1	0.159665863445364	0.194389747154387	0.215351357048494	1
ENSG00000225421	-0.323922154557206	-3.07051660636784	down	1	1	1	1	-0.544177879512185	-0.455692092565788	-0.351403296693374	1
TMX1	-0.420278349406917	-3.06628179165758	down	1	1	1	1	-0.491775582802448	-0.430658969518362	-0.271810069779742	1
NUP50	-0.390498473225051	-3.0599469225113	down	1	1	1	1	-0.467957982282187	-0.380066985210485	-0.232549502805352	1
CRBN	-0.323031206193633	-3.0590833356104	down	1	1	1	1	-0.362561642558855	-0.316533126626398	-0.19514425344141	1
URB1	0.26756217001507	3.05482890197146	up	1	1	1	1	0.242289104174973	0.278822424511056	0.337887895694682	1
B4GALNT2	-0.546145720978739	-3.0534125347565	down	0.962962962962963	1	1	1	-0.629522445241617	-0.534027936128878	-0.309244225756918	0.962962962962963
SLC48A1	0.356640694193349	3.05235285849812	up	1	1	1	1	0.246231195668263	0.346589480064848	0.456674399339232	1
CPSF7	-0.195728320406473	-3.05103114000029	down	1	1	1	1	-0.225925500300619	-0.18147439590208	-0.131745066588722	1
ATP13A2	0.312222887650652	3.0497309101512	up	0.925925925925926	1	1	1	0.123342356676855	0.260001147785778	0.340565245081477	0.925925925925926
SUPT6H	0.254411911788082	3.04832692937358	up	1	1	1	1	0.185398826974871	0.248029628485359	0.30233208936199	1
AKAP8	0.212648223925507	3.04653761596459	up	1	1	1	1	0.158727666672389	0.208370940365197	0.254606356237621	1
TBCA	-0.183884758544207	-3.04597216914305	down	1	1	1	1	-0.182649806959994	-0.147259689190567	-0.111699770388041	1
PIM3	0.38867820600976	3.04591903273233	up	1	1	1	1	0.210872415284275	0.365012804193541	0.436554631007933	1
TULP3	0.300116013588218	3.04441416779167	up	1	1	1	1	0.304311881577749	0.350293456142237	0.402701826372935	1
ARHGAP18	0.266320282697365	3.04298242553461	up	1	1	1	1	0.24734004703646	0.281629042002735	0.351036360179756	1
GRK6	0.251873771707538	3.04276711702488	up	1	1	1	1	0.157551234251338	0.219174007878518	0.281391459552486	1
NDUFA10	-0.190727422579828	-3.04076904896135	down	1	1	1	1	-0.229491678763442	-0.202330130502769	-0.179703924085525	1
XRRA1	0.264482240379364	3.03979850758754	up	1	1	1	1	0.235611865785811	0.272236022917419	0.337344962839726	1
MTF1	0.259287542155686	3.03883150872681	up	1	1	1	1	0.273040256280927	0.302960631964321	0.376738356579085	1
CNKSR2	0.402083938734023	3.03634946277504	up	1	1	1	1	0.336354838665301	0.422329350079461	0.502751623510294	1
MAP3K3	0.310213111980366	3.03455358887289	up	1	1	1	1	0.235879964141158	0.314473629724793	0.349391529341004	1
NDUFA2	-0.330200252186436	-3.03288267100942	down	1	1	1	1	-0.458193187476949	-0.378097881327103	-0.316555883449136	1
INPP4B	0.383658154517218	3.03129393485689	up	1	1	1	1	0.318991164594396	0.38290390725046	0.509911450948303	1
STX18-AS1	0.295479103851278	3.03002721477715	up	1	1	1	1	0.254234615082891	0.306439009174187	0.344576089809787	1
TFG	-0.349300499204429	-3.0287662020737	down	1	1	1	1	-0.466203606364178	-0.366207696877667	-0.264752262575264	1
TMEM39B	0.311488451053346	3.0270835549815	up	1	1	1	1	0.149899723818736	0.290297297552044	0.321497058568002	1
ASPSCR1	0.387646057200425	3.02251983660239	up	1	1	1	1	0.178158191625583	0.340372837389043	0.430461531124701	1
UFM1	-0.404349366188895	-3.02133370592151	down	1	1	1	1	-0.550340463500344	-0.417603681691926	-0.257320539032003	1
CRYZL1	-0.335015905436234	-3.02108362147616	down	1	1	1	1	-0.359618885260975	-0.306492300413431	-0.211879480663186	1
PHF6	-0.31696047511044	-3.01869105300403	down	1	1	1	1	-0.399308549207733	-0.337309172625203	-0.259408978567481	1
PRKAR1A	-0.313028645557976	-3.0153691677624	down	1	1	1	1	-0.29614904458186	-0.261591396247315	-0.168545265790065	1
PPFIBP1	0.296350058436508	3.01494311758821	up	1	1	1	1	0.261952489329851	0.298465981053504	0.378878254326145	1
NAV2	0.265600493863867	3.01086303759783	up	1	1	1	1	0.227128342375761	0.274969799595906	0.314683081798205	1
TTC7A	0.323220784980074	3.00871008819243	up	1	1	1	1	0.255892507019892	0.342939879126686	0.3979349176719	1
PDPR	0.200220234660023	3.00829140559142	up	1	1	1	1	0.151156739946642	0.19194762420886	0.223285077619836	1
PTGR3	-0.274940316300734	-3.00776660450562	down	1	1	1	1	-0.305109052042299	-0.26002351466158	-0.191732205453267	1
CALN1	0.488920942252328	3.00500787088346	up	1	1	1	1	0.322613969684678	0.458112793283594	0.592917217583463	1
PDCD6IP	-0.233971227338973	-3.00400157148627	down	1	1	1	1	-0.263825569529683	-0.227983527325198	-0.181667677225677	1
TMEM167A	-0.345179885169856	-3.00116591342932	down	1	1	1	1	-0.44201567880455	-0.32962019891643	-0.232713222558036	1
DNAJC25	-0.371376285946412	-3.00073264313207	down	1	1	1	1	-0.392547067532489	-0.340256604213064	-0.241228702754949	1
LEO1	-0.3291899794938	-3.00067738014998	down	1	1	1	1	-0.382405567476149	-0.326167457983634	-0.237493120081277	1
SMN2	-0.287174778418718	-3.00039043131131	down	1	0.884615384615385	1	1	-0.245314056578125	-0.194350382255771	-0.115559426992149	0.884615384615385
WASF2	0.197745987439927	2.99913078511458	up	1	1	1	1	0.169273980332692	0.2005877713299	0.242000609618841	1
MAPK1	-0.178020675546719	-2.99784345970217	down	1	1	1	1	-0.197797207489831	-0.179837836962872	-0.129120059320766	1
GPBP1	0.255802081635796	2.99197432633558	up	1	1	1	1	0.27863346083468	0.316314430562886	0.398252635814799	1
CCDC137	0.366140097762102	2.99079313582516	up	1	1	1	1	0.246272380401877	0.373543258712954	0.484085790586679	1
CDK12	0.229767699027697	2.9902576576228	up	1	1	1	1	0.207575563602206	0.242191709542088	0.310943512329741	1
DRAM2	-0.262239777696165	-2.98528843972599	down	1	1	1	1	-0.369633202043961	-0.266916475063436	-0.236784081247714	1
PBDC1	-0.252617085810031	-2.98473037731188	down	1	1	1	1	-0.291404721189312	-0.233276440408796	-0.188242700054696	1
SGF29	0.244096409434005	2.98131537351642	up	1	1	1	1	0.174955925501182	0.246488236547082	0.288204152124263	1
TAF7	-0.317070208809583	-2.98112279857694	down	1	1	1	1	-0.450671848280679	-0.354725516059247	-0.214709322121632	1
CDC27	0.248717390109995	2.98055978431027	up	1	1	1	1	0.235112782343636	0.25483530727238	0.283490081619685	1
CAMKMT	0.251978421685948	2.97899182975054	up	1	1	1	1	0.244592665251839	0.296671668432586	0.352342484835518	1
RGPD8	0.204793478203906	2.97287449303483	up	1	1	1	1	0.245850114462747	0.27100504456679	0.315344720725546	1
URGCP	0.187117537963142	2.97253470645631	up	1	1	1	1	0.160115309179402	0.185700993240964	0.201930418083668	1
BRF1	0.30107629147754	2.97220883423093	up	1	1	1	1	0.237976307029089	0.317018044612521	0.403796278186861	1
SPTY2D1	-0.259108417130108	-2.96569827489706	down	1	1	1	1	-0.276203334526524	-0.241498897417068	-0.196361895359398	1
SPDYE6	0.528939545343813	2.9653444061058	up	1	1	1	1	0.364242466546392	0.542949460968894	0.691925322359124	1
CAMTA2	0.310586601669831	2.9629968570628	up	1	1	1	1	0.243777623626262	0.322464111146269	0.389244325373734	1
PARP9	0.341287086104148	2.95622379768138	up	1	1	1	1	0.2654851171535	0.390278301916624	0.490595028276698	1
REXO2	-0.381677510355706	-2.95577023547559	down	1	1	1	1	-0.430544177814317	-0.373901718358334	-0.306289674267911	1
AGO3	0.220121156047416	2.95527278831852	up	1	1	1	1	0.202280238466432	0.230994120685611	0.286894456774517	1
SAMD12	0.236565354415233	2.95381367169178	up	1	1	1	1	0.266808316912222	0.299126777416887	0.377430375756058	1
GTF3C2	0.170069437426888	2.95177199079312	up	1	1	1	1	0.148902230569778	0.16271889284623	0.180826122694351	1
SHARPIN	0.256061372887066	2.94821429139583	up	1	1	1	1	0.198496645453889	0.259943238211084	0.321317516333623	1
GID8	-0.274763654371524	-2.94711339664357	down	1	1	1	1	-0.36049019849111	-0.291333921911123	-0.215707484940786	1
C11orf54	-0.403050244249796	-2.94532747268785	down	1	1	1	1	-0.482260478736649	-0.367071700007707	-0.268399338793441	1
CDK18	0.336927876974481	2.9426727586643	up	1	1	1	1	0.258878174655976	0.329567649814667	0.398359794856487	1
ZNF131	0.209017296785344	2.94168377750557	up	1	1	1	1	0.175018514885886	0.211128777589974	0.261870479696276	1
POLB	0.248890309051101	2.94081582610463	up	1	1	1	1	0.206075236595848	0.249902640657486	0.273519872171765	1
GMEB1	0.260980174608547	2.94067848342515	up	1	1	1	1	0.236163881758095	0.283152221668551	0.360679849115699	1
ADI1	-0.269486486832506	-2.93959783654499	down	1	1	1	1	-0.368404617113591	-0.287248228153813	-0.220804420928359	1
FAM98B	-0.306905142989373	-2.93941201357475	down	1	1	1	1	-0.312513458817377	-0.276068676615147	-0.189393207603241	1
BZW1	-0.361738678198986	-2.93737420834296	down	1	1	1	1	-0.408522522561378	-0.313046103920992	-0.235620602997224	1
TPST1	0.268718731134812	2.92998801623633	up	1	1	1	1	0.221706306135219	0.290052713277847	0.350823873608199	1
MT-RNR1	-0.288047147957358	-2.92869470528291	down	1	1	1	1	-0.430362043647954	-0.329188156888957	-0.262147919393243	1
MYO10	0.187471813819819	2.92209129473562	up	1	1	1	1	0.172247708451856	0.185186780064612	0.205707313809994	1
STK3	0.25897266181687	2.91791325868589	up	1	1	1	1	0.309101095518195	0.339319187031602	0.396183366949385	1
PTPA	0.268949351369061	2.91501017120141	up	1	1	1	1	0.131725009997874	0.19485468595898	0.287646036768495	1
FBXL20	0.21825331082248	2.91432188015047	up	1	1	1	1	0.185521524521811	0.222938380511714	0.254866607893146	1
USP32	0.263130955922584	2.90979661846412	up	1	1	1	1	0.238747787850115	0.286278237613362	0.332082774684624	1
RNF38	0.242493883635415	2.90376314355761	up	1	1	1	1	0.156263581780845	0.248349523057175	0.279570583691534	1
UBA7	0.352060756942089	2.90230524307861	up	1	1	1	1	0.192467957271567	0.313909857496662	0.381883064325316	1
NUDT16L1	-0.227681259702802	-2.89971639896342	down	1	1	1	1	-0.444118225567417	-0.301351913657422	-0.262630622571297	1
ENSG00000254929	0.25049246958762	2.89937377884911	up	1	1	1	1	0.218072980605994	0.259660695010838	0.292215418708052	1
MRPL11	-0.283750444844912	-2.89763617705713	down	1	1	1	1	-0.352273646757012	-0.297387507856349	-0.220209541353146	1
CEACAM7	-0.711125032405059	-2.89638776302917	down	1	1	1	1	-0.923927216721289	-0.766543070079454	-0.540674097888273	1
RAP1B	-0.147586091101962	-2.89419625656932	down	1	1	1	1	-0.179193191193623	-0.148222497706324	-0.114232767252382	1
PRADC1	-0.342235624726669	-2.89092769114251	down	1	1	1	1	-0.4732614374947	-0.38185705129063	-0.300260628189757	1
VPS36	-0.193188461481034	-2.88272866105625	down	1	1	1	1	-0.244648435912904	-0.182101570611983	-0.135646673928149	1
IPO8	-0.314234935855339	-2.88152637325327	down	1	1	1	1	-0.322376644723412	-0.266543060603083	-0.143545539418763	1
FOCAD	0.178277764526452	2.88091656347965	up	1	1	1	1	0.142247891834865	0.189056386137366	0.222554679946369	1
TLCD3A	0.365310259417394	2.88083038478748	up	1	1	1	1	0.270316024074716	0.354009853870271	0.403590404297009	1
BSDC1	0.174528786304184	2.87342712928153	up	1	1	1	1	0.119043076920465	0.164601898134474	0.208549144446363	1
FZR1	0.323174220152828	2.87243564027326	up	1	1	1	1	0.214795884387375	0.33503308399407	0.420474865192062	1
TENT4B	0.271811825861352	2.86872296863604	up	1	1	1	1	0.278093232864522	0.310350565156372	0.388033641699988	1
PSMC6	-0.241604235339235	-2.86785169432127	down	1	1	1	1	-0.276001412571664	-0.225261886553757	-0.186343903677653	1
DNAJB11	-0.450157858497969	-2.86268231218641	down	1	1	0.96	1	-0.486135886789306	-0.415068711410475	-0.277046135919993	0.96
XDH	0.368198225571494	2.8596872942636	up	1	1	1	1	0.268759145862115	0.372766790296272	0.488407710776643	1
TSC2	0.283992187286018	2.85905938017522	up	1	1	1	1	0.195469932773564	0.278956424383995	0.321804615251232	1
UBXN7	0.237199314209617	2.85670127855628	up	1	1	1	1	0.200429762256437	0.252301910578728	0.28897568664505	1
ACVRL1	0.352348614643376	2.8537250597093	up	1	1	1	1	0.105370667254816	0.310307679479032	0.362197793715329	1
CLEC16A	0.18582839424334	2.85269275683399	up	1	1	1	1	0.17542677107268	0.206961880978472	0.249412947427792	1
TTC3	0.238987444636374	2.85067494196741	up	1	1	1	1	0.261203019208331	0.286709242750651	0.349336347769843	1
CLASP2	0.199307079642267	2.84960065252764	up	1	1	1	1	0.173583336283569	0.208064434788756	0.246508922325828	1
HCFC1	-0.234421218387588	-2.8434098668676	down	1	1	1	1	-0.288989406018408	-0.251787865827019	-0.214218323460002	1
RSL1D1-DT	0.379363107639104	2.84109879213172	up	1	1	1	1	0.317963580036463	0.390991366155102	0.476314461214036	1
SAT2	0.238930197197085	2.83442688135504	up	1	1	1	1	0.128591751764663	0.224100567329447	0.280935676082268	1
BAZ1B	0.183209785959881	2.83439810997464	up	1	1	1	1	0.200295202440021	0.225470785363047	0.264627641611298	1
GSKIP	-0.35329060771633	-2.83135453075628	down	1	1	1	1	-0.426945556281942	-0.343629692958959	-0.2494223856283	1
KIAA0930	0.275943936714085	2.82996281379605	up	1	1	1	1	0.220563525847129	0.283763208391823	0.32081531411038	1
ABHD14A	0.361377978411928	2.8284453353686	up	1	1	1	1	0.240153633155503	0.354882245204345	0.449525708609222	1
